latitude	longitude	altitude	name
37.78013418	-122.1050584	235	747
37.4960955	-121.8266562	313.7	748
37.76652185	-122.0409786	218.3	749
37.5774108	-121.9705251	24.2	750
37.66924766	-122.0257586	219.9	751
37.74992481	-122.0264407	226.9	752
37.63140037	-121.9804817	425.2	753
37.73942201	-121.8574407	225.9	754
37.49627639	-121.6080015	548	755
37.51487819	-121.8138846	426.4	756
37.71730189	-121.9368307	114.1	757
37.67202227	-121.6468142	423.8	758
37.67626132	-121.6455974	438.3	759
37.53909117	-121.900238	252.3	760
37.70057942	-121.8527461	108.4	761
37.53688977	-121.8159956	453.7	762
37.67570842	-121.7283414	177.5	763
37.53236766	-121.9169476	111.6	764
37.53092884	-121.9055761	251	765
37.67274583	-121.6388298	555.5	766
37.66614852	-121.9415145	383.2	767
37.67106481	-121.6645675	300.9	768
37.60194882	-121.8150846	157.5	769
37.77535587	-121.6306781	121.8	770
37.76274523	-121.6472699	245.9	771
37.72758527	-122.0299452	201	772
37.62020013	-121.9486673	400.6	773
37.58448484	-121.8770905	74.4	774
37.51645252	-121.7655054	777.1	775
37.75100006	-122.0797991	151	776
37.78445589	-122.0602872	291.6	777
37.57988704	-121.8040521	156.2	778
37.69507277	-122.0094844	247.3	779
37.81236361	-121.5626684	2.7	780
37.74415777	-122.0415857	206.2	781
37.69076419	-121.9274005	109.8	782
37.50547538	-121.7569264	608.4	783
37.63329254	-121.8660276	125.5	784
37.71652842	-121.8535091	152.9	785
37.70989654	-122.007309	226.7	786
37.65545831	-121.8911604	98.4	787
37.70752175	-121.8375622	148.8	788
37.61341103	-121.7897506	247.2	789
37.69107253	-121.8068754	124.9	790
37.49353811	-121.6439626	908.8	791
37.65108496	-121.5959487	418.3	792
37.5907126	-121.872468	102.1	793
37.56379805	-121.9504412	50.4	794
37.73326947	-121.8299198	224	795
37.72502572	-121.8127569	225.2	796
37.71080835	-121.5757928	143.7	797
37.78167066	-122.0637834	293.7	798
37.61996873	-121.5685896	409	799
37.74106792	-122.0282878	240.7	800
37.60170794	-121.9526996	285.6	801
37.64175097	-121.7749866	143.6	802
37.73856313	-122.088503	192.5	803
37.52152142	-121.5441716	733	804
37.76946773	-122.099966	192.7	805
37.64104961	-121.7886679	148.4	806
37.79584152	-122.1014707	242.7	807
37.51535414	-121.7171962	1009.9	808
37.68663898	-121.5800022	342.7	809
37.63883673	-122.0372941	210.3	810
37.71656381	-121.5828398	131.6	811
37.74246475	-121.8107582	186.2	812
37.73708307	-121.8663752	149.1	813
37.79427986	-121.6074386	44.4	814
37.73434336	-122.0502832	172.2	815
37.77181081	-122.0669668	186.1	816
37.63046541	-121.7865784	183	817
37.56035921	-121.8600925	105.3	818
37.67270588	-121.9943068	270.3	819
37.63178225	-121.5666273	357.5	820
37.52087541	-121.670101	964	821
37.607031	-121.7440599	291.9	822
37.76505301	-121.5689308	49	823
37.58038966	-121.9512381	233.3	824
37.63734342	-121.9775143	470.8	825
37.61068495	-121.8917806	234.9	826
37.59812265	-121.5807893	593	827
37.65487639	-121.5805242	441.3	828
37.62463669	-121.8756598	188	829
37.5755958	-121.7912395	190.7	830
37.69331226	-121.8348668	111.1	831
37.6523888	-121.8330946	216.4	832
37.70131968	-121.9522443	206.2	833
37.55673413	-121.778905	344.4	834
37.64779416	-121.8247963	165.6	835
37.73239142	-122.0915509	119.9	836
37.64106217	-121.5845273	285.8	837
37.57862463	-121.7871854	231.1	838
37.5609887	-121.7671067	500	839
37.72033906	-122.0486123	232.9	840
37.76101409	-122.1215927	213.1	841
37.63545142	-121.7004108	315.4	842
37.65890232	-121.5905892	515.6	843
37.65283952	-121.6585177	287.6	844
37.80630527	-122.1596855	339.7	845
37.67001797	-121.9872507	368.3	846
37.79194044	-122.109783	299.7	847
37.67621279	-121.7110824	194.4	848
37.67499636	-121.845531	111.5	849
37.74934862	-122.0854498	160	850
37.61353149	-121.9812758	231.4	851
37.52470451	-121.8396026	286.2	852
37.7131101	-121.7670503	178.7	853
37.50344856	-121.8987953	244.6	854
37.64876931	-121.566499	374.7	855
37.51812257	-121.7749596	728.2	856
37.49004834	-121.8652568	782.9	857
37.63284133	-121.9456196	303.5	858
37.59895704	-121.9575071	179.8	859
37.69416726	-121.8819978	103.5	860
37.66734079	-121.6838053	229.9	861
37.51902911	-121.8134969	420.9	862
37.64708696	-121.8099516	136.7	863
37.50150877	-121.8149088	241.2	864
37.74834445	-122.0784638	90.4	865
37.79147138	-122.084436	162.8	866
37.57890858	-121.8550959	105.3	867
37.58238516	-121.8992441	181.1	868
37.48526583	-121.7986807	498.4	869
37.64977687	-121.9746761	323.3	870
37.70074781	-122.0045498	208.4	871
37.50433457	-121.539512	707.6	872
37.8002764	-122.1453022	166.1	873
37.59873981	-121.9932214	133.7	874
37.62429129	-121.958757	537.9	875
37.49398248	-121.8002585	522.9	876
37.75951667	-121.5682289	60.6	877
37.48866941	-121.5027175	828.4	878
37.74557826	-121.8285538	311.4	879
37.56333772	-121.6952542	468.3	880
37.49090047	-121.7346133	723.5	881
37.50432929	-121.7703208	445.9	882
37.73206228	-122.0337044	124.4	883
37.64355498	-122.0108989	358.6	884
37.69655199	-121.8163392	119	885
37.61545191	-121.7843855	296.8	886
37.7051538	-121.614717	237.2	887
37.72327061	-121.9865956	321.4	888
37.56666117	-121.8166974	285	889
37.53831939	-121.8862415	385.6	890
37.67952743	-121.7405792	169.1	891
37.70468162	-121.6763133	262.9	892
37.72797423	-121.7899608	197.5	893
37.72629953	-121.9716467	421.9	894
37.68584131	-121.7053173	188	895
37.58453791	-121.7358323	539.4	896
37.51098546	-121.9099362	130.8	897
37.75767494	-121.7018937	317.1	898
37.70486759	-121.8570056	107.6	899
37.66055732	-121.7359328	184.3	900
37.67357278	-121.6572905	369	901
37.5657032	-121.7484832	558.3	902
37.5437655	-121.7804467	527.1	903
37.6367242	-121.8297458	282.9	904
37.64019298	-122.0435687	161.1	905
37.54082166	-121.8804694	247.9	906
37.72599723	-121.896356	134.8	907
37.77986515	-121.6013428	57.1	908
37.57717978	-121.8737161	70.7	909
37.657275	-121.937835	415.2	910
37.66576033	-121.643114	374.5	911
37.68615906	-121.7229284	176.8	912
37.57369461	-121.9030357	186.7	913
37.66646851	-121.7073651	211.8	914
37.60701415	-121.7931986	246.6	915
37.51558984	-121.9123593	135.5	916
37.70236021	-121.8135621	128.2	917
37.63763536	-121.5699918	226.7	918
37.48981447	-121.8916885	393.4	919
37.62130594	-121.8247524	346.2	920
37.72130016	-122.0230734	266.5	921
37.59855655	-121.7764032	286.1	922
37.51255217	-121.7472507	908.7	923
37.55395126	-121.9048259	287	924
37.76193889	-122.0833062	232.2	925
37.56264408	-121.8840951	127.1	926
37.6389425	-121.717798	227.2	927
37.68679712	-121.9616337	280.8	928
37.78505115	-122.0354935	381.6	929
37.77966031	-121.6122103	73.7	930
37.65823662	-121.9097939	107.9	931
37.67636546	-121.9729665	330.9	932
37.63564378	-121.8120325	195.9	933
37.51941318	-121.8811623	550.1	934
37.7645822	-121.6910495	343.8	935
37.66384645	-122.015753	337.4	936
37.62005216	-121.6866851	366.1	937
37.62351974	-121.7381111	307.1	938
37.75332031	-121.75361	232.4	939
37.73944915	-121.6162529	164.3	940
37.67437043	-121.9815001	442.6	941
37.68736287	-121.8832347	100.2	942
37.78849712	-121.6116081	42.4	943
37.58519572	-121.9303302	342.4	944
37.70957687	-121.570247	131.8	945
37.76546092	-122.017927	183.7	946
37.73372472	-121.8566286	251.3	947
37.53263573	-121.8366601	281.4	948
37.69464523	-121.5709321	197.1	949
37.67442192	-121.9438109	370.1	950
37.72099934	-121.6492041	358.8	951
37.68508502	-121.9089083	99.2	952
37.60146993	-121.9826906	240	953
37.73660451	-121.7967029	266.1	954
37.7223818	-121.7311644	157.4	955
37.61872648	-121.6296653	637.6	956
37.55761787	-121.7183016	550	957
37.63929838	-121.9851959	451.6	958
37.62455597	-121.7271233	342.6	959
37.64964878	-121.9594901	406	960
37.62581992	-121.7206283	364.7	961
37.52715884	-121.8878572	356.6	962
37.49045038	-121.5491022	1030.8	963
37.55171421	-121.6984916	698	964
37.60917478	-121.7539326	427.7	965
37.70408048	-121.5978112	226.8	966
37.59922471	-121.7218532	213.6	967
37.58633106	-121.7593211	265.7	968
37.62344569	-121.9669565	495.6	969
37.4880284	-121.8502518	612.4	970
37.58273129	-121.7175257	426.9	971
37.50996193	-121.7424942	992.6	972
37.51401374	-121.6812727	956.8	973
37.6449066	-121.6843057	297.7	974
37.59822478	-121.7022607	327.6	975
37.54236447	-121.7605904	574.4	976
37.47144948	-121.9037685	95.4	977
37.65391565	-121.9182683	313.1	978
37.72890851	-121.8422321	245.8	979
37.6079566	-121.9088684	485.9	980
37.7908945	-121.5711225	22.6	981
37.65235531	-121.799845	125.9	982
37.59700093	-121.8657394	126.8	983
37.64229984	-121.8370149	237.9	984
37.67909623	-121.5747188	387.6	985
37.71142662	-121.722994	162.8	986
37.69654863	-121.6616529	298.7	987
37.50540547	-121.507968	852.1	988
37.73526188	-122.0630323	244	989
37.6792564	-121.6253067	579.6	990
37.61638557	-121.8210236	260.7	991
37.59518816	-121.6534462	501.2	992
37.59609694	-121.5904805	658.8	993
37.55030053	-121.62673	959.2	994
37.76454608	-121.6257583	156.5	995
37.53390316	-121.6322058	690.7	996
37.60501665	-121.9449919	207	997
37.66624278	-121.8450029	124.2	998
37.50108499	-121.8451482	451	999
37.49240887	-121.7134418	871.6	1000
37.52562361	-121.5045568	922.6	1001
37.74153701	-121.5575562	75.9	1002
37.76877825	-121.5835556	73.6	1003
37.80068287	-121.6203677	2	1004
37.5052961	-121.5127934	830.6	1005
37.56869912	-121.9242983	266.3	1006
37.59682027	-121.569049	639.8	1007
37.7209111	-121.9493028	175	1008
37.62478375	-121.9427186	262	1009
37.66868523	-121.8275879	109.7	1010
37.57856173	-121.5572362	673.9	1011
37.57641035	-121.8840594	87.8	1012
37.67923675	-121.9286614	165.1	1013
37.7230689	-122.1062929	78.6	1014
37.59038218	-121.6179965	656.7	1015
37.69734534	-121.8040273	120.8	1016
37.73213536	-121.8960209	141.1	1017
37.77015453	-121.6819682	228.8	1018
37.64390008	-122.0518731	95.5	1019
37.62896659	-121.5573596	306	1020
37.74921989	-121.5613583	60	1021
37.5791681	-121.7979252	164.8	1022
37.55888458	-121.869865	103.9	1023
37.50003192	-121.8324967	263.6	1024
37.78746317	-122.0747343	224.1	1025
37.80208243	-122.112857	146.1	1026
37.62262618	-121.7826817	243.3	1027
37.70077741	-121.7981975	126.8	1028
37.599275	-121.5764375	677.6	1029
37.78341729	-122.0662018	224.6	1030
37.57986558	-121.8116899	159.2	1031
37.80653333	-121.5969136	22.8	1032
37.56353671	-121.874387	89.6	1033
37.71508028	-121.5576725	110.3	1034
37.80604556	-121.5986288	18.4	1035
37.65613722	-121.5914034	494.4	1036
37.50663802	-121.7975079	315.6	1037
37.58013147	-121.9285139	316	1038
37.77102362	-122.0303881	226.8	1039
37.723835	-122.0185673	285.6	1040
37.76605187	-122.0541947	215.5	1041
37.67495509	-122.0143369	138.3	1042
37.76451285	-122.053198	204.4	1043
37.63231442	-121.7489674	239.1	1044
37.71587383	-121.5866779	145.6	1045
37.69608757	-121.8053283	124.8	1046
37.59689283	-121.9706477	295	1047
37.66149147	-121.7636615	165.4	1048
37.64286861	-121.8088697	147.8	1049
37.73527521	-121.7266611	177	1050
37.58588409	-121.8930052	113.3	1051
37.57646667	-121.968302	23.7	1052
37.70743119	-121.5576964	119.5	1053
37.53029083	-121.8216118	376	1054
37.53368372	-121.8944432	284.7	1055
37.70700674	-122.0436784	106.6	1056
37.51012043	-121.6458615	692.5	1057
37.5978099	-121.9727793	287.6	1058
37.77775543	-122.0457858	229.5	1059
37.79988954	-122.0931025	197.7	1060
37.71785312	-121.8254027	183.5	1061
37.63024503	-121.9288755	590.4	1062
37.79836154	-122.0604311	368.6	1063
37.63979992	-122.0309862	251.4	1064
37.63525661	-122.0340173	212.9	1065
37.69146138	-121.8405873	109.5	1066
37.51354505	-121.4990665	918.6	1067
37.76322049	-122.0560084	193.2	1068
37.77695691	-121.5971702	68.8	1069
37.61686588	-121.7815274	238.2	1070
37.80377171	-122.1314539	163.6	1071
37.6089731	-121.7859837	298.4	1072
37.69074515	-121.6855943	208.6	1073
37.58967244	-121.9946001	87.2	1074
37.6488635	-121.7834088	143.6	1075
37.73157937	-121.6285775	193.1	1076
37.5434909	-121.9032705	246.6	1077
37.65861563	-121.823217	113.3	1078
37.49563964	-121.9122101	77.2	1079
37.72293421	-121.8158613	216	1080
37.61862386	-121.7459505	206.1	1081
37.64872052	-121.6071953	470.6	1082
37.58192638	-121.9316613	326.6	1083
37.7010258	-121.7383305	159.8	1084
37.59137747	-121.9852728	252.2	1085
37.71346922	-122.0266261	200.6	1086
37.77012776	-122.0527103	258.2	1087
37.52305001	-121.5147497	857.4	1088
37.60416464	-121.6785496	413.5	1089
37.6191439	-121.7815966	230.2	1090
37.66734334	-121.8025294	128.1	1091
37.56798292	-121.7150586	561.7	1092
37.68941483	-121.9314255	132.2	1093
37.48633662	-121.7425784	378.4	1094
37.60965014	-121.9295238	285	1095
37.63792717	-122.0260811	161.7	1096
37.64513719	-121.6328959	414.5	1097
37.76848142	-122.0653626	184.6	1098
37.51083527	-121.7804108	553.1	1099
37.63607481	-121.9356856	558	1100
37.65328022	-121.6126924	502.4	1101
37.76795075	-121.7543587	357.1	1102
37.69931813	-121.9775598	252.7	1103
37.61463941	-121.7431926	250.4	1104
37.56287078	-121.8748457	121.4	1105
37.78923635	-122.0750017	244.7	1106
37.71834157	-122.0136726	171.8	1107
37.73015086	-122.0413176	202.8	1108
37.69738051	-121.9531206	154.3	1109
37.63525373	-121.933312	590.4	1110
37.73022409	-121.8155615	193.6	1111
37.62538214	-122.0334453	78	1112
37.72254432	-121.8469615	194.1	1113
37.62306601	-122.0221722	133.8	1114
37.76116151	-122.053633	235.2	1115
37.68323787	-121.7992288	131.1	1116
37.78379833	-122.0787565	275.3	1117
37.72604294	-121.6842356	305.7	1118
37.58406713	-121.5587843	747.9	1119
37.69742258	-121.9783074	228.1	1120
37.63306049	-122.0383166	113.2	1121
37.71803197	-122.0232009	251.2	1122
37.59714196	-121.9069013	126	1123
37.70060087	-121.8310256	115.9	1124
37.60110501	-121.7245114	241.3	1125
37.72208912	-122.021574	289.4	1126
37.75816674	-121.7507488	222.5	1127
37.62239156	-121.7523552	173.8	1128
37.75954538	-121.6777173	251	1129
37.57741854	-121.7988247	188.5	1130
37.73450822	-121.6282122	206.5	1131
37.49635043	-121.48041	971.6	1132
37.6883126	-121.932164	146.5	1133
37.52791334	-121.9006219	365.7	1134
37.48642318	-121.5903451	783.7	1135
37.75707421	-122.0350264	187.8	1136
37.49641819	-121.806001	458.8	1137
37.70200793	-121.5585364	146.5	1138
37.746051	-121.7805216	234.4	1139
37.59655701	-121.9771134	295.6	1140
37.7324385	-121.6262951	162.2	1141
37.5631611	-121.6813581	274.2	1142
37.80208041	-121.6117571	27.9	1143
37.56805377	-121.8353933	174.7	1144
37.57028975	-121.8049694	174.7	1145
37.61198593	-121.6850936	261.2	1146
37.4922498	-121.7511329	370.5	1147
37.60307494	-121.7356545	301.4	1148
37.76080871	-121.7509426	231.5	1149
37.80081804	-122.1044618	182.9	1150
37.70751873	-122.0094203	184.7	1151
37.72131136	-121.8129127	213	1152
37.51645671	-121.8680163	539.6	1153
37.68903316	-121.6684869	286.6	1154
37.63779127	-122.0347253	235.6	1155
37.75587494	-122.0432348	300.9	1156
37.71500691	-121.8212524	153.9	1157
37.74409125	-121.6336197	157.6	1158
37.54528788	-121.892366	362.9	1159
37.73658842	-121.8612439	184.5	1160
37.61888787	-121.6033036	405.4	1161
37.74534888	-121.589712	115.5	1162
37.54534758	-121.8405186	369.5	1163
37.73894605	-121.7322685	195.7	1164
37.75836452	-122.0845706	209.6	1165
37.73454454	-121.8114199	206.9	1166
37.67687357	-121.7902252	144.9	1167
37.76064206	-121.742104	324	1168
37.72072918	-122.0532184	104.7	1169
37.76960596	-122.0372791	195.6	1170
37.71650053	-122.0020107	253.9	1171
37.72244883	-121.941745	128.3	1172
37.59383426	-121.9844241	274.2	1173
37.65657804	-121.616716	512.5	1174
37.73044318	-122.032837	152.6	1175
37.72925619	-121.8243813	214.7	1176
37.70894537	-121.7581857	198.6	1177
37.72570987	-122.0051977	266.1	1178
37.66994464	-121.8240674	106	1179
37.73879124	-121.7040184	276.3	1180
37.71441854	-122.021685	260.9	1181
37.68732734	-121.9255879	115.1	1182
37.61774881	-121.7572334	219.2	1183
37.57481875	-121.8091718	170.2	1184
37.74770435	-121.8327506	216.4	1185
37.73541541	-122.0420493	250.8	1186
37.66987466	-121.7922437	135.5	1187
37.61445261	-121.5720194	500.8	1188
37.62230336	-121.7720425	310.6	1189
37.71472813	-121.7405688	154.9	1190
37.79157721	-121.6222284	72.5	1191
37.67498235	-122.0196246	209.2	1192
37.65519993	-121.5878101	468.1	1193
37.71190486	-121.9403119	125.3	1194
37.67347802	-121.5597623	417.2	1195
37.52979706	-121.543524	858.1	1196
37.49446288	-121.7585698	345.4	1197
37.78513739	-122.0637374	304.2	1198
37.65784166	-121.9414276	351.9	1199
37.69831173	-122.0314348	109.6	1200
37.74922563	-121.6765028	238.1	1201
37.71312239	-121.7905101	165.7	1202
37.69054293	-121.9486589	202.3	1203
37.63905359	-121.6136248	399.8	1204
37.64207287	-121.6436097	343.2	1205
37.76309052	-122.0593949	259.9	1206
37.71588294	-121.917408	104	1207
37.61578244	-121.7467238	216.2	1208
37.69282007	-121.9354693	166.9	1209
37.71440958	-122.0247753	232.4	1210
37.58085364	-121.8617154	121.2	1211
37.63412822	-122.0359916	117.6	1212
37.56518013	-121.9072899	265.9	1213
37.66777282	-121.9689187	462.5	1214
37.67023467	-121.8122405	112.5	1215
37.52924745	-121.8264478	386.2	1216
37.49865431	-121.9128894	72.5	1217
37.74989247	-121.5606541	55.6	1218
37.60983856	-121.8800346	131.7	1219
37.66493134	-121.6681859	262.1	1220
37.73078297	-121.6865522	315.6	1221
37.52025082	-121.7911659	653.9	1222
37.71740664	-121.8091123	189.8	1223
37.67251229	-121.8295616	121.9	1224
37.5636988	-121.9293075	190.8	1225
37.62287063	-121.9248406	644.7	1226
37.53255522	-121.9077736	252.2	1227
37.63263146	-121.5990508	545.9	1228
37.61305084	-121.9500121	393	1229
37.78802285	-121.6176216	49.8	1230
37.77383402	-122.0476081	283.6	1231
37.69710495	-121.7375158	160.6	1232
37.6141661	-121.9770946	374	1233
37.73816132	-121.6301757	178.1	1234
37.61036116	-121.6861774	272.4	1235
37.62742521	-121.884519	89.9	1236
37.71818381	-121.8405221	167.9	1237
37.60163005	-121.7461008	480.4	1238
37.8009981	-121.6145914	52	1239
37.48892268	-121.7471036	372.7	1240
37.65136196	-121.8784351	101.8	1241
37.71697766	-122.0527008	157.3	1242
37.53368906	-121.8209635	398.9	1243
37.61105114	-121.9481987	246	1244
37.72216766	-122.0099919	271.5	1245
37.7480076	-122.0615453	271.1	1246
37.56028843	-121.9434393	70.3	1247
37.65050976	-121.8959512	97.3	1248
37.68602489	-121.9273376	120.5	1249
37.57334355	-121.8709737	76.1	1250
37.60171942	-121.8833345	127.2	1251
37.50918219	-121.6496088	744.1	1252
37.62658833	-121.5628374	358.4	1253
37.5732181	-121.8490348	136.2	1254
37.76742712	-121.7524123	324.9	1255
37.7825228	-122.0683991	219.7	1256
37.74869862	-121.7939566	208.4	1257
37.80313359	-122.1356196	211.2	1258
37.79610046	-122.0910292	186.7	1259
37.69296183	-122.0251189	113.2	1260
37.59952763	-121.8859563	141.7	1261
37.63017396	-121.840085	304.6	1262
37.48795121	-121.7425935	460	1263
37.61813099	-122.0163129	121.8	1264
37.76921379	-121.6830924	255.9	1265
37.63900161	-122.0148652	302.7	1266
37.7200709	-122.0269689	283.2	1267
37.69439664	-122.0162847	171.6	1268
37.75214284	-121.8141472	240.9	1269
37.63853014	-121.9214644	312.3	1270
37.51445696	-121.5063876	815.5	1271
37.61057273	-121.8106993	202.2	1272
37.63593739	-121.868731	120.5	1273
37.74383365	-122.0292604	213.3	1274
37.56841984	-121.8325099	170.6	1275
37.72623973	-121.8239264	193	1276
37.62834581	-121.7719972	194.9	1277
37.49144255	-121.8772763	615	1278
37.54944361	-121.8968277	334.8	1279
37.59365817	-121.8608355	108.9	1280
37.7184592	-122.0089972	227.6	1281
37.7262468	-121.7035342	189.3	1282
37.68532573	-121.8583393	88.7	1283
37.58235615	-121.6775188	372.3	1284
37.58009038	-121.8475745	155.5	1285
37.48723092	-121.9239084	24.4	1286
37.61578608	-121.8025144	238.4	1287
37.62544222	-121.7833788	235.1	1288
37.73660306	-121.6546667	283.9	1289
37.75649013	-121.5585444	52.3	1290
37.73957637	-122.0336224	140.6	1291
37.65725367	-121.6444796	456.2	1292
37.54912505	-121.8326219	333.9	1293
37.66868286	-121.7704884	155.1	1294
37.71860983	-122.0362319	180.1	1295
37.65724345	-121.6991004	216.1	1296
37.71003913	-122.0041136	216.2	1297
37.76324854	-121.7544572	240.7	1298
37.49769398	-121.7289538	872.2	1299
37.48508758	-121.7561626	654.1	1300
37.60684511	-121.8312993	158.4	1301
37.49410778	-121.4772188	939.4	1302
37.77033672	-121.7433454	281	1303
37.70460917	-121.6916756	221	1304
37.71705703	-121.8570235	150.3	1305
37.58055952	-121.987547	19.6	1306
37.61289967	-121.8112484	205	1307
37.6367467	-121.6817492	297.1	1308
37.63746583	-121.9537596	345.6	1309
37.58419465	-121.8334943	186.5	1310
37.64311595	-121.9252222	319.2	1311
37.71704999	-121.9929646	230.2	1312
37.66754944	-121.7859322	141.8	1313
37.68899758	-121.7282119	171.4	1314
37.71423264	-121.9502406	186	1315
37.66241748	-121.832419	118.8	1316
37.63234535	-122.0311088	181.7	1317
37.61749876	-121.6876098	310.9	1318
37.60675513	-122.0059621	73.1	1319
37.78962855	-121.6081824	37.7	1320
37.58574927	-121.7505071	335.4	1321
37.73798908	-121.8690642	159.5	1322
37.60528896	-121.9734084	356	1323
37.53421506	-121.9132976	147.7	1324
37.76878111	-121.7493622	375.6	1325
37.58509081	-121.9901443	97.4	1326
37.73913227	-121.5849137	98.6	1327
37.63244498	-121.6291143	515.3	1328
37.64278855	-121.7887397	144.6	1329
37.74217971	-121.8131063	218.4	1330
37.72772586	-122.0215372	358.6	1331
37.69286454	-121.8621919	106.2	1332
37.55523838	-121.918781	129.9	1333
37.77682514	-122.0408562	283.9	1334
37.7552599	-121.8013622	218.6	1335
37.69879196	-121.9802473	221.6	1336
37.578329	-121.8508622	119.8	1337
37.72188194	-121.827207	202.4	1338
37.59607671	-121.9944507	136.3	1339
37.50475114	-121.8910364	407.6	1340
37.73030557	-121.9077402	134.6	1341
37.71549102	-121.9868201	225.1	1342
37.70614463	-121.9930891	258.6	1343
37.69355581	-121.7487218	163.1	1344
37.58760936	-121.8405801	145	1345
37.58948746	-121.9774643	166.1	1346
37.61353533	-121.8750286	94.9	1347
37.68652215	-121.8267431	110.2	1348
37.75030041	-121.7375682	219.1	1349
37.67062079	-121.9482212	360.9	1350
37.77652477	-121.6257514	83.5	1351
37.54037235	-121.9128683	194.2	1352
37.65406605	-121.6275918	475.5	1353
37.72125388	-121.6318278	237.6	1354
37.56782272	-121.7802295	227.5	1355
37.73221835	-121.8850246	172.8	1356
37.50865147	-121.776361	567.1	1357
37.73767572	-122.064714	311.7	1358
37.67094007	-121.6946279	234.9	1359
37.74394031	-121.8376729	268.8	1360
37.77563156	-121.6426006	125.4	1361
37.75572249	-121.7014749	303.6	1362
37.69570452	-121.9570873	199	1363
37.63304035	-121.6035663	473.3	1364
37.5837579	-121.8002969	164.3	1365
37.63603631	-121.8421421	254	1366
37.49431197	-121.5941067	667.4	1367
37.69464254	-121.769141	164.3	1368
37.67159908	-121.7002889	208.2	1369
37.59850059	-121.694206	388.6	1370
37.72550021	-121.7165265	180.3	1371
37.72983921	-121.869294	154.7	1372
37.52133638	-121.8964273	450.9	1373
37.78295655	-121.617505	77.2	1374
37.53860865	-121.8543972	109.3	1375
37.49156709	-121.9243929	29.5	1376
37.69272804	-122.0402506	134.9	1377
37.63138728	-121.8177849	238.7	1378
37.61046636	-121.8619116	156.3	1379
37.61754504	-121.8865599	155.9	1380
37.59333321	-121.9262829	264	1381
37.67329502	-121.6922523	253.9	1382
37.74177688	-121.7191658	200.8	1383
37.66658976	-121.8076302	120.5	1384
37.50702288	-121.6552036	734.8	1385
37.64923163	-121.6185328	455.8	1386
37.52691472	-121.8243694	341.6	1387
37.60862727	-121.9056605	424.7	1388
37.75405972	-122.0772643	119.9	1389
37.78334014	-121.6828362	269.6	1390
37.56130571	-121.9021811	215.8	1391
37.74204139	-122.0455337	315	1392
37.53290305	-121.5776834	920.2	1393
37.72624792	-121.9130499	121.1	1394
37.70196531	-121.992996	197.2	1395
37.69233156	-121.9468783	182.8	1396
37.49771633	-121.9023843	196.4	1397
37.56442588	-121.6849358	229.3	1398
37.73211415	-122.0056382	350.2	1399
37.72116339	-122.0179176	261.6	1400
37.71643982	-121.9515967	165.8	1401
37.56396066	-121.8994387	190	1402
37.7538642	-122.0130457	290	1403
37.60801868	-121.5956935	488.7	1404
37.78369502	-121.6112479	71.9	1405
37.68734097	-121.7184011	179.9	1406
37.63892571	-121.6807625	298.8	1407
37.494523	-121.6875232	1020.6	1408
37.72566851	-121.8547795	201.8	1409
37.68225952	-121.9300719	153.3	1410
37.69864059	-121.8260856	115.4	1411
37.69517659	-121.9380514	156.9	1412
37.65664545	-121.8180368	111.7	1413
37.50544891	-121.8204472	216.3	1414
37.49731301	-121.9105013	84.1	1415
37.65460956	-121.7162339	205.1	1416
37.71433249	-121.8031862	176.3	1417
37.5148014	-121.8043476	409.3	1418
37.53590414	-121.8251943	374.2	1419
37.7235775	-122.0203529	346.1	1420
37.74348454	-121.6373117	201.1	1421
37.77158473	-121.694288	305.9	1422
37.55259131	-121.5578047	667	1423
37.6688542	-121.8158389	83.5	1424
37.63044913	-122.0391939	60	1425
37.63454823	-121.6281032	546.8	1426
37.71574602	-121.9715313	257.5	1427
37.77956111	-121.5984287	77.3	1428
37.66080837	-121.6663699	259.4	1429
37.57583613	-121.7799353	234.1	1430
37.74410485	-121.6969794	333.9	1431
37.65919932	-121.7970863	135.6	1432
37.6033923	-121.9978291	142.7	1433
37.75178777	-121.81113	211.6	1434
37.70096345	-121.855543	108.6	1435
37.71248529	-121.9198051	103.4	1436
37.6658049	-121.661967	284.4	1437
37.73807822	-121.718665	172.8	1438
37.71803346	-121.9704033	262.7	1439
37.51625755	-121.8573721	519.7	1440
37.59035772	-121.7671434	268.1	1441
37.7739185	-122.0705938	229.7	1442
37.53557997	-121.671476	644.2	1443
37.54512984	-121.8547543	145.9	1444
37.65989412	-121.5706873	416.6	1445
37.75099501	-121.5579779	51.4	1446
37.76111537	-121.776819	218.5	1447
37.54459366	-121.9288493	71.7	1448
37.77956013	-122.0588027	347.7	1449
37.60028996	-121.9459613	131.9	1450
37.66361589	-121.6420481	421.5	1451
37.56632788	-121.8823629	90	1452
37.65716814	-121.7818466	150.6	1453
37.54024801	-121.5660686	652.8	1454
37.54877316	-121.9129124	162.6	1455
37.75177192	-121.7222254	285.2	1456
37.48572762	-121.8102261	427.8	1457
37.7284362	-121.8653284	144.4	1458
37.74059647	-121.8086923	194.9	1459
37.68619824	-121.6390248	409.9	1460
37.64473093	-121.587267	316.5	1461
37.65817453	-121.5844228	499.1	1462
37.57152387	-121.8037927	186.8	1463
37.64163102	-121.7123927	224.8	1464
37.78785505	-121.60453	49.6	1465
37.60974966	-121.7912889	265.8	1466
37.51711756	-121.8932612	527.4	1467
37.72761418	-121.8486537	230.9	1468
