type	latitude	longitude	altitude (m)	name
W	37.947179027	-119.678415854	1985.2	12555
W	37.947179027	-119.637093350	2467.2	12556
W	37.947179027	-119.595770847	1749.2	12557
W	37.947179027	-119.554448344	2292.3	12558
W	37.947179027	-119.513125841	2355.5	12559
W	37.947179027	-119.471803338	2660.8	12560
W	37.947179027	-119.430480835	2991.7	12561
W	37.947179027	-119.389158332	2597.7	12562
W	37.947179027	-119.347835829	2868.1	12563
W	37.947179027	-119.306513326	3477.8	12564
W	37.947179027	-119.265190823	2965.4	12565
W	37.947179027	-119.223868320	2636.8	12566
W	37.947179027	-119.182545817	2674.0	12567
W	37.947179027	-119.141223314	2427.5	12568
W	37.947179027	-119.099900811	2061.5	12569
W	37.947179027	-119.058578307	1958.2	12570
W	37.947179027	-119.017255804	1943.6	12571
W	37.947179027	-118.975933301	1965.7	12572
W	37.947179027	-118.934610798	2043.3	12573
W	37.947179027	-118.893288295	2138.2	12574
W	37.947179027	-118.851965792	2402.3	12575
W	37.947179027	-118.810643289	2399.9	12576
W	37.947179027	-118.769320786	2307.5	12577
W	37.947179027	-118.727998283	2091.9	12578
W	37.947179027	-118.686675780	1986.2	12579
W	37.947179027	-118.645353277	1979.8	12580
W	37.947179027	-118.604030774	2052.6	12581
W	37.947179027	-118.562708271	2172.6	12582
W	37.947179027	-118.521385768	2340.9	12583
W	37.914585785	-122.694958578	13.7	12584
W	37.914585785	-122.653636075	157.9	12585
W	37.914585785	-122.612313571	625.5	12586
W	37.914585785	-122.570991068	180.8	12587
W	37.914585785	-122.529668565	122.7	12588
W	37.914585785	-122.488346062	126.8	12589
W	37.914585785	-122.364378553	0.0	12590
W	37.914585785	-122.323056050	6.2	12591
W	37.914585785	-122.281733547	200.1	12592
W	37.914585785	-122.240411044	221.1	12593
W	37.914585785	-122.199088541	222.0	12594
W	37.914585785	-122.157766038	288.8	12595
W	37.914585785	-122.116443535	172.7	12596
W	37.914585785	-122.075121032	54.8	12597
W	37.914585785	-122.033798529	43.3	12598
W	37.914585785	-121.992476025	100.7	12599
W	37.914585785	-121.951153522	276.3	12600
W	37.914585785	-121.909831019	288.6	12601
W	37.914585785	-121.868508516	324.8	12602
W	37.914585785	-121.827186013	195.9	12603
W	37.914585785	-121.785863510	98.5	12604
W	37.914585785	-121.744541007	61.2	12605
W	37.914585785	-121.703218504	30.6	12606
W	37.914585785	-121.661896001	14.0	12607
W	37.914585785	-121.620573498	3.3	12608
W	37.914585785	-121.579250995	-2.7	12609
W	37.914585785	-121.537928492	-1.8	12610
W	37.914585785	-121.496605989	-2.3	12611
W	37.914585785	-121.455283486	-2.2	12612
W	37.914585785	-121.413960982	0.4	12613
W	37.914585785	-121.372638479	-0.5	12614
W	37.914585785	-121.331315976	1.4	12615
W	37.914585785	-121.289993473	3.9	12616
W	37.914585785	-121.248670970	6.9	12617
W	37.914585785	-121.207348467	11.6	12618
W	37.914585785	-121.166025964	16.0	12619
W	37.914585785	-121.124703461	20.6	12620
W	37.914585785	-121.083380958	23.7	12621
W	37.914585785	-121.042058455	28.2	12622
W	37.914585785	-121.000735952	33.3	12623
W	37.914585785	-120.959413449	35.6	12624
W	37.914585785	-120.918090946	41.1	12625
W	37.914585785	-120.876768443	53.0	12626
W	37.914585785	-120.835445939	62.1	12627
W	37.914585785	-120.794123436	76.1	12628
W	37.914585785	-120.752800933	124.8	12629
W	37.914585785	-120.711478430	294.1	12630
W	37.914585785	-120.670155927	456.4	12631
W	37.914585785	-120.628833424	251.8	12632
W	37.914585785	-120.587510921	206.4	12633
W	37.914585785	-120.546188418	262.4	12634
W	37.914585785	-120.504865915	328.5	12635
W	37.914585785	-120.463543412	411.9	12636
W	37.914585785	-120.422220909	410.0	12637
W	37.914585785	-120.380898406	429.1	12638
W	37.914585785	-120.339575903	521.8	12639
W	37.914585785	-120.298253400	590.7	12640
W	37.914585785	-120.256930897	747.3	12641
W	37.914585785	-120.215608393	848.4	12642
W	37.914585785	-120.174285890	1018.1	12643
W	37.914585785	-120.132963387	1129.6	12644
W	37.914585785	-120.091640884	1279.1	12645
W	37.914585785	-120.050318381	1277.7	12646
W	37.914585785	-120.008995878	1257.3	12647
W	37.914585785	-119.967673375	1038.0	12648
W	37.914585785	-119.926350872	1073.6	12649
W	37.914585785	-119.885028369	1553.9	12650
W	37.914585785	-119.843705866	1407.0	12651
W	37.914585785	-119.802383363	1610.4	12652
W	37.914585785	-119.761060860	1889.1	12653
W	37.914585785	-119.719738357	2205.1	12654
W	37.914585785	-119.678415854	1764.2	12655
W	37.914585785	-119.637093350	1454.5	12656
W	37.914585785	-119.595770847	2081.2	12657
W	37.914585785	-119.554448344	2633.0	12658
W	37.914585785	-119.513125841	2706.1	12659
W	37.914585785	-119.471803338	2453.9	12660
W	37.914585785	-119.430480835	2400.1	12661
W	37.914585785	-119.389158332	2763.5	12662
W	37.914585785	-119.347835829	3161.8	12663
W	37.914585785	-119.306513326	3107.8	12664
W	37.914585785	-119.265190823	3241.9	12665
W	37.914585785	-119.223868320	3467.6	12666
W	37.914585785	-119.182545817	2937.6	12667
W	37.914585785	-119.141223314	2412.7	12668
W	37.914585785	-119.099900811	2079.7	12669
W	37.914585785	-119.058578307	2075.8	12670
W	37.914585785	-119.017255804	2147.3	12671
W	37.914585785	-118.975933301	2083.8	12672
W	37.914585785	-118.934610798	2159.9	12673
W	37.914585785	-118.893288295	2357.0	12674
W	37.914585785	-118.851965792	2403.1	12675
W	37.914585785	-118.810643289	2272.0	12676
W	37.914585785	-118.769320786	2384.2	12677
W	37.914585785	-118.727998283	2107.9	12678
W	37.914585785	-118.686675780	2004.1	12679
W	37.914585785	-118.645353277	1985.9	12680
W	37.914585785	-118.604030774	1976.5	12681
W	37.914585785	-118.562708271	2063.8	12682
W	37.914585785	-118.521385768	1965.9	12683
W	37.914585785	-118.480063265	1823.7	12684
W	37.881978095	-122.612313571	59.1	12685
W	37.881978095	-122.570991068	86.1	12686
W	37.881978095	-122.529668565	55.6	12687
W	37.881978095	-122.447023559	80.6	12688
W	37.881978095	-122.281733547	38.7	12689
W	37.881978095	-122.240411044	399.4	12690
W	37.881978095	-122.199088541	257.8	12691
W	37.881978095	-122.157766038	211.8	12692
W	37.881978095	-122.116443535	99.6	12693
W	37.881978095	-122.075121032	86.1	12694
W	37.881978095	-122.033798529	68.6	12695
W	37.881978095	-121.992476025	221.4	12696
W	37.881978095	-121.951153522	594.5	12697
W	37.881978095	-121.909831019	1015.9	12698
W	37.881978095	-121.868508516	250.1	12699
W	37.881978095	-121.827186013	218.7	12700
W	37.881978095	-121.785863510	209.1	12701
W	37.881978095	-121.744541007	80.4	12702
W	37.881978095	-121.703218504	49.4	12703
W	37.881978095	-121.661896001	15.1	12704
W	37.881978095	-121.620573498	4.6	12705
W	37.881978095	-121.579250995	-2.5	12706
W	37.881978095	-121.537928492	-2.7	12707
W	37.881978095	-121.496605989	-1.1	12708
W	37.881978095	-121.455283486	1.7	12709
W	37.881978095	-121.413960982	0.7	12710
W	37.881978095	-121.372638479	0.9	12711
W	37.881978095	-121.331315976	3.0	12712
W	37.881978095	-121.289993473	5.2	12713
W	37.881978095	-121.248670970	8.1	12714
W	37.881978095	-121.207348467	10.5	12715
W	37.881978095	-121.166025964	15.3	12716
W	37.881978095	-121.124703461	19.2	12717
W	37.881978095	-121.083380958	22.9	12718
W	37.881978095	-121.042058455	27.2	12719
W	37.881978095	-121.000735952	32.8	12720
W	37.881978095	-120.959413449	40.4	12721
W	37.881978095	-120.918090946	58.0	12722
W	37.881978095	-120.876768443	49.3	12723
W	37.881978095	-120.835445939	77.6	12724
W	37.881978095	-120.794123436	64.3	12725
W	37.881978095	-120.752800933	109.2	12726
W	37.881978095	-120.711478430	172.0	12727
W	37.881978095	-120.670155927	294.3	12728
W	37.881978095	-120.628833424	266.3	12729
W	37.881978095	-120.587510921	243.7	12730
W	37.881978095	-120.546188418	331.8	12731
W	37.881978095	-120.504865915	329.4	12732
W	37.881978095	-120.463543412	382.4	12733
W	37.881978095	-120.422220909	376.8	12734
W	37.881978095	-120.380898406	529.4	12735
W	37.881978095	-120.339575903	342.8	12736
W	37.881978095	-120.298253400	577.0	12737
W	37.881978095	-120.256930897	758.5	12738
W	37.881978095	-120.215608393	783.7	12739
W	37.881978095	-120.174285890	889.0	12740
W	37.881978095	-120.132963387	743.9	12741
W	37.881978095	-120.091640884	1258.5	12742
W	37.881978095	-120.050318381	1205.4	12743
W	37.881978095	-120.008995878	670.2	12744
W	37.881978095	-119.967673375	861.4	12745
W	37.881978095	-119.926350872	801.5	12746
W	37.881978095	-119.885028369	898.3	12747
W	37.881978095	-119.843705866	1423.5	12748
W	37.881978095	-119.802383363	1826.6	12749
W	37.881978095	-119.761060860	1965.5	12750
W	37.881978095	-119.719738357	2086.1	12751
W	37.881978095	-119.678415854	2176.0	12752
W	37.881978095	-119.637093350	2510.5	12753
W	37.881978095	-119.595770847	2647.0	12754
W	37.881978095	-119.554448344	2557.2	12755
W	37.881978095	-119.513125841	3042.9	12756
W	37.881978095	-119.471803338	2935.8	12757
W	37.881978095	-119.430480835	2609.7	12758
W	37.881978095	-119.389158332	2625.7	12759
W	37.881978095	-119.347835829	2828.3	12760
W	37.881978095	-119.306513326	2819.2	12761
W	37.881978095	-119.265190823	2899.3	12762
W	37.881978095	-119.223868320	3509.0	12763
W	37.881978095	-119.182545817	2955.5	12764
W	37.881978095	-119.141223314	2363.3	12765
W	37.881978095	-119.099900811	2107.6	12766
W	37.881978095	-119.058578307	2115.0	12767
W	37.881978095	-119.017255804	2327.7	12768
W	37.881978095	-118.975933301	2255.9	12769
W	37.881978095	-118.934610798	2313.1	12770
W	37.881978095	-118.893288295	2399.5	12771
W	37.881978095	-118.851965792	2516.4	12772
W	37.881978095	-118.810643289	2269.3	12773
W	37.881978095	-118.769320786	2173.6	12774
W	37.881978095	-118.727998283	2057.6	12775
W	37.881978095	-118.686675780	2093.4	12776
W	37.881978095	-118.645353277	2050.4	12777
W	37.881978095	-118.604030774	2001.4	12778
W	37.881978095	-118.562708271	2064.6	12779
W	37.881978095	-118.521385768	1693.0	12780
W	37.881978095	-118.480063265	1698.2	12781
W	37.881978095	-118.438740761	1844.0	12782
W	37.849355962	-122.529668565	155.0	12783
W	37.849355962	-122.488346062	126.5	12784
W	37.849355962	-122.281733547	17.9	12785
W	37.849355962	-122.240411044	95.7	12786
W	37.849355962	-122.199088541	422.0	12787
W	37.849355962	-122.157766038	200.1	12788
W	37.849355962	-122.116443535	218.0	12789
W	37.849355962	-122.075121032	268.7	12790
W	37.849355962	-122.033798529	83.3	12791
W	37.849355962	-121.992476025	170.3	12792
W	37.849355962	-121.951153522	248.6	12793
W	37.849355962	-121.909831019	449.6	12794
W	37.849355962	-121.868508516	471.4	12795
W	37.849355962	-121.827186013	525.3	12796
W	37.849355962	-121.785863510	195.1	12797
W	37.849355962	-121.744541007	264.2	12798
W	37.849355962	-121.703218504	81.1	12799
W	37.849355962	-121.661896001	73.5	12800
W	37.849355962	-121.620573498	8.0	12801
W	37.849355962	-121.579250995	0.6	12802
W	37.849355962	-121.537928492	1.3	12803
W	37.849355962	-121.496605989	-0.7	12804
W	37.849355962	-121.455283486	-0.1	12805
W	37.849355962	-121.413960982	1.1	12806
W	37.849355962	-121.372638479	2.8	12807
W	37.849355962	-121.331315976	3.4	12808
W	37.849355962	-121.289993473	4.8	12809
W	37.849355962	-121.248670970	8.6	12810
W	37.849355962	-121.207348467	11.4	12811
W	37.849355962	-121.166025964	13.3	12812
W	37.849355962	-121.124703461	17.5	12813
W	37.849355962	-121.083380958	21.8	12814
W	37.849355962	-121.042058455	28.7	12815
W	37.849355962	-121.000735952	33.9	12816
W	37.849355962	-120.959413449	41.5	12817
W	37.849355962	-120.918090946	48.2	12818
W	37.849355962	-120.876768443	64.4	12819
W	37.849355962	-120.835445939	63.4	12820
W	37.849355962	-120.794123436	70.9	12821
W	37.849355962	-120.752800933	70.1	12822
W	37.849355962	-120.711478430	104.7	12823
W	37.849355962	-120.670155927	163.0	12824
W	37.849355962	-120.628833424	217.9	12825
W	37.849355962	-120.587510921	324.3	12826
W	37.849355962	-120.546188418	306.6	12827
W	37.849355962	-120.504865915	340.8	12828
W	37.849355962	-120.463543412	332.8	12829
W	37.849355962	-120.422220909	405.8	12830
W	37.849355962	-120.380898406	241.1	12831
W	37.849355962	-120.339575903	341.5	12832
W	37.849355962	-120.298253400	693.2	12833
W	37.849355962	-120.256930897	783.3	12834
W	37.849355962	-120.215608393	799.6	12835
W	37.849355962	-120.174285890	831.0	12836
W	37.849355962	-120.132963387	931.2	12837
W	37.849355962	-120.091640884	980.5	12838
W	37.849355962	-120.050318381	867.8	12839
W	37.849355962	-120.008995878	1054.7	12840
W	37.849355962	-119.967673375	1121.3	12841
W	37.849355962	-119.926350872	1267.5	12842
W	37.849355962	-119.885028369	1481.8	12843
W	37.849355962	-119.843705866	1472.3	12844
W	37.849355962	-119.802383363	1732.4	12845
W	37.849355962	-119.761060860	2110.8	12846
W	37.849355962	-119.719738357	2210.2	12847
W	37.849355962	-119.678415854	2429.3	12848
W	37.849355962	-119.637093350	2529.7	12849
W	37.849355962	-119.595770847	2435.3	12850
W	37.849355962	-119.554448344	2729.4	12851
W	37.849355962	-119.513125841	3016.1	12852
W	37.849355962	-119.471803338	2678.6	12853
W	37.849355962	-119.430480835	2800.9	12854
W	37.849355962	-119.389158332	2982.9	12855
W	37.849355962	-119.347835829	3055.4	12856
W	37.849355962	-119.306513326	2939.3	12857
W	37.849355962	-119.265190823	3565.5	12858
W	37.849355962	-119.223868320	3281.8	12859
W	37.849355962	-119.182545817	3140.8	12860
W	37.849355962	-119.141223314	2487.8	12861
W	37.849355962	-119.099900811	2237.0	12862
W	37.849355962	-119.058578307	2201.0	12863
W	37.849355962	-119.017255804	2632.2	12864
W	37.849355962	-118.975933301	2460.2	12865
W	37.849355962	-118.934610798	2410.5	12866
W	37.849355962	-118.893288295	2518.8	12867
W	37.849355962	-118.851965792	2662.8	12868
W	37.849355962	-118.810643289	2473.0	12869
W	37.849355962	-118.769320786	2301.0	12870
W	37.849355962	-118.727998283	2142.1	12871
W	37.849355962	-118.686675780	2261.7	12872
W	37.849355962	-118.645353277	2071.1	12873
W	37.849355962	-118.604030774	2077.3	12874
W	37.849355962	-118.562708271	2260.8	12875
W	37.849355962	-118.521385768	1698.7	12876
W	37.849355962	-118.480063265	1668.1	12877
W	37.849355962	-118.438740761	1873.3	12878
W	37.849355962	-118.397418258	3025.4	12879
W	37.816719389	-122.281733547	4.4	12880
W	37.816719389	-122.240411044	45.6	12881
W	37.816719389	-122.199088541	220.1	12882
W	37.816719389	-122.157766038	282.0	12883
W	37.816719389	-122.116443535	174.8	12884
W	37.816719389	-122.075121032	355.5	12885
W	37.816719389	-122.033798529	500.2	12886
W	37.816719389	-121.992476025	114.5	12887
W	37.816719389	-121.951153522	254.1	12888
W	37.816719389	-121.909831019	239.2	12889
W	37.816719389	-121.868508516	405.3	12890
W	37.816719389	-121.827186013	461.4	12891
W	37.816719389	-121.785863510	584.4	12892
W	37.816719389	-121.744541007	122.1	12893
W	37.816719389	-121.703218504	228.7	12894
W	37.816719389	-121.661896001	64.8	12895
W	37.816719389	-121.620573498	19.1	12896
W	37.816719389	-121.579250995	3.8	12897
W	37.816719389	-121.537928492	-0.7	12898
W	37.816719389	-121.496605989	0.2	12899
W	37.816719389	-121.455283486	1.2	12900
W	37.816719389	-121.413960982	2.7	12901
W	37.816719389	-121.372638479	3.0	12902
W	37.816719389	-121.331315976	4.3	12903
W	37.816719389	-121.289993473	5.3	12904
W	37.816719389	-121.248670970	8.2	12905
W	37.816719389	-121.207348467	12.2	12906
W	37.816719389	-121.166025964	15.6	12907
W	37.816719389	-121.124703461	18.8	12908
W	37.816719389	-121.083380958	23.1	12909
W	37.816719389	-121.042058455	28.2	12910
W	37.816719389	-121.000735952	35.2	12911
W	37.816719389	-120.959413449	41.0	12912
W	37.816719389	-120.918090946	46.5	12913
W	37.816719389	-120.876768443	55.0	12914
W	37.816719389	-120.835445939	63.7	12915
W	37.816719389	-120.794123436	86.6	12916
W	37.816719389	-120.752800933	90.8	12917
W	37.816719389	-120.711478430	56.6	12918
W	37.816719389	-120.670155927	65.8	12919
W	37.816719389	-120.628833424	173.9	12920
W	37.816719389	-120.587510921	246.7	12921
W	37.816719389	-120.546188418	357.1	12922
W	37.816719389	-120.504865915	332.3	12923
W	37.816719389	-120.463543412	338.4	12924
W	37.816719389	-120.422220909	390.6	12925
W	37.816719389	-120.380898406	583.2	12926
W	37.816719389	-120.339575903	669.2	12927
W	37.816719389	-120.298253400	350.7	12928
W	37.816719389	-120.256930897	911.1	12929
W	37.816719389	-120.215608393	1039.4	12930
W	37.816719389	-120.174285890	973.2	12931
W	37.816719389	-120.132963387	916.5	12932
W	37.816719389	-120.091640884	1030.2	12933
W	37.816719389	-120.050318381	1037.7	12934
W	37.816719389	-120.008995878	927.1	12935
W	37.816719389	-119.967673375	1181.0	12936
W	37.816719389	-119.926350872	1159.1	12937
W	37.816719389	-119.885028369	1341.7	12938
W	37.816719389	-119.843705866	1668.4	12939
W	37.816719389	-119.802383363	1736.0	12940
W	37.816719389	-119.761060860	1786.1	12941
W	37.816719389	-119.719738357	2282.5	12942
W	37.816719389	-119.678415854	2470.9	12943
W	37.816719389	-119.637093350	2590.7	12944
W	37.816719389	-119.595770847	2251.8	12945
W	37.816719389	-119.554448344	2557.5	12946
W	37.816719389	-119.513125841	2534.2	12947
W	37.816719389	-119.471803338	2492.2	12948
W	37.816719389	-119.430480835	2913.9	12949
W	37.816719389	-119.389158332	3062.8	12950
W	37.816719389	-119.347835829	3227.3	12951
W	37.816719389	-119.306513326	3248.0	12952
W	37.816719389	-119.265190823	2815.8	12953
W	37.816719389	-119.223868320	3577.2	12954
W	37.816719389	-119.182545817	3745.9	12955
W	37.816719389	-119.141223314	2817.5	12956
W	37.816719389	-119.099900811	2390.7	12957
W	37.816719389	-119.058578307	2341.4	12958
W	37.816719389	-119.017255804	2366.4	12959
W	37.816719389	-118.975933301	2432.6	12960
W	37.816719389	-118.934610798	2461.8	12961
W	37.816719389	-118.893288295	2640.5	12962
W	37.816719389	-118.851965792	2703.4	12963
W	37.816719389	-118.810643289	2624.7	12964
W	37.816719389	-118.769320786	2741.5	12965
W	37.816719389	-118.727998283	2489.8	12966
W	37.816719389	-118.686675780	2371.6	12967
W	37.816719389	-118.645353277	2324.0	12968
W	37.816719389	-118.604030774	2217.9	12969
W	37.816719389	-118.562708271	2132.5	12970
W	37.816719389	-118.521385768	1733.2	12971
W	37.816719389	-118.480063265	1634.9	12972
W	37.816719389	-118.438740761	1838.8	12973
W	37.816719389	-118.397418258	3100.5	12974
W	37.816719389	-118.356095755	3889.3	12975
W	37.784068382	-122.488346062	46.6	12976
W	37.784068382	-122.447023559	80.2	12977
W	37.784068382	-122.405701056	10.3	12978
W	37.784068382	-122.323056050	3.6	12979
W	37.784068382	-122.281733547	4.0	12980
W	37.784068382	-122.240411044	4.2	12981
W	37.784068382	-122.199088541	41.6	12982
W	37.784068382	-122.157766038	278.1	12983
W	37.784068382	-122.116443535	142.8	12984
W	37.784068382	-122.075121032	321.3	12985
W	37.784068382	-122.033798529	343.4	12986
W	37.784068382	-121.992476025	225.4	12987
W	37.784068382	-121.951153522	174.5	12988
W	37.784068382	-121.909831019	256.9	12989
W	37.784068382	-121.868508516	250.9	12990
W	37.784068382	-121.827186013	284.5	12991
W	37.784068382	-121.785863510	356.9	12992
W	37.784068382	-121.744541007	235.5	12993
W	37.784068382	-121.703218504	299.4	12994
W	37.784068382	-121.661896001	246.3	12995
W	37.784068382	-121.620573498	74.1	12996
W	37.784068382	-121.579250995	31.0	12997
W	37.784068382	-121.537928492	12.8	12998
W	37.784068382	-121.496605989	1.3	12999
W	37.784068382	-121.455283486	1.8	13000
W	37.784068382	-121.413960982	1.8	13001
W	37.784068382	-121.372638479	3.5	13002
W	37.784068382	-121.331315976	3.8	13003
W	37.784068382	-121.289993473	4.0	13004
W	37.784068382	-121.248670970	8.4	13005
W	37.784068382	-121.207348467	12.5	13006
W	37.784068382	-121.166025964	16.0	13007
W	37.784068382	-121.124703461	19.7	13008
W	37.784068382	-121.083380958	24.9	13009
W	37.784068382	-121.042058455	28.5	13010
W	37.784068382	-121.000735952	34.3	13011
W	37.784068382	-120.959413449	40.6	13012
W	37.784068382	-120.918090946	47.2	13013
W	37.784068382	-120.876768443	53.9	13014
W	37.784068382	-120.835445939	41.1	13015
W	37.784068382	-120.794123436	64.3	13016
W	37.784068382	-120.752800933	57.0	13017
W	37.784068382	-120.711478430	101.1	13018
W	37.784068382	-120.670155927	130.1	13019
W	37.784068382	-120.628833424	120.8	13020
W	37.784068382	-120.587510921	188.1	13021
W	37.784068382	-120.546188418	182.7	13022
W	37.784068382	-120.504865915	280.0	13023
W	37.784068382	-120.463543412	350.5	13024
W	37.784068382	-120.422220909	274.6	13025
W	37.784068382	-120.380898406	241.1	13026
W	37.784068382	-120.339575903	476.0	13027
W	37.784068382	-120.298253400	607.0	13028
W	37.784068382	-120.256930897	513.8	13029
W	37.784068382	-120.215608393	852.2	13030
W	37.784068382	-120.174285890	1030.0	13031
W	37.784068382	-120.132963387	1093.6	13032
W	37.784068382	-120.091640884	978.8	13033
W	37.784068382	-120.050318381	1079.5	13034
W	37.784068382	-120.008995878	1147.0	13035
W	37.784068382	-119.967673375	1566.6	13036
W	37.784068382	-119.926350872	1308.5	13037
W	37.784068382	-119.885028369	1770.6	13038
W	37.784068382	-119.843705866	1489.7	13039
W	37.784068382	-119.802383363	1654.0	13040
W	37.784068382	-119.761060860	1811.7	13041
W	37.784068382	-119.719738357	2212.5	13042
W	37.784068382	-119.678415854	2376.1	13043
W	37.784068382	-119.637093350	2435.9	13044
W	37.784068382	-119.595770847	2291.0	13045
W	37.784068382	-119.554448344	2488.4	13046
W	37.784068382	-119.513125841	2558.9	13047
W	37.784068382	-119.471803338	2727.5	13048
W	37.784068382	-119.430480835	2768.4	13049
W	37.784068382	-119.389158332	2944.6	13050
W	37.784068382	-119.347835829	3205.3	13051
W	37.784068382	-119.306513326	3420.8	13052
W	37.784068382	-119.265190823	2919.6	13053
W	37.784068382	-119.223868320	3387.1	13054
W	37.784068382	-119.182545817	3449.7	13055
W	37.784068382	-119.141223314	2814.5	13056
W	37.784068382	-119.099900811	2533.1	13057
W	37.784068382	-119.058578307	2904.9	13058
W	37.784068382	-119.017255804	2468.7	13059
W	37.784068382	-118.975933301	2448.2	13060
W	37.784068382	-118.934610798	2436.4	13061
W	37.784068382	-118.893288295	2671.6	13062
W	37.784068382	-118.851965792	2569.3	13063
W	37.784068382	-118.810643289	2912.6	13064
W	37.784068382	-118.769320786	3032.7	13065
W	37.784068382	-118.727998283	2981.6	13066
W	37.784068382	-118.686675780	2760.0	13067
W	37.784068382	-118.645353277	2597.0	13068
W	37.784068382	-118.604030774	2352.9	13069
W	37.784068382	-118.562708271	2099.2	13070
W	37.784068382	-118.521385768	1753.2	13071
W	37.784068382	-118.480063265	1809.7	13072
W	37.784068382	-118.438740761	1764.9	13073
W	37.784068382	-118.397418258	2392.6	13074
W	37.784068382	-118.356095755	3811.9	13075
W	37.784068382	-118.314773252	3445.8	13076
W	37.784068382	-118.273450749	2891.2	13077
W	37.751402943	-122.488346062	89.5	13078
W	37.751402943	-122.447023559	251.5	13079
W	37.751402943	-122.405701056	12.6	13080
W	37.751402943	-122.199088541	2.5	13081
W	37.751402943	-122.157766038	48.2	13082
W	37.751402943	-122.116443535	195.1	13083
W	37.751402943	-122.075121032	129.3	13084
W	37.751402943	-122.033798529	200.7	13085
W	37.751402943	-121.992476025	316.0	13086
W	37.751402943	-121.951153522	125.8	13087
W	37.751402943	-121.909831019	148.7	13088
W	37.751402943	-121.868508516	194.1	13089
W	37.751402943	-121.827186013	284.3	13090
W	37.751402943	-121.785863510	241.4	13091
W	37.751402943	-121.744541007	199.6	13092
W	37.751402943	-121.703218504	218.5	13093
W	37.751402943	-121.661896001	333.1	13094
W	37.751402943	-121.620573498	175.1	13095
W	37.751402943	-121.579250995	88.8	13096
W	37.751402943	-121.537928492	38.0	13097
W	37.751402943	-121.496605989	15.7	13098
W	37.751402943	-121.455283486	9.0	13099
W	37.751402943	-121.413960982	11.2	13100
W	37.751402943	-121.372638479	8.7	13101
W	37.751402943	-121.331315976	5.5	13102
W	37.751402943	-121.289993473	6.5	13103
W	37.751402943	-121.248670970	7.8	13104
W	37.751402943	-121.207348467	12.9	13105
W	37.751402943	-121.166025964	16.0	13106
W	37.751402943	-121.124703461	20.1	13107
W	37.751402943	-121.083380958	19.7	13108
W	37.751402943	-121.042058455	27.9	13109
W	37.751402943	-121.000735952	30.7	13110
W	37.751402943	-120.959413449	26.7	13111
W	37.751402943	-120.918090946	27.8	13112
W	37.751402943	-120.876768443	51.6	13113
W	37.751402943	-120.835445939	61.6	13114
W	37.751402943	-120.794123436	79.6	13115
W	37.751402943	-120.752800933	78.0	13116
W	37.751402943	-120.711478430	74.5	13117
W	37.751402943	-120.670155927	122.3	13118
W	37.751402943	-120.628833424	92.9	13119
W	37.751402943	-120.587510921	86.3	13120
W	37.751402943	-120.546188418	103.8	13121
W	37.751402943	-120.504865915	162.4	13122
W	37.751402943	-120.463543412	299.5	13123
W	37.751402943	-120.422220909	262.7	13124
W	37.751402943	-120.380898406	295.1	13125
W	37.751402943	-120.339575903	274.3	13126
W	37.751402943	-120.298253400	697.1	13127
W	37.751402943	-120.256930897	644.8	13128
W	37.751402943	-120.215608393	640.8	13129
W	37.751402943	-120.174285890	856.1	13130
W	37.751402943	-120.132963387	996.2	13131
W	37.751402943	-120.091640884	909.8	13132
W	37.751402943	-120.050318381	783.4	13133
W	37.751402943	-120.008995878	968.2	13134
W	37.751402943	-119.967673375	1114.5	13135
W	37.751402943	-119.926350872	1279.5	13136
W	37.751402943	-119.885028369	1255.6	13137
W	37.751402943	-119.843705866	1700.5	13138
W	37.751402943	-119.802383363	1887.5	13139
W	37.751402943	-119.761060860	1890.4	13140
W	37.751402943	-119.719738357	2044.7	13141
W	37.751402943	-119.678415854	2377.0	13142
W	37.751402943	-119.637093350	2316.3	13143
W	37.751402943	-119.595770847	1385.1	13144
W	37.751402943	-119.554448344	1707.4	13145
W	37.751402943	-119.513125841	2288.5	13146
W	37.751402943	-119.471803338	2212.8	13147
W	37.751402943	-119.430480835	2387.0	13148
W	37.751402943	-119.389158332	2519.4	13149
W	37.751402943	-119.347835829	2994.8	13150
W	37.751402943	-119.306513326	3451.4	13151
W	37.751402943	-119.265190823	3388.0	13152
W	37.751402943	-119.223868320	3103.8	13153
W	37.751402943	-119.182545817	2880.8	13154
W	37.751402943	-119.141223314	2735.9	13155
W	37.751402943	-119.099900811	2742.2	13156
W	37.751402943	-119.058578307	2983.1	13157
W	37.751402943	-119.017255804	2524.1	13158
W	37.751402943	-118.975933301	2352.7	13159
W	37.751402943	-118.934610798	2206.0	13160
W	37.751402943	-118.893288295	2165.5	13161
W	37.751402943	-118.851965792	2121.9	13162
W	37.751402943	-118.810643289	2126.7	13163
W	37.751402943	-118.769320786	2167.6	13164
W	37.751402943	-118.727998283	2485.3	13165
W	37.751402943	-118.686675780	3161.2	13166
W	37.751402943	-118.645353277	2837.1	13167
W	37.751402943	-118.604030774	2235.7	13168
W	37.751402943	-118.562708271	2311.5	13169
W	37.751402943	-118.521385768	1855.0	13170
W	37.751402943	-118.480063265	1963.2	13171
W	37.751402943	-118.438740761	1615.5	13172
W	37.751402943	-118.397418258	1781.2	13173
W	37.751402943	-118.356095755	3215.9	13174
W	37.751402943	-118.314773252	3860.0	13175
W	37.751402943	-118.273450749	3043.3	13176
