type	latitude	longitude	altitude (m)	name	objectid
T	34.527962019	-115.684955258	185.7		9698
T	34.527962019	-115.617581612	212.7		9699
T	34.527962019	-115.550207965	214.9		9700
T	34.527962019	-115.482834319	263.0		9701
T	34.527962019	-115.415460673	330.6		9702
T	34.527962019	-115.348087026	448.0		9703
T	34.527962019	-115.280713380	659.8		9704
T	34.527962019	-115.213339734	976.0		9705
T	34.527962019	-115.145966088	1294.9		9706
T	34.527962019	-115.078592441	776.2		9707
T	34.527962019	-115.011218795	544.2		9708
T	34.527962019	-114.943845149	450.6		9709
T	34.527962019	-114.876471502	493.3		9710
T	34.527962019	-114.809097856	444.2		9711
T	34.527962019	-114.741724210	407.7		9712
T	34.527962019	-114.674350563	447.2		9713
T	34.527962019	-114.606976917	532.6		9714
T	34.527962019	-114.539603271	537.1		9715
T	34.527962019	-114.472229624	300.2		9716
T	34.527962019	-114.404855978	151.3		9717
T	34.472437770	-120.468484146	67.5		9718
T	34.472437770	-120.401110500	128.0		9719
T	34.472437770	-120.333736853	193.5		9720
T	34.472437770	-120.266363207	103.3		9721
T	34.472437770	-120.198989561	30.4		9722
T	34.472437770	-120.131615914	6.1		9723
T	34.472437770	-120.064242268	156.7		9724
T	34.472437770	-119.996868622	141.5		9725
T	34.472437770	-119.929494975	92.9		9726
T	34.472437770	-119.862121329	104.8		9727
T	34.472437770	-119.794747683	120.8		9728
T	34.472437770	-119.727374037	331.3		9729
T	34.472437770	-119.660000390	605.2		9730
T	34.472437770	-119.592626744	665.2		9731
T	34.472437770	-119.525253098	949.0		9732
T	34.472437770	-119.457879451	1090.8		9733
T	34.472437770	-119.390505805	1291.0		9734
T	34.472437770	-119.323132159	756.9		9735
T	34.472437770	-119.255758512	598.9		9736
T	34.472437770	-119.188384866	470.9		9737
T	34.472437770	-119.121011220	974.8		9738
T	34.472437770	-119.053637573	873.3		9739
T	34.472437770	-118.986263927	1252.0		9740
T	34.472437770	-118.918890281	633.3		9741
T	34.472437770	-118.851516635	1044.7		9742
T	34.472437770	-118.784142988	552.3		9743
T	34.472437770	-118.716769342	405.3		9744
T	34.472437770	-118.649395696	452.2		9745
T	34.472437770	-118.582022049	442.6		9746
T	34.472437770	-118.514648403	473.9		9747
T	34.472437770	-118.447274757	519.4		9748
T	34.472437770	-118.379901110	684.4		9749
T	34.472437770	-118.312527464	738.6		9750
T	34.472437770	-118.245153818	941.4		9751
T	34.472437770	-118.177780171	881.6		9752
T	34.472437770	-118.110406525	1061.8		9753
T	34.472437770	-118.043032879	1297.0		9754
T	34.472437770	-117.975659232	1149.9		9755
T	34.472437770	-117.908285586	1097.4		9756
T	34.472437770	-117.840911940	1080.7		9757
T	34.472437770	-117.773538294	1158.6		9758
T	34.472437770	-117.706164647	1134.6		9759
T	34.472437770	-117.638791001	1099.8		9760
T	34.472437770	-117.571417355	1109.2		9761
T	34.472437770	-117.504043708	1073.6		9762
T	34.472437770	-117.436670062	1027.8		9763
T	34.472437770	-117.369296416	985.8		9764
T	34.472437770	-117.301922769	925.3		9765
T	34.472437770	-117.234549123	873.4		9766
T	34.472437770	-117.167175477	910.2		9767
T	34.472437770	-117.099801830	920.8		9768
T	34.472437770	-117.032428184	911.4		9769
T	34.472437770	-116.965054538	869.4		9770
T	34.472437770	-116.897680892	879.6		9771
T	34.472437770	-116.830307245	953.8		9772
T	34.472437770	-116.762933599	966.6		9773
T	34.472437770	-116.695559953	1123.1		9774
T	34.472437770	-116.628186306	922.5		9775
T	34.472437770	-116.560812660	857.2		9776
T	34.472437770	-116.493439014	909.4		9777
T	34.472437770	-116.426065367	737.7		9778
T	34.472437770	-116.358691721	741.3		9779
T	34.472437770	-116.291318075	843.6		9780
T	34.472437770	-116.223944428	926.0		9781
T	34.472437770	-116.156570782	1169.1		9782
T	34.472437770	-116.089197136	825.0		9783
T	34.472437770	-116.021823490	649.1		9784
T	34.472437770	-115.954449843	643.7		9785
T	34.472437770	-115.887076197	237.8		9786
T	34.472437770	-115.819702551	193.9		9787
T	34.472437770	-115.752328904	178.4		9788
T	34.472437770	-115.684955258	183.8		9789
T	34.472437770	-115.617581612	187.8		9790
T	34.472437770	-115.550207965	206.4		9791
T	34.472437770	-115.482834319	234.8		9792
T	34.472437770	-115.415460673	526.1		9793
T	34.472437770	-115.348087026	372.7		9794
T	34.472437770	-115.280713380	536.9		9795
T	34.472437770	-115.213339734	936.4		9796
T	34.472437770	-115.145966088	837.9		9797
T	34.472437770	-115.078592441	804.9		9798
T	34.472437770	-115.011218795	449.2		9799
T	34.472437770	-114.943845149	434.7		9800
T	34.472437770	-114.876471502	497.4		9801
T	34.472437770	-114.809097856	468.2		9802
T	34.472437770	-114.741724210	404.6		9803
T	34.472437770	-114.674350563	379.6		9804
T	34.472437770	-114.606976917	408.5		9805
T	34.472437770	-114.539603271	362.0		9806
T	34.472437770	-114.472229624	257.1		9807
T	34.472437770	-114.404855978	137.1		9808
T	34.416876554	-119.862121329	10.5		9809
T	34.416876554	-119.727374037	64.0		9810
T	34.416876554	-119.660000390	3.7		9811
T	34.416876554	-119.525253098	54.6		9812
T	34.416876554	-119.457879451	390.1		9813
T	34.416876554	-119.390505805	300.4		9814
T	34.416876554	-119.323132159	216.1		9815
T	34.416876554	-119.255758512	232.8		9816
T	34.416876554	-119.188384866	710.4		9817
T	34.416876554	-119.121011220	739.6		9818
T	34.416876554	-119.053637573	466.2		9819
T	34.416876554	-118.986263927	506.7		9820
T	34.416876554	-118.918890281	261.8		9821
T	34.416876554	-118.851516635	576.4		9822
T	34.416876554	-118.784142988	312.4		9823
T	34.416876554	-118.716769342	413.9		9824
T	34.416876554	-118.649395696	279.5		9825
T	34.416876554	-118.582022049	346.1		9826
T	34.416876554	-118.514648403	375.4		9827
T	34.416876554	-118.447274757	443.0		9828
T	34.416876554	-118.379901110	654.1		9829
T	34.416876554	-118.312527464	1099.9		9830
T	34.416876554	-118.245153818	895.8		9831
T	34.416876554	-118.177780171	972.4		9832
T	34.416876554	-118.110406525	1169.9		9833
T	34.416876554	-118.043032879	1426.0		9834
T	34.416876554	-117.975659232	1284.6		9835
T	34.416876554	-117.908285586	1533.2		9836
T	34.416876554	-117.840911940	1317.6		9837
T	34.416876554	-117.773538294	1567.9		9838
T	34.416876554	-117.706164647	1720.8		9839
T	34.416876554	-117.638791001	1405.9		9840
T	34.416876554	-117.571417355	1288.1		9841
T	34.416876554	-117.504043708	1217.5		9842
T	34.416876554	-117.436670062	1128.6		9843
T	34.416876554	-117.369296416	1074.6		9844
T	34.416876554	-117.301922769	982.4		9845
T	34.416876554	-117.234549123	879.7		9846
T	34.416876554	-117.167175477	1129.1		9847
T	34.416876554	-117.099801830	1135.2		9848
T	34.416876554	-117.032428184	975.5		9849
T	34.416876554	-116.965054538	1018.6		9850
T	34.416876554	-116.897680892	944.6		9851
T	34.416876554	-116.830307245	969.4		9852
T	34.416876554	-116.762933599	964.4		9853
T	34.416876554	-116.695559953	918.2		9854
T	34.416876554	-116.628186306	867.4		9855
T	34.416876554	-116.560812660	848.2		9856
T	34.416876554	-116.493439014	807.5		9857
T	34.416876554	-116.426065367	830.9		9858
T	34.416876554	-116.358691721	723.4		9859
T	34.416876554	-116.291318075	969.8		9860
T	34.416876554	-116.223944428	823.1		9861
T	34.416876554	-116.156570782	740.3		9862
T	34.416876554	-116.089197136	761.0		9863
T	34.416876554	-116.021823490	742.4		9864
T	34.416876554	-115.954449843	485.3		9865
T	34.416876554	-115.887076197	379.9		9866
T	34.416876554	-115.819702551	358.0		9867
T	34.416876554	-115.752328904	362.7		9868
T	34.416876554	-115.684955258	183.6		9869
T	34.416876554	-115.617581612	193.0		9870
T	34.416876554	-115.550207965	228.7		9871
T	34.416876554	-115.482834319	195.8		9872
T	34.416876554	-115.415460673	208.2		9873
T	34.416876554	-115.348087026	279.0		9874
T	34.416876554	-115.280713380	428.4		9875
T	34.416876554	-115.213339734	695.6		9876
T	34.416876554	-115.145966088	686.9		9877
T	34.416876554	-115.078592441	499.5		9878
T	34.416876554	-115.011218795	355.8		9879
T	34.416876554	-114.943845149	468.8		9880
T	34.416876554	-114.876471502	728.4		9881
T	34.416876554	-114.809097856	612.8		9882
T	34.416876554	-114.741724210	431.9		9883
T	34.416876554	-114.674350563	366.9		9884
T	34.416876554	-114.606976917	336.0		9885
T	34.416876554	-114.539603271	305.0		9886
T	34.416876554	-114.472229624	302.7		9887
T	34.416876554	-114.404855978	256.5		9888
T	34.416876554	-114.337482332	205.2		9889
T	34.361278398	-119.390505805	430.2		9890
T	34.361278398	-119.323132159	158.8		9891
T	34.361278398	-119.255758512	208.8		9892
T	34.361278398	-119.188384866	286.1		9893
T	34.361278398	-119.121011220	148.2		9894
T	34.361278398	-119.053637573	99.8		9895
T	34.361278398	-118.986263927	100.9		9896
T	34.361278398	-118.918890281	202.6		9897
T	34.361278398	-118.851516635	623.3		9898
T	34.361278398	-118.784142988	839.5		9899
T	34.361278398	-118.716769342	614.8		9900
T	34.361278398	-118.649395696	633.1		9901
T	34.361278398	-118.582022049	575.9		9902
T	34.361278398	-118.514648403	485.7		9903
T	34.361278398	-118.447274757	852.9		9904
T	34.361278398	-118.379901110	980.8		9905
T	34.361278398	-118.312527464	926.0		9906
T	34.361278398	-118.245153818	1228.8		9907
T	34.361278398	-118.177780171	1738.9		9908
T	34.361278398	-118.110406525	1209.4		9909
T	34.361278398	-118.043032879	1534.9		9910
T	34.361278398	-117.975659232	1679.6		9911
T	34.361278398	-117.908285586	1856.9		9912
T	34.361278398	-117.840911940	1934.3		9913
T	34.361278398	-117.773538294	2753.7		9914
T	34.361278398	-117.706164647	1940.1		9915
T	34.361278398	-117.638791001	1828.2		9916
T	34.361278398	-117.571417355	1434.1		9917
T	34.361278398	-117.504043708	1385.5		9918
T	34.361278398	-117.436670062	1247.6		9919
T	34.361278398	-117.369296416	1127.9		9920
T	34.361278398	-117.301922769	1028.5		9921
T	34.361278398	-117.234549123	925.2		9922
T	34.361278398	-117.167175477	1354.8		9923
T	34.361278398	-117.099801830	1647.1		9924
T	34.361278398	-117.032428184	2046.0		9925
T	34.361278398	-116.965054538	1475.1		9926
T	34.361278398	-116.897680892	1391.9		9927
T	34.361278398	-116.830307245	1417.0		9928
T	34.361278398	-116.762933599	1199.6		9929
T	34.361278398	-116.695559953	1080.3		9930
T	34.361278398	-116.628186306	914.3		9931
T	34.361278398	-116.560812660	919.3		9932
T	34.361278398	-116.493439014	933.2		9933
T	34.361278398	-116.426065367	833.7		9934
T	34.361278398	-116.358691721	745.1		9935
T	34.361278398	-116.291318075	737.9		9936
T	34.361278398	-116.223944428	689.5		9937
T	34.361278398	-116.156570782	591.5		9938
T	34.361278398	-116.089197136	974.1		9939
T	34.361278398	-116.021823490	953.0		9940
T	34.361278398	-115.954449843	767.5		9941
T	34.361278398	-115.887076197	966.8		9942
T	34.361278398	-115.819702551	726.6		9943
T	34.361278398	-115.752328904	502.0		9944
T	34.361278398	-115.684955258	231.6		9945
T	34.361278398	-115.617581612	245.6		9946
T	34.361278398	-115.550207965	256.2		9947
T	34.361278398	-115.482834319	175.6		9948
T	34.361278398	-115.415460673	171.2		9949
T	34.361278398	-115.348087026	214.8		9950
T	34.361278398	-115.280713380	313.8		9951
T	34.361278398	-115.213339734	494.4		9952
T	34.361278398	-115.145966088	554.7		9953
T	34.361278398	-115.078592441	364.4		9954
T	34.361278398	-115.011218795	324.7		9955
T	34.361278398	-114.943845149	527.5		9956
T	34.361278398	-114.876471502	750.4		9957
T	34.361278398	-114.809097856	681.1		9958
T	34.361278398	-114.741724210	513.3		9959
T	34.361278398	-114.674350563	406.9		9960
T	34.361278398	-114.606976917	402.0		9961
T	34.361278398	-114.539603271	410.6		9962
T	34.361278398	-114.472229624	430.6		9963
T	34.361278398	-114.404855978	455.4		9964
T	34.361278398	-114.337482332	427.7		9965
T	34.361278398	-114.270108686	355.0		9966
T	34.361278398	-114.202735039	137.1		9967
T	34.305643330	-119.323132159	165.6		9968
T	34.305643330	-119.255758512	149.0		9969
T	34.305643330	-119.188384866	237.6		9970
T	34.305643330	-119.121011220	57.9		9971
T	34.305643330	-119.053637573	253.4		9972
T	34.305643330	-118.986263927	277.0		9973
T	34.305643330	-118.918890281	231.5		9974
T	34.305643330	-118.851516635	227.9		9975
T	34.305643330	-118.784142988	322.9		9976
T	34.305643330	-118.716769342	375.6		9977
T	34.305643330	-118.649395696	749.8		9978
T	34.305643330	-118.582022049	576.9		9979
T	34.305643330	-118.514648403	443.6		9980
T	34.305643330	-118.447274757	375.5		9981
T	34.305643330	-118.379901110	529.7		9982
T	34.305643330	-118.312527464	974.3		9983
T	34.305643330	-118.245153818	762.9		9984
T	34.305643330	-118.177780171	757.8		9985
T	34.305643330	-118.110406525	978.7		9986
T	34.305643330	-118.043032879	1324.6		9987
T	34.305643330	-117.975659232	1373.2		9988
T	34.305643330	-117.908285586	1871.5		9989
T	34.305643330	-117.840911940	1416.9		9990
T	34.305643330	-117.773538294	1530.9		9991
T	34.305643330	-117.706164647	1707.7		9992
T	34.305643330	-117.638791001	2856.9		9993
T	34.305643330	-117.571417355	1831.7		9994
T	34.305643330	-117.504043708	1124.8		9995
T	34.305643330	-117.436670062	1296.6		9996
T	34.305643330	-117.369296416	1136.9		9997
T	34.305643330	-117.301922769	1005.6		9998
T	34.305643330	-117.234549123	1468.3		9999
T	34.305643330	-117.167175477	1347.3		10000
T	34.305643330	-117.099801830	1799.4		10001
T	34.305643330	-117.032428184	2131.4		10002
T	34.305643330	-116.965054538	2057.5		10003
T	34.305643330	-116.897680892	2246.3		10004
T	34.305643330	-116.830307245	2213.5		10005
T	34.305643330	-116.762933599	1733.5		10006
T	34.305643330	-116.695559953	1596.5		10007
T	34.305643330	-116.628186306	1772.8		10008
T	34.305643330	-116.560812660	1403.6		10009
T	34.305643330	-116.493439014	1142.7		10010
T	34.305643330	-116.426065367	943.3		10011
T	34.305643330	-116.358691721	839.4		10012
T	34.305643330	-116.291318075	771.9		10013
T	34.305643330	-116.223944428	711.6		10014
T	34.305643330	-116.156570782	578.6		10015
T	34.305643330	-116.089197136	771.8		10016
T	34.305643330	-116.021823490	748.5		10017
T	34.305643330	-115.954449843	654.5		10018
T	34.305643330	-115.887076197	646.4		10019
T	34.305643330	-115.819702551	813.5		10020
T	34.305643330	-115.752328904	777.9		10021
T	34.305643330	-115.684955258	384.5		10022
T	34.305643330	-115.617581612	281.7		10023
T	34.305643330	-115.550207965	463.5		10024
T	34.305643330	-115.482834319	239.3		10025
T	34.305643330	-115.415460673	165.4		10026
T	34.305643330	-115.348087026	215.0		10027
T	34.305643330	-115.280713380	259.7		10028
T	34.305643330	-115.213339734	284.6		10029
T	34.305643330	-115.145966088	288.0		10030
T	34.305643330	-115.078592441	240.0		10031
T	34.305643330	-115.011218795	290.0		10032
T	34.305643330	-114.943845149	531.4		10033
T	34.305643330	-114.876471502	937.7		10034
T	34.305643330	-114.809097856	780.5		10035
T	34.305643330	-114.741724210	562.3		10036
T	34.305643330	-114.674350563	469.0		10037
T	34.305643330	-114.606976917	426.6		10038
T	34.305643330	-114.539603271	606.2		10039
T	34.305643330	-114.472229624	644.2		10040
T	34.305643330	-114.404855978	886.3		10041
T	34.305643330	-114.337482332	543.8		10042
T	34.305643330	-114.270108686	440.9		10043
T	34.305643330	-114.202735039	316.1		10044
T	34.249971378	-119.255758512	9.4		10045
T	34.249971378	-119.188384866	26.6		10046
T	34.249971378	-119.121011220	31.9		10047
T	34.249971378	-119.053637573	191.9		10048
T	34.249971378	-118.986263927	183.8		10049
T	34.249971378	-118.918890281	230.6		10050
T	34.249971378	-118.851516635	202.1		10051
T	34.249971378	-118.784142988	266.4		10052
T	34.249971378	-118.716769342	338.8		10053
T	34.249971378	-118.649395696	459.0		10054
T	34.249971378	-118.582022049	280.8		10055
T	34.249971378	-118.514648403	283.0		10056
T	34.249971378	-118.447274757	275.8		10057
T	34.249971378	-118.379901110	289.7		10058
T	34.249971378	-118.312527464	520.6		10059
T	34.249971378	-118.245153818	799.3		10060
T	34.249971378	-118.177780171	598.0		10061
T	34.249971378	-118.110406525	1652.8		10062
T	34.249971378	-118.043032879	1025.5		10063
T	34.249971378	-117.975659232	737.0		10064
T	34.249971378	-117.908285586	696.8		10065
T	34.249971378	-117.840911940	658.5		10066
T	34.249971378	-117.773538294	1050.4		10067
T	34.249971378	-117.706164647	1397.8		10068
T	34.249971378	-117.638791001	1498.5		10069
T	34.249971378	-117.571417355	1789.2		10070
T	34.249971378	-117.504043708	1239.2		10071
T	34.249971378	-117.436670062	907.9		10072
T	34.249971378	-117.369296416	1333.1		10073
T	34.249971378	-117.301922769	1350.6		10074
T	34.249971378	-117.234549123	1743.4		10075
T	34.249971378	-117.167175477	1643.8		10076
T	34.249971378	-117.099801830	1787.9		10077
T	34.249971378	-117.032428184	2487.7		10078
T	34.249971378	-116.965054538	2099.7		10079
T	34.249971378	-116.897680892	2060.7		10080
T	34.249971378	-116.830307245	2136.7		10081
T	34.249971378	-116.762933599	2136.5		10082
T	34.249971378	-116.695559953	2217.8		10083
T	34.249971378	-116.628186306	1771.1		10084
T	34.249971378	-116.560812660	1500.1		10085
T	34.249971378	-116.493439014	1242.2		10086
T	34.249971378	-116.426065367	1011.8		10087
T	34.249971378	-116.358691721	957.4		10088
T	34.249971378	-116.291318075	842.8		10089
T	34.249971378	-116.223944428	793.2		10090
T	34.249971378	-116.156570782	682.6		10091
T	34.249971378	-116.089197136	568.6		10092
T	34.249971378	-116.021823490	627.1		10093
T	34.249971378	-115.954449843	528.2		10094
T	34.249971378	-115.887076197	474.4		10095
T	34.249971378	-115.819702551	877.8		10096
T	34.249971378	-115.752328904	820.6		10097
T	34.249971378	-115.684955258	615.4		10098
T	34.249971378	-115.617581612	454.6		10099
T	34.249971378	-115.550207965	533.8		10100
T	34.249971378	-115.482834319	371.8		10101
T	34.249971378	-115.415460673	216.1		10102
T	34.249971378	-115.348087026	170.6		10103
T	34.249971378	-115.280713380	382.5		10104
T	34.249971378	-115.213339734	207.1		10105
T	34.249971378	-115.145966088	190.8		10106
T	34.249971378	-115.078592441	203.7		10107
T	34.249971378	-115.011218795	251.5		10108
T	34.249971378	-114.943845149	430.6		10109
T	34.249971378	-114.876471502	669.7		10110
T	34.249971378	-114.809097856	907.8		10111
T	34.249971378	-114.741724210	698.8		10112
T	34.249971378	-114.674350563	391.3		10113
T	34.249971378	-114.606976917	353.9		10114
T	34.249971378	-114.539603271	386.9		10115
T	34.249971378	-114.472229624	405.4		10116
T	34.249971378	-114.404855978	458.8		10117
T	34.249971378	-114.337482332	440.5		10118
T	34.249971378	-114.270108686	293.6		10119
T	34.249971378	-114.202735039	223.9		10120
T	34.194262571	-119.188384866	13.2		10121
T	34.194262571	-119.121011220	13.8		10122
T	34.194262571	-119.053637573	21.8		10123
T	34.194262571	-118.986263927	265.8		10124
T	34.194262571	-118.918890281	210.2		10125
T	34.194262571	-118.851516635	270.7		10126
T	34.194262571	-118.784142988	400.9		10127
T	34.194262571	-118.716769342	474.5		10128
T	34.194262571	-118.649395696	264.8		10129
T	34.194262571	-118.582022049	236.3		10130
T	34.194262571	-118.514648403	223.3		10131
T	34.194262571	-118.447274757	223.7		10132
T	34.194262571	-118.379901110	218.4		10133
