time,relhumid-min_day_CNRM-CM5_rcp85
2019-03-14 00:00:00+00:00,50.10257
2019-03-15 00:00:00+00:00,44.42198
2019-03-16 00:00:00+00:00,44.12596
2019-03-17 00:00:00+00:00,44.592983
2019-03-18 00:00:00+00:00,40.67217
2019-03-19 00:00:00+00:00,39.711296
2019-03-20 00:00:00+00:00,38.64637
2019-03-21 00:00:00+00:00,42.966545
2019-03-22 00:00:00+00:00,48.804623
2019-03-23 00:00:00+00:00,59.00266
2019-03-24 00:00:00+00:00,56.05671
2019-03-25 00:00:00+00:00,58.91329
2019-03-26 00:00:00+00:00,52.88258
2019-03-27 00:00:00+00:00,44.02723
2019-03-28 00:00:00+00:00,50.1072
2019-03-29 00:00:00+00:00,52.27879
2019-03-30 00:00:00+00:00,45.172226
2019-03-31 00:00:00+00:00,46.758144
2019-04-01 00:00:00+00:00,42.512115
2019-04-02 00:00:00+00:00,41.073307
2019-04-03 00:00:00+00:00,43.979527
2019-04-04 00:00:00+00:00,53.700977
2019-04-05 00:00:00+00:00,42.865154
2019-04-06 00:00:00+00:00,41.591164
2019-04-07 00:00:00+00:00,42.676003
2019-04-08 00:00:00+00:00,42.345478
2019-04-09 00:00:00+00:00,44.342022
2019-04-10 00:00:00+00:00,45.56064
2019-04-11 00:00:00+00:00,39.954018
2019-04-12 00:00:00+00:00,34.830257
2019-04-13 00:00:00+00:00,42.384056
2019-04-14 00:00:00+00:00,52.745445
2019-04-15 00:00:00+00:00,61.14058
2019-04-16 00:00:00+00:00,64.30856
2019-04-17 00:00:00+00:00,54.90537
2019-04-18 00:00:00+00:00,51.380432
2019-04-19 00:00:00+00:00,51.20772
2019-04-20 00:00:00+00:00,50.8025
2019-04-21 00:00:00+00:00,55.429047
2019-04-22 00:00:00+00:00,54.231094
2019-04-23 00:00:00+00:00,53.226498
2019-04-24 00:00:00+00:00,48.046486
2019-04-25 00:00:00+00:00,41.514194
2019-04-26 00:00:00+00:00,43.988255
2019-04-27 00:00:00+00:00,48.135494
2019-04-28 00:00:00+00:00,53.302258
2019-04-29 00:00:00+00:00,48.84604
2019-04-30 00:00:00+00:00,46.612835
2019-05-01 00:00:00+00:00,49.785522
2019-05-02 00:00:00+00:00,47.086617
2019-05-03 00:00:00+00:00,48.59343
2019-05-04 00:00:00+00:00,50.20542
2019-05-05 00:00:00+00:00,47.895332
2019-05-06 00:00:00+00:00,45.262627
2019-05-07 00:00:00+00:00,54.722557
2019-05-08 00:00:00+00:00,55.58165
2019-05-09 00:00:00+00:00,48.268616
2019-05-10 00:00:00+00:00,44.727306
2019-05-11 00:00:00+00:00,40.68471
2019-05-12 00:00:00+00:00,40.750027
2019-05-13 00:00:00+00:00,43.596306
2019-05-14 00:00:00+00:00,35.563526
2019-05-15 00:00:00+00:00,33.532158
2019-05-16 00:00:00+00:00,29.03801
2019-05-17 00:00:00+00:00,27.354334
2019-05-18 00:00:00+00:00,31.726452
2019-05-19 00:00:00+00:00,28.709478
2019-05-20 00:00:00+00:00,24.16652
2019-05-21 00:00:00+00:00,25.380558
2019-05-22 00:00:00+00:00,30.536253
2019-05-23 00:00:00+00:00,32.827137
2019-05-24 00:00:00+00:00,34.615047
2019-05-25 00:00:00+00:00,35.984024
2019-05-26 00:00:00+00:00,42.33257
2019-05-27 00:00:00+00:00,40.148304
2019-05-28 00:00:00+00:00,33.323563
2019-05-29 00:00:00+00:00,31.80478
2019-05-30 00:00:00+00:00,31.64446
2019-05-31 00:00:00+00:00,34.76804
2019-06-01 00:00:00+00:00,41.513355
2019-06-02 00:00:00+00:00,44.421864
2019-06-03 00:00:00+00:00,40.478935
2019-06-04 00:00:00+00:00,35.559002
2019-06-05 00:00:00+00:00,40.178905
2019-06-06 00:00:00+00:00,39.826187
2019-06-07 00:00:00+00:00,36.799736
2019-06-08 00:00:00+00:00,37.191345
2019-06-09 00:00:00+00:00,46.361687
2019-06-10 00:00:00+00:00,36.68626
2019-06-11 00:00:00+00:00,28.21248
2019-06-12 00:00:00+00:00,27.187279
2019-06-13 00:00:00+00:00,27.675686
2019-06-14 00:00:00+00:00,28.647507
2019-06-15 00:00:00+00:00,32.900166
2019-06-16 00:00:00+00:00,34.22871
2019-06-17 00:00:00+00:00,23.504473
2019-06-18 00:00:00+00:00,25.058123
2019-06-19 00:00:00+00:00,23.32791
2019-06-20 00:00:00+00:00,19.241722
2019-06-21 00:00:00+00:00,19.891424
2019-06-22 00:00:00+00:00,17.077919
2019-06-23 00:00:00+00:00,18.636694
2019-06-24 00:00:00+00:00,24.517136
2019-06-25 00:00:00+00:00,23.01286
2019-06-26 00:00:00+00:00,22.590353
2019-06-27 00:00:00+00:00,22.924671
2019-06-28 00:00:00+00:00,21.110676
2019-06-29 00:00:00+00:00,21.115267
2019-06-30 00:00:00+00:00,23.801792
2019-07-01 00:00:00+00:00,26.342371
2019-07-02 00:00:00+00:00,28.541595
2019-07-03 00:00:00+00:00,25.747084
2019-07-04 00:00:00+00:00,24.28977
2019-07-05 00:00:00+00:00,22.360928
2019-07-06 00:00:00+00:00,21.238003
2019-07-07 00:00:00+00:00,20.952084
2019-07-08 00:00:00+00:00,20.86892
2019-07-09 00:00:00+00:00,25.049164
2019-07-10 00:00:00+00:00,21.353056
2019-07-11 00:00:00+00:00,22.26228
2019-07-12 00:00:00+00:00,25.378016
2019-07-13 00:00:00+00:00,22.73584
2019-07-14 00:00:00+00:00,23.752047
2019-07-15 00:00:00+00:00,22.540907
2019-07-16 00:00:00+00:00,22.955442
2019-07-17 00:00:00+00:00,25.211285
2019-07-18 00:00:00+00:00,31.11221
2019-07-19 00:00:00+00:00,27.528776
2019-07-20 00:00:00+00:00,21.244379
2019-07-21 00:00:00+00:00,20.789104
2019-07-22 00:00:00+00:00,25.342194
2019-07-23 00:00:00+00:00,29.2811
2019-07-24 00:00:00+00:00,29.194477
2019-07-25 00:00:00+00:00,27.061365
2019-07-26 00:00:00+00:00,34.056984
2019-07-27 00:00:00+00:00,32.32838
2019-07-28 00:00:00+00:00,32.110508
2019-07-29 00:00:00+00:00,29.037746
2019-07-30 00:00:00+00:00,25.943596
2019-07-31 00:00:00+00:00,20.462881
2019-08-01 00:00:00+00:00,19.378235
2019-08-02 00:00:00+00:00,19.924307
2019-08-03 00:00:00+00:00,19.36741
2019-08-04 00:00:00+00:00,17.383835
2019-08-05 00:00:00+00:00,17.116638
2019-08-06 00:00:00+00:00,20.142136
2019-08-07 00:00:00+00:00,23.945208
2019-08-08 00:00:00+00:00,28.789553
2019-08-09 00:00:00+00:00,32.599915
2019-08-10 00:00:00+00:00,33.64607
2019-08-11 00:00:00+00:00,28.622946
2019-08-12 00:00:00+00:00,23.507624
2019-08-13 00:00:00+00:00,24.403313
2019-08-14 00:00:00+00:00,25.660824
2019-08-15 00:00:00+00:00,23.005095
2019-08-16 00:00:00+00:00,23.286825
2019-08-17 00:00:00+00:00,24.551828
2019-08-18 00:00:00+00:00,29.792065
2019-08-19 00:00:00+00:00,33.23788
2019-08-20 00:00:00+00:00,30.204636
2019-08-21 00:00:00+00:00,23.317871
2019-08-22 00:00:00+00:00,20.28088
2019-08-23 00:00:00+00:00,23.768423
2019-08-24 00:00:00+00:00,23.638926
2019-08-25 00:00:00+00:00,20.971088
2019-08-26 00:00:00+00:00,17.596664
2019-08-27 00:00:00+00:00,18.658838
2019-08-28 00:00:00+00:00,21.466936
2019-08-29 00:00:00+00:00,20.427605
2019-08-30 00:00:00+00:00,20.521305
2019-08-31 00:00:00+00:00,19.706348
2019-09-01 00:00:00+00:00,17.22843
2019-09-02 00:00:00+00:00,21.359777
2019-09-03 00:00:00+00:00,25.393524
2019-09-04 00:00:00+00:00,33.41394
2019-09-05 00:00:00+00:00,49.675613
2019-09-06 00:00:00+00:00,53.0376
2019-09-07 00:00:00+00:00,38.09881
2019-09-08 00:00:00+00:00,46.137012
2019-09-09 00:00:00+00:00,37.302567
2019-09-10 00:00:00+00:00,34.953114
2019-09-11 00:00:00+00:00,31.918354
2019-09-12 00:00:00+00:00,31.991526
2019-09-13 00:00:00+00:00,39.533195
2019-09-14 00:00:00+00:00,40.508865
2019-09-15 00:00:00+00:00,30.994463
2019-09-16 00:00:00+00:00,29.00746
2019-09-17 00:00:00+00:00,32.413788
2019-09-18 00:00:00+00:00,31.791943
2019-09-19 00:00:00+00:00,27.57088
2019-09-20 00:00:00+00:00,26.719309
2019-09-21 00:00:00+00:00,18.621563
2019-09-22 00:00:00+00:00,15.780674
2019-09-23 00:00:00+00:00,14.600251
2019-09-24 00:00:00+00:00,19.042559
2019-09-25 00:00:00+00:00,17.137577
2019-09-26 00:00:00+00:00,16.167826
2019-09-27 00:00:00+00:00,18.366333
2019-09-28 00:00:00+00:00,27.971895
2019-09-29 00:00:00+00:00,31.647436
2019-09-30 00:00:00+00:00,30.769876
2019-10-01 00:00:00+00:00,33.803875
2019-10-02 00:00:00+00:00,32.117435
2019-10-03 00:00:00+00:00,37.594643
2019-10-04 00:00:00+00:00,41.424725
2019-10-05 00:00:00+00:00,35.71443
2019-10-06 00:00:00+00:00,28.214535
2019-10-07 00:00:00+00:00,19.734854
2019-10-08 00:00:00+00:00,26.19755
2019-10-09 00:00:00+00:00,36.878082
2019-10-10 00:00:00+00:00,38.847965
2019-10-11 00:00:00+00:00,43.19403
2019-10-12 00:00:00+00:00,46.93456
2019-10-13 00:00:00+00:00,45.38749
2019-10-14 00:00:00+00:00,40.334743
2019-10-15 00:00:00+00:00,36.040264
2019-10-16 00:00:00+00:00,35.34694
2019-10-17 00:00:00+00:00,34.1532
2019-10-18 00:00:00+00:00,36.707382
2019-10-19 00:00:00+00:00,44.633507
2019-10-20 00:00:00+00:00,49.869675
2019-10-21 00:00:00+00:00,44.470875
2019-10-22 00:00:00+00:00,45.62224
2019-10-23 00:00:00+00:00,52.370705
2019-10-24 00:00:00+00:00,53.94863
2019-10-25 00:00:00+00:00,56.0244
2019-10-26 00:00:00+00:00,52.185246
2019-10-27 00:00:00+00:00,42.280033
2019-10-28 00:00:00+00:00,48.923073
2019-10-29 00:00:00+00:00,72.74644
2019-10-30 00:00:00+00:00,52.59397
2019-10-31 00:00:00+00:00,51.26693
2019-11-01 00:00:00+00:00,62.211487
2019-11-02 00:00:00+00:00,79.40272
2019-11-03 00:00:00+00:00,57.869057
2019-11-04 00:00:00+00:00,55.692875
2019-11-05 00:00:00+00:00,61.598602
2019-11-06 00:00:00+00:00,63.5399
2019-11-07 00:00:00+00:00,71.7536
2019-11-08 00:00:00+00:00,70.49103
2019-11-09 00:00:00+00:00,63.07912
2019-11-10 00:00:00+00:00,51.511078
2019-11-11 00:00:00+00:00,50.88275
2019-11-12 00:00:00+00:00,48.48762
2019-11-13 00:00:00+00:00,49.15632
2019-11-14 00:00:00+00:00,48.263878
2019-11-15 00:00:00+00:00,47.85383
2019-11-16 00:00:00+00:00,48.403072
2019-11-17 00:00:00+00:00,43.470802
2019-11-18 00:00:00+00:00,52.448807
2019-11-19 00:00:00+00:00,55.89148
2019-11-20 00:00:00+00:00,61.742397
2019-11-21 00:00:00+00:00,63.172737
2019-11-22 00:00:00+00:00,69.76662
2019-11-23 00:00:00+00:00,64.87572
2019-11-24 00:00:00+00:00,65.6154
2019-11-25 00:00:00+00:00,88.04408
2019-11-26 00:00:00+00:00,80.330666
2019-11-27 00:00:00+00:00,75.50341
2019-11-28 00:00:00+00:00,76.57489
2019-11-29 00:00:00+00:00,60.891808
2019-11-30 00:00:00+00:00,69.52047
2019-12-01 00:00:00+00:00,84.56637
2019-12-02 00:00:00+00:00,68.36909
2019-12-03 00:00:00+00:00,59.37231
2019-12-04 00:00:00+00:00,54.56908
2019-12-05 00:00:00+00:00,60.63099
2019-12-06 00:00:00+00:00,55.21546
2019-12-07 00:00:00+00:00,54.81069
2019-12-08 00:00:00+00:00,51.62464
2019-12-09 00:00:00+00:00,54.621925
2019-12-10 00:00:00+00:00,55.997288
2019-12-11 00:00:00+00:00,57.829845
2019-12-12 00:00:00+00:00,60.636406
2019-12-13 00:00:00+00:00,51.94742
2019-12-14 00:00:00+00:00,50.486244
2019-12-15 00:00:00+00:00,70.80431
2019-12-16 00:00:00+00:00,65.18523
2019-12-17 00:00:00+00:00,80.08376
2019-12-18 00:00:00+00:00,79.78889
2019-12-19 00:00:00+00:00,73.56958
2019-12-20 00:00:00+00:00,71.044655
2019-12-21 00:00:00+00:00,90.0252
2019-12-22 00:00:00+00:00,86.06253
2019-12-23 00:00:00+00:00,80.75969
2019-12-24 00:00:00+00:00,75.41161
2019-12-25 00:00:00+00:00,57.81313
2019-12-26 00:00:00+00:00,55.514866
2019-12-27 00:00:00+00:00,53.093307
2019-12-28 00:00:00+00:00,52.50731
2019-12-29 00:00:00+00:00,56.076736
2019-12-30 00:00:00+00:00,57.794888
2019-12-31 00:00:00+00:00,64.44272
2020-01-01 00:00:00+00:00,69.78454
2020-01-02 00:00:00+00:00,62.30581
2020-01-03 00:00:00+00:00,73.580574
2020-01-04 00:00:00+00:00,67.115166
2020-01-05 00:00:00+00:00,65.98296
2020-01-06 00:00:00+00:00,63.36052
2020-01-07 00:00:00+00:00,56.973755
2020-01-08 00:00:00+00:00,55.80784
2020-01-09 00:00:00+00:00,54.595627
2020-01-10 00:00:00+00:00,57.111607
2020-01-11 00:00:00+00:00,56.18211
2020-01-12 00:00:00+00:00,54.039158
2020-01-13 00:00:00+00:00,60.18767
2020-01-14 00:00:00+00:00,61.96822
2020-01-15 00:00:00+00:00,61.450058
2020-01-16 00:00:00+00:00,60.009274
2020-01-17 00:00:00+00:00,59.950806
2020-01-18 00:00:00+00:00,67.36358
2020-01-19 00:00:00+00:00,71.643234
2020-01-20 00:00:00+00:00,82.10705
2020-01-21 00:00:00+00:00,59.461258
2020-01-22 00:00:00+00:00,57.29212
2020-01-23 00:00:00+00:00,51.876892
2020-01-24 00:00:00+00:00,79.02053
2020-01-25 00:00:00+00:00,68.143265
2020-01-26 00:00:00+00:00,50.92318
2020-01-27 00:00:00+00:00,48.850323
2020-01-28 00:00:00+00:00,58.47291
2020-01-29 00:00:00+00:00,75.71794
2020-01-30 00:00:00+00:00,71.37301
2020-01-31 00:00:00+00:00,59.44608
2020-02-01 00:00:00+00:00,53.519833
2020-02-02 00:00:00+00:00,49.174038
2020-02-03 00:00:00+00:00,54.096825
2020-02-04 00:00:00+00:00,50.753372
2020-02-05 00:00:00+00:00,46.07108
2020-02-06 00:00:00+00:00,48.976078
2020-02-07 00:00:00+00:00,53.2492
2020-02-08 00:00:00+00:00,52.8386
2020-02-09 00:00:00+00:00,52.520702
2020-02-10 00:00:00+00:00,64.10968
2020-02-11 00:00:00+00:00,56.154198
2020-02-12 00:00:00+00:00,47.71303
2020-02-13 00:00:00+00:00,48.84374
2020-02-14 00:00:00+00:00,56.05441
2020-02-15 00:00:00+00:00,50.098743
2020-02-16 00:00:00+00:00,55.59209
2020-02-17 00:00:00+00:00,55.71896
2020-02-18 00:00:00+00:00,51.578156
2020-02-19 00:00:00+00:00,52.46636
2020-02-20 00:00:00+00:00,58.928596
2020-02-21 00:00:00+00:00,42.218918
2020-02-22 00:00:00+00:00,35.346695
2020-02-23 00:00:00+00:00,35.41046
2020-02-24 00:00:00+00:00,34.95051
2020-02-25 00:00:00+00:00,35.559734
2020-02-26 00:00:00+00:00,39.11653
2020-02-27 00:00:00+00:00,45.75702
2020-02-28 00:00:00+00:00,42.866436
2020-02-29 00:00:00+00:00,52.537468
2020-03-01 00:00:00+00:00,76.502365
2020-03-02 00:00:00+00:00,73.86567
2020-03-03 00:00:00+00:00,67.24377
2020-03-04 00:00:00+00:00,70.699905
2020-03-05 00:00:00+00:00,54.818207
2020-03-06 00:00:00+00:00,68.86617
2020-03-07 00:00:00+00:00,78.485535
2020-03-08 00:00:00+00:00,66.1521
2020-03-09 00:00:00+00:00,65.38029
2020-03-10 00:00:00+00:00,66.245834
2020-03-11 00:00:00+00:00,53.317844
2020-03-12 00:00:00+00:00,50.881443
2020-03-13 00:00:00+00:00,49.367767
2020-03-14 00:00:00+00:00,50.937828
2020-03-15 00:00:00+00:00,61.615555
2020-03-16 00:00:00+00:00,68.63433
2020-03-17 00:00:00+00:00,58.226486
2020-03-18 00:00:00+00:00,48.956627
2020-03-19 00:00:00+00:00,42.55515
2020-03-20 00:00:00+00:00,41.438446
2020-03-21 00:00:00+00:00,44.190178
2020-03-22 00:00:00+00:00,51.367363
2020-03-23 00:00:00+00:00,43.34006
2020-03-24 00:00:00+00:00,53.19742
2020-03-25 00:00:00+00:00,43.328552
2020-03-26 00:00:00+00:00,35.287144
2020-03-27 00:00:00+00:00,40.312542
2020-03-28 00:00:00+00:00,51.857788
2020-03-29 00:00:00+00:00,48.186172
2020-03-30 00:00:00+00:00,51.128483
2020-03-31 00:00:00+00:00,50.73707
2020-04-01 00:00:00+00:00,45.567425
2020-04-02 00:00:00+00:00,53.344524
2020-04-03 00:00:00+00:00,53.368893
2020-04-04 00:00:00+00:00,71.23202
2020-04-05 00:00:00+00:00,66.33397
2020-04-06 00:00:00+00:00,52.550987
2020-04-07 00:00:00+00:00,45.276333
2020-04-08 00:00:00+00:00,39.683613
2020-04-09 00:00:00+00:00,39.603306
2020-04-10 00:00:00+00:00,40.833
2020-04-11 00:00:00+00:00,46.53585
2020-04-12 00:00:00+00:00,46.22945
2020-04-13 00:00:00+00:00,45.689426
2020-04-14 00:00:00+00:00,50.211266
2020-04-15 00:00:00+00:00,46.731335
2020-04-16 00:00:00+00:00,41.31242
2020-04-17 00:00:00+00:00,38.787792
2020-04-18 00:00:00+00:00,44.573166
2020-04-19 00:00:00+00:00,44.2041
2020-04-20 00:00:00+00:00,45.44284
2020-04-21 00:00:00+00:00,44.938755
2020-04-22 00:00:00+00:00,43.28467
2020-04-23 00:00:00+00:00,44.807934
2020-04-24 00:00:00+00:00,41.205154
2020-04-25 00:00:00+00:00,46.38422
2020-04-26 00:00:00+00:00,50.545456
2020-04-27 00:00:00+00:00,43.95483
2020-04-28 00:00:00+00:00,41.712185
2020-04-29 00:00:00+00:00,48.860867
2020-04-30 00:00:00+00:00,47.55725
2020-05-01 00:00:00+00:00,37.174683
2020-05-02 00:00:00+00:00,29.584164
2020-05-03 00:00:00+00:00,31.724386
2020-05-04 00:00:00+00:00,35.220158
2020-05-05 00:00:00+00:00,38.35607
2020-05-06 00:00:00+00:00,42.732803
2020-05-07 00:00:00+00:00,44.08524
2020-05-08 00:00:00+00:00,38.034336
2020-05-09 00:00:00+00:00,31.668032
2020-05-10 00:00:00+00:00,30.51526
2020-05-11 00:00:00+00:00,29.124155
2020-05-12 00:00:00+00:00,32.548058
2020-05-13 00:00:00+00:00,38.017677
2020-05-14 00:00:00+00:00,37.96476
2020-05-15 00:00:00+00:00,41.102367
2020-05-16 00:00:00+00:00,41.034733
2020-05-17 00:00:00+00:00,34.54677
2020-05-18 00:00:00+00:00,32.512787
2020-05-19 00:00:00+00:00,30.918425
2020-05-20 00:00:00+00:00,31.972603
2020-05-21 00:00:00+00:00,34.30117
2020-05-22 00:00:00+00:00,35.602062
2020-05-23 00:00:00+00:00,31.690432
2020-05-24 00:00:00+00:00,25.630207
2020-05-25 00:00:00+00:00,27.896824
2020-05-26 00:00:00+00:00,38.177727
2020-05-27 00:00:00+00:00,27.728468
2020-05-28 00:00:00+00:00,21.102676
2020-05-29 00:00:00+00:00,18.67975
2020-05-30 00:00:00+00:00,17.813263
2020-05-31 00:00:00+00:00,15.792574
2020-06-01 00:00:00+00:00,15.36499
2020-06-02 00:00:00+00:00,18.564892
2020-06-03 00:00:00+00:00,30.22705
2020-06-04 00:00:00+00:00,25.441061
2020-06-05 00:00:00+00:00,23.71916
2020-06-06 00:00:00+00:00,23.815472
2020-06-07 00:00:00+00:00,26.255182
2020-06-08 00:00:00+00:00,29.865074
2020-06-09 00:00:00+00:00,32.233044
2020-06-10 00:00:00+00:00,29.24712
2020-06-11 00:00:00+00:00,25.281197
2020-06-12 00:00:00+00:00,26.702879
2020-06-13 00:00:00+00:00,24.087751
2020-06-14 00:00:00+00:00,23.658085
2020-06-15 00:00:00+00:00,18.691866
2020-06-16 00:00:00+00:00,21.977198
2020-06-17 00:00:00+00:00,30.661709
2020-06-18 00:00:00+00:00,30.397957
2020-06-19 00:00:00+00:00,23.646797
2020-06-20 00:00:00+00:00,23.265509
2020-06-21 00:00:00+00:00,28.268059
2020-06-22 00:00:00+00:00,24.687513
2020-06-23 00:00:00+00:00,33.611244
2020-06-24 00:00:00+00:00,39.585827
2020-06-25 00:00:00+00:00,51.171356
2020-06-26 00:00:00+00:00,29.137974
2020-06-27 00:00:00+00:00,25.327694
2020-06-28 00:00:00+00:00,23.234325
2020-06-29 00:00:00+00:00,26.793121
2020-06-30 00:00:00+00:00,24.422071
2020-07-01 00:00:00+00:00,26.777393
2020-07-02 00:00:00+00:00,26.978539
2020-07-03 00:00:00+00:00,30.733301
2020-07-04 00:00:00+00:00,32.808575
2020-07-05 00:00:00+00:00,30.972246
2020-07-06 00:00:00+00:00,32.92065
2020-07-07 00:00:00+00:00,41.082798
2020-07-08 00:00:00+00:00,44.79608
2020-07-09 00:00:00+00:00,36.584763
2020-07-10 00:00:00+00:00,27.534874
2020-07-11 00:00:00+00:00,27.742464
2020-07-12 00:00:00+00:00,26.876274
2020-07-13 00:00:00+00:00,33.442924
2020-07-14 00:00:00+00:00,30.06947
2020-07-15 00:00:00+00:00,31.75431
2020-07-16 00:00:00+00:00,30.136278
2020-07-17 00:00:00+00:00,30.935484
2020-07-18 00:00:00+00:00,29.021933
2020-07-19 00:00:00+00:00,31.431341
2020-07-20 00:00:00+00:00,30.416126
2020-07-21 00:00:00+00:00,23.295885
2020-07-22 00:00:00+00:00,20.946154
2020-07-23 00:00:00+00:00,20.651894
2020-07-24 00:00:00+00:00,25.059917
2020-07-25 00:00:00+00:00,27.461512
2020-07-26 00:00:00+00:00,29.54501
2020-07-27 00:00:00+00:00,26.985334
2020-07-28 00:00:00+00:00,23.385532
2020-07-29 00:00:00+00:00,25.598717
2020-07-30 00:00:00+00:00,31.630716
2020-07-31 00:00:00+00:00,20.895756
2020-08-01 00:00:00+00:00,16.888798
2020-08-02 00:00:00+00:00,20.800007
2020-08-03 00:00:00+00:00,21.858376
2020-08-04 00:00:00+00:00,18.514004
2020-08-05 00:00:00+00:00,17.587444
2020-08-06 00:00:00+00:00,20.644835
2020-08-07 00:00:00+00:00,23.718002
2020-08-08 00:00:00+00:00,22.160791
2020-08-09 00:00:00+00:00,24.716097
2020-08-10 00:00:00+00:00,29.267553
2020-08-11 00:00:00+00:00,30.940483
2020-08-12 00:00:00+00:00,30.002434
2020-08-13 00:00:00+00:00,27.893497
2020-08-14 00:00:00+00:00,30.25916
2020-08-15 00:00:00+00:00,34.989517
2020-08-16 00:00:00+00:00,32.499336
2020-08-17 00:00:00+00:00,30.821093
2020-08-18 00:00:00+00:00,26.506866
2020-08-19 00:00:00+00:00,23.011917
2020-08-20 00:00:00+00:00,21.56471
2020-08-21 00:00:00+00:00,19.245388
2020-08-22 00:00:00+00:00,16.737535
2020-08-23 00:00:00+00:00,17.278831
2020-08-24 00:00:00+00:00,16.5027
2020-08-25 00:00:00+00:00,18.274902
2020-08-26 00:00:00+00:00,19.596165
2020-08-27 00:00:00+00:00,34.546352
2020-08-28 00:00:00+00:00,46.455673
2020-08-29 00:00:00+00:00,36.921818
2020-08-30 00:00:00+00:00,35.632114
2020-08-31 00:00:00+00:00,44.025154
2020-09-01 00:00:00+00:00,39.687843
2020-09-02 00:00:00+00:00,33.374493
2020-09-03 00:00:00+00:00,24.083982
2020-09-04 00:00:00+00:00,24.125954
2020-09-05 00:00:00+00:00,23.541164
2020-09-06 00:00:00+00:00,22.335297
2020-09-07 00:00:00+00:00,21.712408
2020-09-08 00:00:00+00:00,24.52112
2020-09-09 00:00:00+00:00,30.629702
2020-09-10 00:00:00+00:00,39.088673
2020-09-11 00:00:00+00:00,41.850006
2020-09-12 00:00:00+00:00,34.654945
2020-09-13 00:00:00+00:00,30.452724
2020-09-14 00:00:00+00:00,35.941425
2020-09-15 00:00:00+00:00,42.006203
2020-09-16 00:00:00+00:00,34.837894
2020-09-17 00:00:00+00:00,26.35698
2020-09-18 00:00:00+00:00,18.746607
2020-09-19 00:00:00+00:00,27.041834
2020-09-20 00:00:00+00:00,37.18111
2020-09-21 00:00:00+00:00,41.49272
2020-09-22 00:00:00+00:00,27.494545
2020-09-23 00:00:00+00:00,27.783777
2020-09-24 00:00:00+00:00,24.877266
2020-09-25 00:00:00+00:00,24.607763
2020-09-26 00:00:00+00:00,27.28686
2020-09-27 00:00:00+00:00,27.565966
2020-09-28 00:00:00+00:00,28.299276
2020-09-29 00:00:00+00:00,27.346703
2020-09-30 00:00:00+00:00,25.104132
2020-10-01 00:00:00+00:00,28.538353
2020-10-02 00:00:00+00:00,45.938084
2020-10-03 00:00:00+00:00,54.041847
2020-10-04 00:00:00+00:00,32.90089
2020-10-05 00:00:00+00:00,23.152933
2020-10-06 00:00:00+00:00,18.63555
2020-10-07 00:00:00+00:00,22.033297
2020-10-08 00:00:00+00:00,26.296854
2020-10-09 00:00:00+00:00,33.001514
2020-10-10 00:00:00+00:00,39.29273
2020-10-11 00:00:00+00:00,31.132751
2020-10-12 00:00:00+00:00,27.13449
2020-10-13 00:00:00+00:00,31.499403
2020-10-14 00:00:00+00:00,26.347591
2020-10-15 00:00:00+00:00,22.744265
2020-10-16 00:00:00+00:00,21.119297
2020-10-17 00:00:00+00:00,21.762934
2020-10-18 00:00:00+00:00,21.709637
2020-10-19 00:00:00+00:00,25.94103
2020-10-20 00:00:00+00:00,32.880634
2020-10-21 00:00:00+00:00,39.8389
2020-10-22 00:00:00+00:00,47.02804
2020-10-23 00:00:00+00:00,37.518307
2020-10-24 00:00:00+00:00,30.415895
2020-10-25 00:00:00+00:00,29.539057
2020-10-26 00:00:00+00:00,29.026588
2020-10-27 00:00:00+00:00,30.307095
2020-10-28 00:00:00+00:00,35.825108
2020-10-29 00:00:00+00:00,31.40487
2020-10-30 00:00:00+00:00,22.814558
2020-10-31 00:00:00+00:00,23.913328
2020-11-01 00:00:00+00:00,24.679771
2020-11-02 00:00:00+00:00,17.52274
2020-11-03 00:00:00+00:00,17.945566
2020-11-04 00:00:00+00:00,16.801563
2020-11-05 00:00:00+00:00,21.328005
2020-11-06 00:00:00+00:00,30.699415
2020-11-07 00:00:00+00:00,35.04273
2020-11-08 00:00:00+00:00,27.706394
2020-11-09 00:00:00+00:00,29.886591
2020-11-10 00:00:00+00:00,41.88605
2020-11-11 00:00:00+00:00,44.996956
2020-11-12 00:00:00+00:00,50.688496
2020-11-13 00:00:00+00:00,57.417385
2020-11-14 00:00:00+00:00,54.56897
2020-11-15 00:00:00+00:00,55.989254
2020-11-16 00:00:00+00:00,58.242954
2020-11-17 00:00:00+00:00,56.243584
2020-11-18 00:00:00+00:00,38.781136
2020-11-19 00:00:00+00:00,31.75881
2020-11-20 00:00:00+00:00,26.20347
2020-11-21 00:00:00+00:00,30.784855
2020-11-22 00:00:00+00:00,30.556185
2020-11-23 00:00:00+00:00,28.54052
2020-11-24 00:00:00+00:00,30.752739
2020-11-25 00:00:00+00:00,38.3088
2020-11-26 00:00:00+00:00,40.949684
2020-11-27 00:00:00+00:00,32.92884
2020-11-28 00:00:00+00:00,41.227493
2020-11-29 00:00:00+00:00,44.23538
2020-11-30 00:00:00+00:00,45.881145
2020-12-01 00:00:00+00:00,44.23679
2020-12-02 00:00:00+00:00,54.461773
2020-12-03 00:00:00+00:00,61.644165
2020-12-04 00:00:00+00:00,28.801128
2020-12-05 00:00:00+00:00,32.449306
2020-12-06 00:00:00+00:00,36.037167
2020-12-07 00:00:00+00:00,52.648815
