time,wspeed_day_CNRM-CM5_rcp85
2061-11-22 00:00:00+00:00,9.439172
2061-11-23 00:00:00+00:00,6.0527105
2061-11-24 00:00:00+00:00,3.326831
2061-11-25 00:00:00+00:00,3.6686552
2061-11-26 00:00:00+00:00,4.12325
2061-11-27 00:00:00+00:00,8.713067
2061-11-28 00:00:00+00:00,7.3707476
2061-11-29 00:00:00+00:00,1.5294001
2061-11-30 00:00:00+00:00,2.7851925
2061-12-01 00:00:00+00:00,5.8736696
2061-12-02 00:00:00+00:00,3.2460434
2061-12-03 00:00:00+00:00,3.2611282
2061-12-04 00:00:00+00:00,2.0174751
2061-12-05 00:00:00+00:00,2.3735335
2061-12-06 00:00:00+00:00,3.3783019
2061-12-07 00:00:00+00:00,9.919573
2061-12-08 00:00:00+00:00,1.6751586
2061-12-09 00:00:00+00:00,2.9635603
2061-12-10 00:00:00+00:00,3.782519
2061-12-11 00:00:00+00:00,4.960743
2061-12-12 00:00:00+00:00,2.18792
2061-12-13 00:00:00+00:00,1.5528436
2061-12-14 00:00:00+00:00,2.3171828
2061-12-15 00:00:00+00:00,1.970485
2061-12-16 00:00:00+00:00,1.9109193
2061-12-17 00:00:00+00:00,4.486038
2061-12-18 00:00:00+00:00,4.487632
2061-12-19 00:00:00+00:00,3.0122209
2061-12-20 00:00:00+00:00,1.8084009
2061-12-21 00:00:00+00:00,2.21323
2061-12-22 00:00:00+00:00,2.443338
2061-12-23 00:00:00+00:00,4.267814
2061-12-24 00:00:00+00:00,1.7556292
2061-12-25 00:00:00+00:00,3.5056999
2061-12-26 00:00:00+00:00,3.3050969
2061-12-27 00:00:00+00:00,3.1732135
2061-12-28 00:00:00+00:00,1.8025157
2061-12-29 00:00:00+00:00,2.212584
2061-12-30 00:00:00+00:00,6.7071157
2061-12-31 00:00:00+00:00,5.562874
2062-01-01 00:00:00+00:00,4.5253983
2062-01-02 00:00:00+00:00,1.8276162
2062-01-03 00:00:00+00:00,2.1595876
2062-01-04 00:00:00+00:00,2.7613006
2062-01-05 00:00:00+00:00,2.7110445
2062-01-06 00:00:00+00:00,2.4184136
2062-01-07 00:00:00+00:00,3.1697938
2062-01-08 00:00:00+00:00,1.6307876
2062-01-09 00:00:00+00:00,3.2632732
2062-01-10 00:00:00+00:00,2.092674
2062-01-11 00:00:00+00:00,2.8291972
2062-01-12 00:00:00+00:00,4.3305426
2062-01-13 00:00:00+00:00,2.6949964
2062-01-14 00:00:00+00:00,3.3015895
2062-01-15 00:00:00+00:00,5.1373672
2062-01-16 00:00:00+00:00,1.7906218
2062-01-17 00:00:00+00:00,2.446135
2062-01-18 00:00:00+00:00,9.185097
2062-01-19 00:00:00+00:00,6.4412584
2062-01-20 00:00:00+00:00,1.2550616
2062-01-21 00:00:00+00:00,1.9906079
2062-01-22 00:00:00+00:00,1.853023
2062-01-23 00:00:00+00:00,3.5913713
2062-01-24 00:00:00+00:00,1.4413276
2062-01-25 00:00:00+00:00,9.675264
2062-01-26 00:00:00+00:00,0.86765504
2062-01-27 00:00:00+00:00,10.134413
2062-01-28 00:00:00+00:00,0.78854805
2062-01-29 00:00:00+00:00,6.650904
2062-01-30 00:00:00+00:00,3.785318
2062-01-31 00:00:00+00:00,3.9737
2062-02-01 00:00:00+00:00,4.546312
2062-02-02 00:00:00+00:00,7.1913667
2062-02-03 00:00:00+00:00,2.866188
2062-02-04 00:00:00+00:00,3.6986284
2062-02-05 00:00:00+00:00,1.7393922
2062-02-06 00:00:00+00:00,3.1881545
2062-02-07 00:00:00+00:00,1.4058278
2062-02-08 00:00:00+00:00,1.8031608
2062-02-09 00:00:00+00:00,1.772499
2062-02-10 00:00:00+00:00,4.361935
2062-02-11 00:00:00+00:00,1.8102703
2062-02-12 00:00:00+00:00,2.617767
2062-02-13 00:00:00+00:00,1.7165241
2062-02-14 00:00:00+00:00,4.842772
2062-02-15 00:00:00+00:00,1.0238328
2062-02-16 00:00:00+00:00,5.1805916
2062-02-17 00:00:00+00:00,5.338497
2062-02-18 00:00:00+00:00,3.5439699
2062-02-19 00:00:00+00:00,1.4859914
2062-02-20 00:00:00+00:00,1.8987032
2062-02-21 00:00:00+00:00,3.3257308
2062-02-22 00:00:00+00:00,2.9562473
2062-02-23 00:00:00+00:00,3.4714494
2062-02-24 00:00:00+00:00,3.0307107
2062-02-25 00:00:00+00:00,2.0119274
2062-02-26 00:00:00+00:00,1.1030828
2062-02-27 00:00:00+00:00,4.6947255
2062-02-28 00:00:00+00:00,6.8159637
2062-03-01 00:00:00+00:00,3.4084287
2062-03-02 00:00:00+00:00,2.6473763
2062-03-03 00:00:00+00:00,2.9994328
2062-03-04 00:00:00+00:00,3.045796
2062-03-05 00:00:00+00:00,2.403705
2062-03-06 00:00:00+00:00,3.5539129
2062-03-07 00:00:00+00:00,2.4115362
2062-03-08 00:00:00+00:00,3.2170627
2062-03-09 00:00:00+00:00,2.2139313
2062-03-10 00:00:00+00:00,3.3634968
2062-03-11 00:00:00+00:00,3.5688114
2062-03-12 00:00:00+00:00,4.9353604
2062-03-13 00:00:00+00:00,5.083398
2062-03-14 00:00:00+00:00,2.8558972
2062-03-15 00:00:00+00:00,1.554342
2062-03-16 00:00:00+00:00,2.7493541
2062-03-17 00:00:00+00:00,3.1835237
2062-03-18 00:00:00+00:00,2.8837323
2062-03-19 00:00:00+00:00,3.3587244
2062-03-20 00:00:00+00:00,1.7478361
2062-03-21 00:00:00+00:00,1.6703098
2062-03-22 00:00:00+00:00,4.1633635
2062-03-23 00:00:00+00:00,4.604286
2062-03-24 00:00:00+00:00,5.367503
2062-03-25 00:00:00+00:00,5.8779154
2062-03-26 00:00:00+00:00,4.656317
2062-03-27 00:00:00+00:00,4.022665
2062-03-28 00:00:00+00:00,5.1281533
2062-03-29 00:00:00+00:00,9.833391
2062-03-30 00:00:00+00:00,4.8262396
2062-03-31 00:00:00+00:00,2.4431179
2062-04-01 00:00:00+00:00,3.9703932
2062-04-02 00:00:00+00:00,6.3669376
2062-04-03 00:00:00+00:00,3.1349678
2062-04-04 00:00:00+00:00,2.187479
2062-04-05 00:00:00+00:00,1.5408366
2062-04-06 00:00:00+00:00,1.7034717
2062-04-07 00:00:00+00:00,2.7853796
2062-04-08 00:00:00+00:00,1.7145799
2062-04-09 00:00:00+00:00,1.6758689
2062-04-10 00:00:00+00:00,3.1126258
2062-04-11 00:00:00+00:00,4.1633024
2062-04-12 00:00:00+00:00,4.1461253
2062-04-13 00:00:00+00:00,2.6027293
2062-04-14 00:00:00+00:00,5.3433313
2062-04-15 00:00:00+00:00,3.538029
2062-04-16 00:00:00+00:00,4.3234754
2062-04-17 00:00:00+00:00,2.7390926
2062-04-18 00:00:00+00:00,4.2192564
2062-04-19 00:00:00+00:00,3.7471912
2062-04-20 00:00:00+00:00,5.3063626
2062-04-21 00:00:00+00:00,9.046168
2062-04-22 00:00:00+00:00,3.4288814
2062-04-23 00:00:00+00:00,4.268599
2062-04-24 00:00:00+00:00,3.6748617
2062-04-25 00:00:00+00:00,5.6974187
2062-04-26 00:00:00+00:00,1.9397066
2062-04-27 00:00:00+00:00,5.500223
2062-04-28 00:00:00+00:00,4.971025
2062-04-29 00:00:00+00:00,3.9558764
2062-04-30 00:00:00+00:00,6.220909
2062-05-01 00:00:00+00:00,4.823803
2062-05-02 00:00:00+00:00,4.659233
2062-05-03 00:00:00+00:00,1.8102744
2062-05-04 00:00:00+00:00,3.487772
2062-05-05 00:00:00+00:00,5.467569
2062-05-06 00:00:00+00:00,4.5497394
2062-05-07 00:00:00+00:00,4.268457
2062-05-08 00:00:00+00:00,5.1284547
2062-05-09 00:00:00+00:00,5.7490315
2062-05-10 00:00:00+00:00,5.447451
2062-05-11 00:00:00+00:00,5.644587
2062-05-12 00:00:00+00:00,2.6850111
2062-05-13 00:00:00+00:00,5.9535894
2062-05-14 00:00:00+00:00,7.0251694
2062-05-15 00:00:00+00:00,5.08728
2062-05-16 00:00:00+00:00,3.7712853
2062-05-17 00:00:00+00:00,4.188661
2062-05-18 00:00:00+00:00,3.1451685
2062-05-19 00:00:00+00:00,3.275758
2062-05-20 00:00:00+00:00,4.1871147
2062-05-21 00:00:00+00:00,3.4365854
2062-05-22 00:00:00+00:00,4.358463
2062-05-23 00:00:00+00:00,2.2878308
2062-05-24 00:00:00+00:00,1.922892
2062-05-25 00:00:00+00:00,3.95042
2062-05-26 00:00:00+00:00,4.0087113
2062-05-27 00:00:00+00:00,5.221203
2062-05-28 00:00:00+00:00,5.6293335
2062-05-29 00:00:00+00:00,6.779811
2062-05-30 00:00:00+00:00,3.5444298
2062-05-31 00:00:00+00:00,2.410624
2062-06-01 00:00:00+00:00,2.7825408
2062-06-02 00:00:00+00:00,4.576679
2062-06-03 00:00:00+00:00,3.0513585
2062-06-04 00:00:00+00:00,3.471977
2062-06-05 00:00:00+00:00,2.7696466
2062-06-06 00:00:00+00:00,5.539502
2062-06-07 00:00:00+00:00,5.50024
2062-06-08 00:00:00+00:00,5.846253
2062-06-09 00:00:00+00:00,2.9287338
2062-06-10 00:00:00+00:00,6.6681967
2062-06-11 00:00:00+00:00,3.1183155
2062-06-12 00:00:00+00:00,4.2232103
2062-06-13 00:00:00+00:00,2.347751
2062-06-14 00:00:00+00:00,3.1851454
2062-06-15 00:00:00+00:00,2.676796
2062-06-16 00:00:00+00:00,2.5035455
2062-06-17 00:00:00+00:00,2.9811637
2062-06-18 00:00:00+00:00,2.8889945
2062-06-19 00:00:00+00:00,5.2271986
2062-06-20 00:00:00+00:00,5.10618
2062-06-21 00:00:00+00:00,4.61841
2062-06-22 00:00:00+00:00,2.6421134
2062-06-23 00:00:00+00:00,2.8725028
2062-06-24 00:00:00+00:00,3.4184492
2062-06-25 00:00:00+00:00,5.431442
2062-06-26 00:00:00+00:00,3.1710224
2062-06-27 00:00:00+00:00,2.293844
2062-06-28 00:00:00+00:00,4.3004317
2062-06-29 00:00:00+00:00,4.283798
2062-06-30 00:00:00+00:00,3.140243
2062-07-01 00:00:00+00:00,2.7399185
2062-07-02 00:00:00+00:00,2.9367902
2062-07-03 00:00:00+00:00,3.154305
2062-07-04 00:00:00+00:00,2.9995718
2062-07-05 00:00:00+00:00,2.098466
2062-07-06 00:00:00+00:00,2.3584757
2062-07-07 00:00:00+00:00,3.211984
2062-07-08 00:00:00+00:00,4.3099585
2062-07-09 00:00:00+00:00,2.4889898
2062-07-10 00:00:00+00:00,2.874714
2062-07-11 00:00:00+00:00,2.7919056
2062-07-12 00:00:00+00:00,3.528793
2062-07-13 00:00:00+00:00,3.2853148
2062-07-14 00:00:00+00:00,3.9507651
2062-07-15 00:00:00+00:00,3.3818593
2062-07-16 00:00:00+00:00,3.0430098
2062-07-17 00:00:00+00:00,2.9305787
2062-07-18 00:00:00+00:00,3.2945938
2062-07-19 00:00:00+00:00,3.386888
2062-07-20 00:00:00+00:00,3.5403018
2062-07-21 00:00:00+00:00,2.7802052
2062-07-22 00:00:00+00:00,3.234994
2062-07-23 00:00:00+00:00,4.3043227
2062-07-24 00:00:00+00:00,3.452188
2062-07-25 00:00:00+00:00,3.6786535
2062-07-26 00:00:00+00:00,3.3825614
2062-07-27 00:00:00+00:00,3.90042
2062-07-28 00:00:00+00:00,4.0177107
2062-07-29 00:00:00+00:00,3.4450445
2062-07-30 00:00:00+00:00,2.8397717
2062-07-31 00:00:00+00:00,4.4947457
2062-08-01 00:00:00+00:00,4.134434
2062-08-02 00:00:00+00:00,4.7848
2062-08-03 00:00:00+00:00,3.184336
2062-08-04 00:00:00+00:00,3.9880097
2062-08-05 00:00:00+00:00,1.8913556
2062-08-06 00:00:00+00:00,3.0897224
2062-08-07 00:00:00+00:00,3.7149317
2062-08-08 00:00:00+00:00,5.133743
2062-08-09 00:00:00+00:00,2.9528973
2062-08-10 00:00:00+00:00,2.2645547
2062-08-11 00:00:00+00:00,2.348356
2062-08-12 00:00:00+00:00,2.8101108
2062-08-13 00:00:00+00:00,2.9567714
2062-08-14 00:00:00+00:00,3.5409968
2062-08-15 00:00:00+00:00,4.124221
2062-08-16 00:00:00+00:00,4.3196707
2062-08-17 00:00:00+00:00,4.865876
2062-08-18 00:00:00+00:00,4.691772
2062-08-19 00:00:00+00:00,3.8998454
2062-08-20 00:00:00+00:00,2.7128983
2062-08-21 00:00:00+00:00,2.3661382
2062-08-22 00:00:00+00:00,2.7616196
2062-08-23 00:00:00+00:00,2.9405866
2062-08-24 00:00:00+00:00,3.0752695
2062-08-25 00:00:00+00:00,2.7186463
2062-08-26 00:00:00+00:00,3.48912
2062-08-27 00:00:00+00:00,3.2642834
2062-08-28 00:00:00+00:00,4.657226
2062-08-29 00:00:00+00:00,3.0486586
2062-08-30 00:00:00+00:00,4.850999
2062-08-31 00:00:00+00:00,3.0473897
2062-09-01 00:00:00+00:00,2.725857
2062-09-02 00:00:00+00:00,3.504576
2062-09-03 00:00:00+00:00,3.1555188
2062-09-04 00:00:00+00:00,3.1617851
2062-09-05 00:00:00+00:00,3.5920262
2062-09-06 00:00:00+00:00,1.9429036
2062-09-07 00:00:00+00:00,2.2512965
2062-09-08 00:00:00+00:00,2.8377087
2062-09-09 00:00:00+00:00,3.975096
2062-09-10 00:00:00+00:00,2.930725
2062-09-11 00:00:00+00:00,2.425407
2062-09-12 00:00:00+00:00,3.8429713
2062-09-13 00:00:00+00:00,3.344194
2062-09-14 00:00:00+00:00,4.4163103
2062-09-15 00:00:00+00:00,2.6668472
2062-09-16 00:00:00+00:00,2.1866217
2062-09-17 00:00:00+00:00,3.5080304
2062-09-18 00:00:00+00:00,3.7109
2062-09-19 00:00:00+00:00,3.0546896
2062-09-20 00:00:00+00:00,3.25994
2062-09-21 00:00:00+00:00,4.3878474
2062-09-22 00:00:00+00:00,3.649359
2062-09-23 00:00:00+00:00,2.5530221
2062-09-24 00:00:00+00:00,2.2896845
2062-09-25 00:00:00+00:00,3.4086986
2062-09-26 00:00:00+00:00,7.1804147
2062-09-27 00:00:00+00:00,2.2109942
2062-09-28 00:00:00+00:00,1.3570158
2062-09-29 00:00:00+00:00,2.6675937
2062-09-30 00:00:00+00:00,4.9909463
2062-10-01 00:00:00+00:00,4.316279
2062-10-02 00:00:00+00:00,2.2128656
2062-10-03 00:00:00+00:00,2.5562887
2062-10-04 00:00:00+00:00,2.0471475
2062-10-05 00:00:00+00:00,3.8251965
2062-10-06 00:00:00+00:00,3.19269
2062-10-07 00:00:00+00:00,3.235399
2062-10-08 00:00:00+00:00,4.23514
2062-10-09 00:00:00+00:00,2.720329
2062-10-10 00:00:00+00:00,5.7207875
2062-10-11 00:00:00+00:00,9.291352
2062-10-12 00:00:00+00:00,4.272325
2062-10-13 00:00:00+00:00,3.5593462
2062-10-14 00:00:00+00:00,2.665713
2062-10-15 00:00:00+00:00,3.387634
2062-10-16 00:00:00+00:00,2.7285135
2062-10-17 00:00:00+00:00,2.5367937
2062-10-18 00:00:00+00:00,4.076499
2062-10-19 00:00:00+00:00,2.5810633
2062-10-20 00:00:00+00:00,1.9824332
2062-10-21 00:00:00+00:00,1.9532964
2062-10-22 00:00:00+00:00,2.8368208
2062-10-23 00:00:00+00:00,2.8351595
2062-10-24 00:00:00+00:00,2.0386467
2062-10-25 00:00:00+00:00,2.1654181
2062-10-26 00:00:00+00:00,1.9421474
2062-10-27 00:00:00+00:00,4.3492713
2062-10-28 00:00:00+00:00,4.233115
2062-10-29 00:00:00+00:00,5.753481
2062-10-30 00:00:00+00:00,7.059682
2062-10-31 00:00:00+00:00,5.3963146
2062-11-01 00:00:00+00:00,2.4589078
2062-11-02 00:00:00+00:00,1.3873439
2062-11-03 00:00:00+00:00,2.4965916
2062-11-04 00:00:00+00:00,3.1555145
2062-11-05 00:00:00+00:00,1.7006751
2062-11-06 00:00:00+00:00,1.973155
2062-11-07 00:00:00+00:00,2.7196577
2062-11-08 00:00:00+00:00,2.2220223
2062-11-09 00:00:00+00:00,2.2375119
2062-11-10 00:00:00+00:00,1.7356067
2062-11-11 00:00:00+00:00,2.0473073
2062-11-12 00:00:00+00:00,2.3902102
2062-11-13 00:00:00+00:00,2.682715
2062-11-14 00:00:00+00:00,1.6679062
2062-11-15 00:00:00+00:00,2.5966966
2062-11-16 00:00:00+00:00,2.220505
2062-11-17 00:00:00+00:00,2.2735143
2062-11-18 00:00:00+00:00,3.2201025
2062-11-19 00:00:00+00:00,2.7634592
2062-11-20 00:00:00+00:00,2.0425668
2062-11-21 00:00:00+00:00,2.0307746
2062-11-22 00:00:00+00:00,4.4433546
2062-11-23 00:00:00+00:00,2.6206045
2062-11-24 00:00:00+00:00,2.4093874
2062-11-25 00:00:00+00:00,2.8855424
2062-11-26 00:00:00+00:00,3.2981706
2062-11-27 00:00:00+00:00,2.6828296
2062-11-28 00:00:00+00:00,1.8092648
2062-11-29 00:00:00+00:00,4.245831
2062-11-30 00:00:00+00:00,4.1215253
2062-12-01 00:00:00+00:00,5.8534546
2062-12-02 00:00:00+00:00,8.866131
2062-12-03 00:00:00+00:00,7.8948636
2062-12-04 00:00:00+00:00,8.9752035
2062-12-05 00:00:00+00:00,3.3151612
2062-12-06 00:00:00+00:00,13.57788
2062-12-07 00:00:00+00:00,6.852925
2062-12-08 00:00:00+00:00,1.543581
2062-12-09 00:00:00+00:00,6.119678
2062-12-10 00:00:00+00:00,9.0118065
2062-12-11 00:00:00+00:00,3.8339784
2062-12-12 00:00:00+00:00,1.5805191
2062-12-13 00:00:00+00:00,4.857318
2062-12-14 00:00:00+00:00,3.4126844
2062-12-15 00:00:00+00:00,7.482558
2062-12-16 00:00:00+00:00,0.96128815
2062-12-17 00:00:00+00:00,1.8122711
2062-12-18 00:00:00+00:00,3.4686024
2062-12-19 00:00:00+00:00,3.294146
2062-12-20 00:00:00+00:00,1.5618773
2062-12-21 00:00:00+00:00,3.2404459
2062-12-22 00:00:00+00:00,5.4101815
2062-12-23 00:00:00+00:00,4.6826086
2062-12-24 00:00:00+00:00,3.461661
2062-12-25 00:00:00+00:00,3.7492955
2062-12-26 00:00:00+00:00,3.647732
2062-12-27 00:00:00+00:00,2.4463785
2062-12-28 00:00:00+00:00,2.8395386
2062-12-29 00:00:00+00:00,4.1109056
2062-12-30 00:00:00+00:00,2.1224985
2062-12-31 00:00:00+00:00,1.9265099
2063-01-01 00:00:00+00:00,2.1614149
2063-01-02 00:00:00+00:00,5.736963
2063-01-03 00:00:00+00:00,3.59883
2063-01-04 00:00:00+00:00,1.3576375
2063-01-05 00:00:00+00:00,2.6140566
2063-01-06 00:00:00+00:00,2.9888523
2063-01-07 00:00:00+00:00,3.109331
2063-01-08 00:00:00+00:00,1.6185845
2063-01-09 00:00:00+00:00,2.2976146
2063-01-10 00:00:00+00:00,2.689257
2063-01-11 00:00:00+00:00,2.675147
2063-01-12 00:00:00+00:00,2.5573606
2063-01-13 00:00:00+00:00,2.2057025
2063-01-14 00:00:00+00:00,1.469293
2063-01-15 00:00:00+00:00,1.3634557
2063-01-16 00:00:00+00:00,3.7310119
2063-01-17 00:00:00+00:00,3.4786358
2063-01-18 00:00:00+00:00,3.1795805
2063-01-19 00:00:00+00:00,1.7469636
2063-01-20 00:00:00+00:00,6.103868
2063-01-21 00:00:00+00:00,8.744248
2063-01-22 00:00:00+00:00,8.355815
2063-01-23 00:00:00+00:00,5.051876
2063-01-24 00:00:00+00:00,8.926339
2063-01-25 00:00:00+00:00,7.357502
2063-01-26 00:00:00+00:00,9.604018
2063-01-27 00:00:00+00:00,4.5763645
2063-01-28 00:00:00+00:00,7.1101255
2063-01-29 00:00:00+00:00,12.707936
2063-01-30 00:00:00+00:00,2.7753358
2063-01-31 00:00:00+00:00,5.9556494
2063-02-01 00:00:00+00:00,1.6088482
2063-02-02 00:00:00+00:00,8.010581
2063-02-03 00:00:00+00:00,1.927984
2063-02-04 00:00:00+00:00,1.224659
2063-02-05 00:00:00+00:00,6.2523
2063-02-06 00:00:00+00:00,6.014259
2063-02-07 00:00:00+00:00,8.787511
2063-02-08 00:00:00+00:00,3.2271
2063-02-09 00:00:00+00:00,6.26126
2063-02-10 00:00:00+00:00,4.3684807
2063-02-11 00:00:00+00:00,8.9297
2063-02-12 00:00:00+00:00,1.6102356
2063-02-13 00:00:00+00:00,5.2893066
2063-02-14 00:00:00+00:00,9.277845
2063-02-15 00:00:00+00:00,6.328775
2063-02-16 00:00:00+00:00,1.0821463
2063-02-17 00:00:00+00:00,1.3030549
2063-02-18 00:00:00+00:00,8.717997
2063-02-19 00:00:00+00:00,14.147996
2063-02-20 00:00:00+00:00,5.0819345
2063-02-21 00:00:00+00:00,8.284597
2063-02-22 00:00:00+00:00,6.4687123
2063-02-23 00:00:00+00:00,6.291
2063-02-24 00:00:00+00:00,0.92926514
2063-02-25 00:00:00+00:00,2.870062
2063-02-26 00:00:00+00:00,1.305645
2063-02-27 00:00:00+00:00,2.0455782
2063-02-28 00:00:00+00:00,1.7154453
2063-03-01 00:00:00+00:00,2.5806863
2063-03-02 00:00:00+00:00,1.6406053
2063-03-03 00:00:00+00:00,3.941042
2063-03-04 00:00:00+00:00,2.50369
2063-03-05 00:00:00+00:00,5.6153307
2063-03-06 00:00:00+00:00,2.3370104
2063-03-07 00:00:00+00:00,3.9088175
2063-03-08 00:00:00+00:00,2.7721555
2063-03-09 00:00:00+00:00,5.5867643
2063-03-10 00:00:00+00:00,4.0778217
2063-03-11 00:00:00+00:00,1.7696646
2063-03-12 00:00:00+00:00,2.4781122
2063-03-13 00:00:00+00:00,4.763933
2063-03-14 00:00:00+00:00,3.584267
2063-03-15 00:00:00+00:00,2.2412763
2063-03-16 00:00:00+00:00,1.1860447
2063-03-17 00:00:00+00:00,2.1964552
2063-03-18 00:00:00+00:00,3.8805952
2063-03-19 00:00:00+00:00,5.029493
2063-03-20 00:00:00+00:00,1.582866
2063-03-21 00:00:00+00:00,2.4804177
2063-03-22 00:00:00+00:00,1.3307309
2063-03-23 00:00:00+00:00,5.0195494
2063-03-24 00:00:00+00:00,7.742953
2063-03-25 00:00:00+00:00,7.6265044
2063-03-26 00:00:00+00:00,2.9058414
2063-03-27 00:00:00+00:00,4.7969494
2063-03-28 00:00:00+00:00,7.996156
2063-03-29 00:00:00+00:00,2.0493772
2063-03-30 00:00:00+00:00,1.8272213
2063-03-31 00:00:00+00:00,7.022739
2063-04-01 00:00:00+00:00,12.369827
2063-04-02 00:00:00+00:00,1.6019533
2063-04-03 00:00:00+00:00,2.2057176
2063-04-04 00:00:00+00:00,1.9523827
2063-04-05 00:00:00+00:00,9.036662
2063-04-06 00:00:00+00:00,2.7506664
2063-04-07 00:00:00+00:00,2.946169
2063-04-08 00:00:00+00:00,1.4410685
2063-04-09 00:00:00+00:00,3.6286335
2063-04-10 00:00:00+00:00,2.471888
2063-04-11 00:00:00+00:00,3.825399
2063-04-12 00:00:00+00:00,3.939984
2063-04-13 00:00:00+00:00,4.058504
2063-04-14 00:00:00+00:00,1.6313294
2063-04-15 00:00:00+00:00,3.018082
2063-04-16 00:00:00+00:00,2.2525818
2063-04-17 00:00:00+00:00,5.1964974
2063-04-18 00:00:00+00:00,6.505652
2063-04-19 00:00:00+00:00,2.1673477
2063-04-20 00:00:00+00:00,3.602942
2063-04-21 00:00:00+00:00,2.3881288
2063-04-22 00:00:00+00:00,4.0924883
2063-04-23 00:00:00+00:00,5.9477105
2063-04-24 00:00:00+00:00,3.796662
2063-04-25 00:00:00+00:00,2.5276635
2063-04-26 00:00:00+00:00,3.857878
2063-04-27 00:00:00+00:00,2.6963608
2063-04-28 00:00:00+00:00,2.2197354
2063-04-29 00:00:00+00:00,2.8754885
2063-04-30 00:00:00+00:00,3.652059
2063-05-01 00:00:00+00:00,2.8643372
2063-05-02 00:00:00+00:00,2.4774256
2063-05-03 00:00:00+00:00,4.1214547
2063-05-04 00:00:00+00:00,3.8429208
2063-05-05 00:00:00+00:00,3.5105188
2063-05-06 00:00:00+00:00,2.1160476
2063-05-07 00:00:00+00:00,2.2566884
2063-05-08 00:00:00+00:00,3.2327538
2063-05-09 00:00:00+00:00,3.876608
2063-05-10 00:00:00+00:00,2.5061784
2063-05-11 00:00:00+00:00,2.9955642
2063-05-12 00:00:00+00:00,3.06546
2063-05-13 00:00:00+00:00,3.5647993
2063-05-14 00:00:00+00:00,2.878586
2063-05-15 00:00:00+00:00,4.0953155
2063-05-16 00:00:00+00:00,3.323753
2063-05-17 00:00:00+00:00,2.3391597
2063-05-18 00:00:00+00:00,2.7046802
2063-05-19 00:00:00+00:00,4.0444756
2063-05-20 00:00:00+00:00,2.905752
2063-05-21 00:00:00+00:00,1.9385476
2063-05-22 00:00:00+00:00,2.4582345
2063-05-23 00:00:00+00:00,2.3213356
2063-05-24 00:00:00+00:00,2.182383
2063-05-25 00:00:00+00:00,6.204348
2063-05-26 00:00:00+00:00,5.416433
2063-05-27 00:00:00+00:00,4.1006145
2063-05-28 00:00:00+00:00,3.850716
2063-05-29 00:00:00+00:00,5.8093157
2063-05-30 00:00:00+00:00,5.230054
2063-05-31 00:00:00+00:00,4.1670594
2063-06-01 00:00:00+00:00,2.4257684
2063-06-02 00:00:00+00:00,4.7682447
2063-06-03 00:00:00+00:00,4.520419
2063-06-04 00:00:00+00:00,5.1586356
2063-06-05 00:00:00+00:00,2.9351907
2063-06-06 00:00:00+00:00,3.288898
2063-06-07 00:00:00+00:00,4.1307964
2063-06-08 00:00:00+00:00,3.7786884
2063-06-09 00:00:00+00:00,3.5396187
2063-06-10 00:00:00+00:00,3.544678
2063-06-11 00:00:00+00:00,3.467553
2063-06-12 00:00:00+00:00,3.0061324
2063-06-13 00:00:00+00:00,2.1682653
2063-06-14 00:00:00+00:00,3.050305
2063-06-15 00:00:00+00:00,2.912812
2063-06-16 00:00:00+00:00,4.406098
2063-06-17 00:00:00+00:00,2.8792133
2063-06-18 00:00:00+00:00,4.463584
2063-06-19 00:00:00+00:00,2.9139948
2063-06-20 00:00:00+00:00,5.7362237
2063-06-21 00:00:00+00:00,4.5336704
2063-06-22 00:00:00+00:00,4.8147554
2063-06-23 00:00:00+00:00,4.9181128
2063-06-24 00:00:00+00:00,5.293755
2063-06-25 00:00:00+00:00,5.501054
2063-06-26 00:00:00+00:00,5.3892193
2063-06-27 00:00:00+00:00,3.5823479
2063-06-28 00:00:00+00:00,3.804856
2063-06-29 00:00:00+00:00,3.3762047
2063-06-30 00:00:00+00:00,3.5018716
2063-07-01 00:00:00+00:00,3.0602837
2063-07-02 00:00:00+00:00,3.0576494
2063-07-03 00:00:00+00:00,3.7621102
2063-07-04 00:00:00+00:00,3.5479069
2063-07-05 00:00:00+00:00,3.1667461
2063-07-06 00:00:00+00:00,2.7718768
2063-07-07 00:00:00+00:00,3.0454426
2063-07-08 00:00:00+00:00,4.024566
2063-07-09 00:00:00+00:00,5.9817963
2063-07-10 00:00:00+00:00,3.8767848
2063-07-11 00:00:00+00:00,4.434603
2063-07-12 00:00:00+00:00,3.101908
2063-07-13 00:00:00+00:00,3.7760882
2063-07-14 00:00:00+00:00,2.790421
2063-07-15 00:00:00+00:00,3.209069
2063-07-16 00:00:00+00:00,4.2526436
2063-07-17 00:00:00+00:00,3.1966894
2063-07-18 00:00:00+00:00,3.710653
2063-07-19 00:00:00+00:00,3.066657
2063-07-20 00:00:00+00:00,3.0189512
2063-07-21 00:00:00+00:00,2.9173956
2063-07-22 00:00:00+00:00,2.6328104
2063-07-23 00:00:00+00:00,2.8526924
2063-07-24 00:00:00+00:00,2.7915983
2063-07-25 00:00:00+00:00,2.8455582
2063-07-26 00:00:00+00:00,3.2250316
2063-07-27 00:00:00+00:00,2.8361208
2063-07-28 00:00:00+00:00,3.0326202
2063-07-29 00:00:00+00:00,3.1343944
2063-07-30 00:00:00+00:00,3.138358
2063-07-31 00:00:00+00:00,3.530688
