time,tasmax_day_CNRM-CM5_rcp85
2047-04-27 00:00:00+00:00,301.60474
2047-04-28 00:00:00+00:00,303.67337
2047-04-29 00:00:00+00:00,307.21872
2047-04-30 00:00:00+00:00,311.104
2047-05-01 00:00:00+00:00,310.99677
2047-05-02 00:00:00+00:00,306.21954
2047-05-03 00:00:00+00:00,302.6924
2047-05-04 00:00:00+00:00,297.0746
2047-05-05 00:00:00+00:00,296.54578
2047-05-06 00:00:00+00:00,298.56827
2047-05-07 00:00:00+00:00,301.5529
2047-05-08 00:00:00+00:00,300.34094
2047-05-09 00:00:00+00:00,298.3776
2047-05-10 00:00:00+00:00,300.6548
2047-05-11 00:00:00+00:00,301.5308
2047-05-12 00:00:00+00:00,301.03403
2047-05-13 00:00:00+00:00,301.2915
2047-05-14 00:00:00+00:00,302.46576
2047-05-15 00:00:00+00:00,301.73004
2047-05-16 00:00:00+00:00,301.14212
2047-05-17 00:00:00+00:00,301.60037
2047-05-18 00:00:00+00:00,303.14972
2047-05-19 00:00:00+00:00,303.62793
2047-05-20 00:00:00+00:00,304.0477
2047-05-21 00:00:00+00:00,305.07748
2047-05-22 00:00:00+00:00,304.53235
2047-05-23 00:00:00+00:00,305.21567
2047-05-24 00:00:00+00:00,307.83435
2047-05-25 00:00:00+00:00,306.6516
2047-05-26 00:00:00+00:00,307.56985
2047-05-27 00:00:00+00:00,307.7125
2047-05-28 00:00:00+00:00,310.40048
2047-05-29 00:00:00+00:00,313.07837
2047-05-30 00:00:00+00:00,312.04123
2047-05-31 00:00:00+00:00,310.9386
2047-06-01 00:00:00+00:00,306.11383
2047-06-02 00:00:00+00:00,302.25803
2047-06-03 00:00:00+00:00,302.34045
2047-06-04 00:00:00+00:00,302.62308
2047-06-05 00:00:00+00:00,301.1599
2047-06-06 00:00:00+00:00,302.1596
2047-06-07 00:00:00+00:00,304.04285
2047-06-08 00:00:00+00:00,302.33313
2047-06-09 00:00:00+00:00,302.2798
2047-06-10 00:00:00+00:00,302.7859
2047-06-11 00:00:00+00:00,300.75488
2047-06-12 00:00:00+00:00,295.79434
2047-06-13 00:00:00+00:00,299.10898
2047-06-14 00:00:00+00:00,302.55804
2047-06-15 00:00:00+00:00,301.9234
2047-06-16 00:00:00+00:00,303.84528
2047-06-17 00:00:00+00:00,303.17657
2047-06-18 00:00:00+00:00,303.3415
2047-06-19 00:00:00+00:00,309.10526
2047-06-20 00:00:00+00:00,312.84006
2047-06-21 00:00:00+00:00,311.98785
2047-06-22 00:00:00+00:00,313.07742
2047-06-23 00:00:00+00:00,311.6676
2047-06-24 00:00:00+00:00,313.67325
2047-06-25 00:00:00+00:00,314.59012
2047-06-26 00:00:00+00:00,315.21445
2047-06-27 00:00:00+00:00,313.92603
2047-06-28 00:00:00+00:00,314.62646
2047-06-29 00:00:00+00:00,313.79254
2047-06-30 00:00:00+00:00,308.90155
2047-07-01 00:00:00+00:00,305.87262
2047-07-02 00:00:00+00:00,306.90018
2047-07-03 00:00:00+00:00,308.98434
2047-07-04 00:00:00+00:00,310.87845
2047-07-05 00:00:00+00:00,310.39548
2047-07-06 00:00:00+00:00,312.47626
2047-07-07 00:00:00+00:00,313.4183
2047-07-08 00:00:00+00:00,311.76776
2047-07-09 00:00:00+00:00,309.36212
2047-07-10 00:00:00+00:00,309.94443
2047-07-11 00:00:00+00:00,310.55396
2047-07-12 00:00:00+00:00,308.98898
2047-07-13 00:00:00+00:00,306.76724
2047-07-14 00:00:00+00:00,306.32785
2047-07-15 00:00:00+00:00,308.53036
2047-07-16 00:00:00+00:00,310.10217
2047-07-17 00:00:00+00:00,310.77472
2047-07-18 00:00:00+00:00,311.21048
2047-07-19 00:00:00+00:00,308.9748
2047-07-20 00:00:00+00:00,306.9076
2047-07-21 00:00:00+00:00,306.455
2047-07-22 00:00:00+00:00,307.62988
2047-07-23 00:00:00+00:00,307.98676
2047-07-24 00:00:00+00:00,308.7879
2047-07-25 00:00:00+00:00,308.17856
2047-07-26 00:00:00+00:00,306.7575
2047-07-27 00:00:00+00:00,309.50815
2047-07-28 00:00:00+00:00,306.64255
2047-07-29 00:00:00+00:00,306.95883
2047-07-30 00:00:00+00:00,307.89832
2047-07-31 00:00:00+00:00,312.41943
2047-08-01 00:00:00+00:00,313.80905
2047-08-02 00:00:00+00:00,313.74008
2047-08-03 00:00:00+00:00,313.2308
2047-08-04 00:00:00+00:00,310.38107
2047-08-05 00:00:00+00:00,311.7272
2047-08-06 00:00:00+00:00,310.97818
2047-08-07 00:00:00+00:00,309.03568
2047-08-08 00:00:00+00:00,310.09695
2047-08-09 00:00:00+00:00,309.6869
2047-08-10 00:00:00+00:00,310.21252
2047-08-11 00:00:00+00:00,309.82962
2047-08-12 00:00:00+00:00,310.15842
2047-08-13 00:00:00+00:00,309.49667
2047-08-14 00:00:00+00:00,305.5941
2047-08-15 00:00:00+00:00,303.354
2047-08-16 00:00:00+00:00,304.06183
2047-08-17 00:00:00+00:00,304.88007
2047-08-18 00:00:00+00:00,304.53796
2047-08-19 00:00:00+00:00,307.61627
2047-08-20 00:00:00+00:00,310.4922
2047-08-21 00:00:00+00:00,310.26022
2047-08-22 00:00:00+00:00,309.3262
2047-08-23 00:00:00+00:00,309.5732
2047-08-24 00:00:00+00:00,309.39294
2047-08-25 00:00:00+00:00,309.21384
2047-08-26 00:00:00+00:00,309.3068
2047-08-27 00:00:00+00:00,309.55542
2047-08-28 00:00:00+00:00,311.50888
2047-08-29 00:00:00+00:00,312.5185
2047-08-30 00:00:00+00:00,311.76025
2047-08-31 00:00:00+00:00,311.2443
2047-09-01 00:00:00+00:00,309.5592
2047-09-02 00:00:00+00:00,309.4699
2047-09-03 00:00:00+00:00,309.60492
2047-09-04 00:00:00+00:00,309.28802
2047-09-05 00:00:00+00:00,311.09207
2047-09-06 00:00:00+00:00,309.79355
2047-09-07 00:00:00+00:00,307.32373
2047-09-08 00:00:00+00:00,308.62167
2047-09-09 00:00:00+00:00,313.04276
2047-09-10 00:00:00+00:00,314.59756
2047-09-11 00:00:00+00:00,313.7678
2047-09-12 00:00:00+00:00,309.48178
2047-09-13 00:00:00+00:00,301.0823
2047-09-14 00:00:00+00:00,301.92825
2047-09-15 00:00:00+00:00,303.67752
2047-09-16 00:00:00+00:00,299.22742
2047-09-17 00:00:00+00:00,303.5414
2047-09-18 00:00:00+00:00,306.96085
2047-09-19 00:00:00+00:00,308.51617
2047-09-20 00:00:00+00:00,307.1849
2047-09-21 00:00:00+00:00,307.48453
2047-09-22 00:00:00+00:00,309.50967
2047-09-23 00:00:00+00:00,311.75986
2047-09-24 00:00:00+00:00,313.369
2047-09-25 00:00:00+00:00,312.1497
2047-09-26 00:00:00+00:00,309.9761
2047-09-27 00:00:00+00:00,309.80746
2047-09-28 00:00:00+00:00,310.09366
2047-09-29 00:00:00+00:00,310.07974
2047-09-30 00:00:00+00:00,308.36374
2047-10-01 00:00:00+00:00,308.9577
2047-10-02 00:00:00+00:00,303.795
2047-10-03 00:00:00+00:00,298.84613
2047-10-04 00:00:00+00:00,298.9091
2047-10-05 00:00:00+00:00,302.55743
2047-10-06 00:00:00+00:00,304.03436
2047-10-07 00:00:00+00:00,305.34183
2047-10-08 00:00:00+00:00,303.8071
2047-10-09 00:00:00+00:00,302.81567
2047-10-10 00:00:00+00:00,302.7004
2047-10-11 00:00:00+00:00,303.28104
2047-10-12 00:00:00+00:00,304.67395
2047-10-13 00:00:00+00:00,302.6705
2047-10-14 00:00:00+00:00,302.38797
2047-10-15 00:00:00+00:00,300.63208
2047-10-16 00:00:00+00:00,301.70303
2047-10-17 00:00:00+00:00,301.6519
2047-10-18 00:00:00+00:00,300.3647
2047-10-19 00:00:00+00:00,300.1633
2047-10-20 00:00:00+00:00,301.38794
2047-10-21 00:00:00+00:00,303.93704
2047-10-22 00:00:00+00:00,306.0043
2047-10-23 00:00:00+00:00,305.67935
2047-10-24 00:00:00+00:00,305.35574
2047-10-25 00:00:00+00:00,305.70663
2047-10-26 00:00:00+00:00,306.44913
2047-10-27 00:00:00+00:00,305.2734
2047-10-28 00:00:00+00:00,305.60812
2047-10-29 00:00:00+00:00,305.3888
2047-10-30 00:00:00+00:00,305.01785
2047-10-31 00:00:00+00:00,304.29337
2047-11-01 00:00:00+00:00,302.07404
2047-11-02 00:00:00+00:00,295.62592
2047-11-03 00:00:00+00:00,300.04514
2047-11-04 00:00:00+00:00,300.98392
2047-11-05 00:00:00+00:00,299.55237
2047-11-06 00:00:00+00:00,296.87756
2047-11-07 00:00:00+00:00,295.99527
2047-11-08 00:00:00+00:00,292.7568
2047-11-09 00:00:00+00:00,291.91266
2047-11-10 00:00:00+00:00,290.4268
2047-11-11 00:00:00+00:00,290.34656
2047-11-12 00:00:00+00:00,292.30585
2047-11-13 00:00:00+00:00,293.35367
2047-11-14 00:00:00+00:00,294.93683
2047-11-15 00:00:00+00:00,295.0816
2047-11-16 00:00:00+00:00,291.20947
2047-11-17 00:00:00+00:00,292.70114
2047-11-18 00:00:00+00:00,293.98087
2047-11-19 00:00:00+00:00,293.322
2047-11-20 00:00:00+00:00,291.52225
2047-11-21 00:00:00+00:00,292.87808
2047-11-22 00:00:00+00:00,291.59662
2047-11-23 00:00:00+00:00,289.8027
2047-11-24 00:00:00+00:00,288.70258
2047-11-25 00:00:00+00:00,288.14325
2047-11-26 00:00:00+00:00,288.7816
2047-11-27 00:00:00+00:00,292.22458
2047-11-28 00:00:00+00:00,292.31903
2047-11-29 00:00:00+00:00,289.8782
2047-11-30 00:00:00+00:00,289.37793
2047-12-01 00:00:00+00:00,288.53366
2047-12-02 00:00:00+00:00,287.9038
2047-12-03 00:00:00+00:00,286.87335
2047-12-04 00:00:00+00:00,285.34012
2047-12-05 00:00:00+00:00,284.04688
2047-12-06 00:00:00+00:00,285.3292
2047-12-07 00:00:00+00:00,285.62308
2047-12-08 00:00:00+00:00,285.73846
2047-12-09 00:00:00+00:00,285.24557
2047-12-10 00:00:00+00:00,285.61652
2047-12-11 00:00:00+00:00,286.20782
2047-12-12 00:00:00+00:00,285.1728
2047-12-13 00:00:00+00:00,282.08453
2047-12-14 00:00:00+00:00,283.4194
2047-12-15 00:00:00+00:00,283.24384
2047-12-16 00:00:00+00:00,283.21188
2047-12-17 00:00:00+00:00,280.79224
2047-12-18 00:00:00+00:00,278.62875
2047-12-19 00:00:00+00:00,281.62198
2047-12-20 00:00:00+00:00,285.72113
2047-12-21 00:00:00+00:00,285.99304
2047-12-22 00:00:00+00:00,284.87527
2047-12-23 00:00:00+00:00,283.28174
2047-12-24 00:00:00+00:00,284.20688
2047-12-25 00:00:00+00:00,283.90863
2047-12-26 00:00:00+00:00,285.148
2047-12-27 00:00:00+00:00,286.32275
2047-12-28 00:00:00+00:00,284.72604
2047-12-29 00:00:00+00:00,284.0952
2047-12-30 00:00:00+00:00,283.27917
2047-12-31 00:00:00+00:00,287.06277
2048-01-01 00:00:00+00:00,287.2917
2048-01-02 00:00:00+00:00,285.00555
2048-01-03 00:00:00+00:00,286.70294
2048-01-04 00:00:00+00:00,287.1314
2048-01-05 00:00:00+00:00,286.15558
2048-01-06 00:00:00+00:00,282.82437
2048-01-07 00:00:00+00:00,283.11893
2048-01-08 00:00:00+00:00,282.57376
2048-01-09 00:00:00+00:00,282.41876
2048-01-10 00:00:00+00:00,281.29337
2048-01-11 00:00:00+00:00,282.13458
2048-01-12 00:00:00+00:00,282.95453
2048-01-13 00:00:00+00:00,282.68854
2048-01-14 00:00:00+00:00,281.78455
2048-01-15 00:00:00+00:00,283.03403
2048-01-16 00:00:00+00:00,285.67334
2048-01-17 00:00:00+00:00,283.86404
2048-01-18 00:00:00+00:00,284.43536
2048-01-19 00:00:00+00:00,283.52087
2048-01-20 00:00:00+00:00,285.08377
2048-01-21 00:00:00+00:00,286.56467
2048-01-22 00:00:00+00:00,287.4357
2048-01-23 00:00:00+00:00,286.55826
2048-01-24 00:00:00+00:00,288.05295
2048-01-25 00:00:00+00:00,289.08728
2048-01-26 00:00:00+00:00,288.10678
2048-01-27 00:00:00+00:00,287.76675
2048-01-28 00:00:00+00:00,286.7007
2048-01-29 00:00:00+00:00,285.78366
2048-01-30 00:00:00+00:00,289.0728
2048-01-31 00:00:00+00:00,290.53455
2048-02-01 00:00:00+00:00,289.93414
2048-02-02 00:00:00+00:00,290.92676
2048-02-03 00:00:00+00:00,292.2766
2048-02-04 00:00:00+00:00,291.31015
2048-02-05 00:00:00+00:00,285.05167
2048-02-06 00:00:00+00:00,283.17682
2048-02-07 00:00:00+00:00,284.2656
2048-02-08 00:00:00+00:00,284.30908
2048-02-09 00:00:00+00:00,284.86227
2048-02-10 00:00:00+00:00,280.3576
2048-02-11 00:00:00+00:00,282.95737
2048-02-12 00:00:00+00:00,286.6408
2048-02-13 00:00:00+00:00,291.52908
2048-02-14 00:00:00+00:00,291.04053
2048-02-15 00:00:00+00:00,291.16498
2048-02-16 00:00:00+00:00,293.08878
2048-02-17 00:00:00+00:00,294.52454
2048-02-18 00:00:00+00:00,295.1748
2048-02-19 00:00:00+00:00,294.88492
2048-02-20 00:00:00+00:00,293.02493
2048-02-21 00:00:00+00:00,290.06064
2048-02-22 00:00:00+00:00,287.61102
2048-02-23 00:00:00+00:00,287.12665
2048-02-24 00:00:00+00:00,288.4016
2048-02-25 00:00:00+00:00,291.98718
2048-02-26 00:00:00+00:00,292.625
2048-02-27 00:00:00+00:00,289.85638
2048-02-28 00:00:00+00:00,291.005
2048-02-29 00:00:00+00:00,293.7314
2048-03-01 00:00:00+00:00,293.68005
2048-03-02 00:00:00+00:00,289.50092
2048-03-03 00:00:00+00:00,285.41125
2048-03-04 00:00:00+00:00,284.67032
2048-03-05 00:00:00+00:00,289.4341
2048-03-06 00:00:00+00:00,291.50543
2048-03-07 00:00:00+00:00,293.03387
2048-03-08 00:00:00+00:00,293.5505
2048-03-09 00:00:00+00:00,293.98813
2048-03-10 00:00:00+00:00,294.38235
2048-03-11 00:00:00+00:00,294.2502
2048-03-12 00:00:00+00:00,292.05414
2048-03-13 00:00:00+00:00,291.18582
2048-03-14 00:00:00+00:00,293.15256
2048-03-15 00:00:00+00:00,295.53766
2048-03-16 00:00:00+00:00,294.43597
2048-03-17 00:00:00+00:00,291.61578
2048-03-18 00:00:00+00:00,291.759
2048-03-19 00:00:00+00:00,292.40363
2048-03-20 00:00:00+00:00,290.9138
2048-03-21 00:00:00+00:00,287.05322
2048-03-22 00:00:00+00:00,288.44476
2048-03-23 00:00:00+00:00,288.3706
2048-03-24 00:00:00+00:00,292.12802
2048-03-25 00:00:00+00:00,295.45392
2048-03-26 00:00:00+00:00,292.909
2048-03-27 00:00:00+00:00,291.71783
2048-03-28 00:00:00+00:00,291.56082
2048-03-29 00:00:00+00:00,290.7778
2048-03-30 00:00:00+00:00,293.69058
2048-03-31 00:00:00+00:00,292.36475
2048-04-01 00:00:00+00:00,292.70947
2048-04-02 00:00:00+00:00,295.0546
2048-04-03 00:00:00+00:00,294.60406
2048-04-04 00:00:00+00:00,292.6945
2048-04-05 00:00:00+00:00,289.2322
2048-04-06 00:00:00+00:00,289.2209
2048-04-07 00:00:00+00:00,293.95233
2048-04-08 00:00:00+00:00,294.93527
2048-04-09 00:00:00+00:00,297.17813
2048-04-10 00:00:00+00:00,298.2871
2048-04-11 00:00:00+00:00,298.4057
2048-04-12 00:00:00+00:00,297.83734
2048-04-13 00:00:00+00:00,300.3765
2048-04-14 00:00:00+00:00,302.72998
2048-04-15 00:00:00+00:00,301.65945
2048-04-16 00:00:00+00:00,300.1285
2048-04-17 00:00:00+00:00,297.92993
2048-04-18 00:00:00+00:00,292.7399
2048-04-19 00:00:00+00:00,289.16882
2048-04-20 00:00:00+00:00,288.5189
2048-04-21 00:00:00+00:00,288.6004
2048-04-22 00:00:00+00:00,286.06683
2048-04-23 00:00:00+00:00,288.26196
2048-04-24 00:00:00+00:00,291.0456
2048-04-25 00:00:00+00:00,293.99335
2048-04-26 00:00:00+00:00,297.28165
2048-04-27 00:00:00+00:00,297.30298
2048-04-28 00:00:00+00:00,297.89404
2048-04-29 00:00:00+00:00,298.59576
2048-04-30 00:00:00+00:00,296.88968
2048-05-01 00:00:00+00:00,295.54187
2048-05-02 00:00:00+00:00,296.4736
2048-05-03 00:00:00+00:00,297.7078
2048-05-04 00:00:00+00:00,301.86172
2048-05-05 00:00:00+00:00,301.6287
2048-05-06 00:00:00+00:00,295.8525
2048-05-07 00:00:00+00:00,296.0475
2048-05-08 00:00:00+00:00,296.591
2048-05-09 00:00:00+00:00,299.03192
2048-05-10 00:00:00+00:00,302.5735
2048-05-11 00:00:00+00:00,305.85315
2048-05-12 00:00:00+00:00,303.33066
2048-05-13 00:00:00+00:00,296.5177
2048-05-14 00:00:00+00:00,291.80655
2048-05-15 00:00:00+00:00,292.52795
2048-05-16 00:00:00+00:00,294.59082
2048-05-17 00:00:00+00:00,295.705
2048-05-18 00:00:00+00:00,294.68524
2048-05-19 00:00:00+00:00,299.58545
2048-05-20 00:00:00+00:00,302.4069
2048-05-21 00:00:00+00:00,307.1558
2048-05-22 00:00:00+00:00,310.39117
2048-05-23 00:00:00+00:00,308.84525
2048-05-24 00:00:00+00:00,307.6802
2048-05-25 00:00:00+00:00,307.3078
2048-05-26 00:00:00+00:00,309.47238
2048-05-27 00:00:00+00:00,311.24014
2048-05-28 00:00:00+00:00,308.44275
2048-05-29 00:00:00+00:00,305.414
2048-05-30 00:00:00+00:00,303.76126
2048-05-31 00:00:00+00:00,303.72482
2048-06-01 00:00:00+00:00,305.09348
2048-06-02 00:00:00+00:00,306.48993
2048-06-03 00:00:00+00:00,307.62152
2048-06-04 00:00:00+00:00,306.72192
2048-06-05 00:00:00+00:00,303.16226
2048-06-06 00:00:00+00:00,300.48737
2048-06-07 00:00:00+00:00,299.91226
2048-06-08 00:00:00+00:00,305.39963
2048-06-09 00:00:00+00:00,307.0675
2048-06-10 00:00:00+00:00,305.98492
2048-06-11 00:00:00+00:00,301.81015
2048-06-12 00:00:00+00:00,300.5051
2048-06-13 00:00:00+00:00,299.48172
2048-06-14 00:00:00+00:00,297.42313
2048-06-15 00:00:00+00:00,301.81863
2048-06-16 00:00:00+00:00,302.92746
2048-06-17 00:00:00+00:00,300.8478
2048-06-18 00:00:00+00:00,303.6361
2048-06-19 00:00:00+00:00,302.1014
2048-06-20 00:00:00+00:00,299.65067
2048-06-21 00:00:00+00:00,300.63525
2048-06-22 00:00:00+00:00,303.152
2048-06-23 00:00:00+00:00,307.29514
2048-06-24 00:00:00+00:00,308.25433
2048-06-25 00:00:00+00:00,305.7193
2048-06-26 00:00:00+00:00,306.7192
2048-06-27 00:00:00+00:00,307.26987
2048-06-28 00:00:00+00:00,307.28644
2048-06-29 00:00:00+00:00,310.0033
2048-06-30 00:00:00+00:00,310.70764
2048-07-01 00:00:00+00:00,310.40924
2048-07-02 00:00:00+00:00,312.6743
2048-07-03 00:00:00+00:00,310.61823
2048-07-04 00:00:00+00:00,310.65717
2048-07-05 00:00:00+00:00,309.97394
2048-07-06 00:00:00+00:00,310.42178
2048-07-07 00:00:00+00:00,308.72964
2048-07-08 00:00:00+00:00,308.74854
2048-07-09 00:00:00+00:00,309.9218
2048-07-10 00:00:00+00:00,307.76205
2048-07-11 00:00:00+00:00,306.92825
2048-07-12 00:00:00+00:00,306.82178
2048-07-13 00:00:00+00:00,309.03027
2048-07-14 00:00:00+00:00,311.53052
2048-07-15 00:00:00+00:00,314.08734
2048-07-16 00:00:00+00:00,313.71585
2048-07-17 00:00:00+00:00,314.4594
2048-07-18 00:00:00+00:00,310.97665
2048-07-19 00:00:00+00:00,310.08597
2048-07-20 00:00:00+00:00,309.63452
2048-07-21 00:00:00+00:00,310.83356
2048-07-22 00:00:00+00:00,311.69836
2048-07-23 00:00:00+00:00,309.72583
2048-07-24 00:00:00+00:00,307.58218
2048-07-25 00:00:00+00:00,310.28644
2048-07-26 00:00:00+00:00,310.8971
2048-07-27 00:00:00+00:00,313.69302
2048-07-28 00:00:00+00:00,313.35773
2048-07-29 00:00:00+00:00,313.24045
2048-07-30 00:00:00+00:00,311.27625
2048-07-31 00:00:00+00:00,309.62888
2048-08-01 00:00:00+00:00,309.1406
2048-08-02 00:00:00+00:00,312.74902
2048-08-03 00:00:00+00:00,312.70895
2048-08-04 00:00:00+00:00,311.7199
2048-08-05 00:00:00+00:00,309.55414
2048-08-06 00:00:00+00:00,309.51443
2048-08-07 00:00:00+00:00,307.74405
2048-08-08 00:00:00+00:00,305.94995
2048-08-09 00:00:00+00:00,305.3061
2048-08-10 00:00:00+00:00,308.2949
2048-08-11 00:00:00+00:00,307.7773
2048-08-12 00:00:00+00:00,306.64688
2048-08-13 00:00:00+00:00,305.31235
2048-08-14 00:00:00+00:00,307.09894
2048-08-15 00:00:00+00:00,308.9596
2048-08-16 00:00:00+00:00,309.37543
2048-08-17 00:00:00+00:00,309.07028
2048-08-18 00:00:00+00:00,307.9579
2048-08-19 00:00:00+00:00,308.83768
2048-08-20 00:00:00+00:00,309.8137
2048-08-21 00:00:00+00:00,312.14862
2048-08-22 00:00:00+00:00,309.34723
2048-08-23 00:00:00+00:00,307.71048
2048-08-24 00:00:00+00:00,305.38696
2048-08-25 00:00:00+00:00,305.65955
2048-08-26 00:00:00+00:00,311.0965
2048-08-27 00:00:00+00:00,312.1346
2048-08-28 00:00:00+00:00,309.73306
2048-08-29 00:00:00+00:00,312.24936
2048-08-30 00:00:00+00:00,312.3521
2048-08-31 00:00:00+00:00,311.1762
2048-09-01 00:00:00+00:00,310.564
2048-09-02 00:00:00+00:00,312.89285
2048-09-03 00:00:00+00:00,309.9412
2048-09-04 00:00:00+00:00,308.768
2048-09-05 00:00:00+00:00,307.62308
2048-09-06 00:00:00+00:00,309.6362
2048-09-07 00:00:00+00:00,311.3925
2048-09-08 00:00:00+00:00,308.95166
2048-09-09 00:00:00+00:00,300.4692
2048-09-10 00:00:00+00:00,300.58447
2048-09-11 00:00:00+00:00,302.52124
2048-09-12 00:00:00+00:00,299.85645
2048-09-13 00:00:00+00:00,305.823
2048-09-14 00:00:00+00:00,305.70605
2048-09-15 00:00:00+00:00,305.9546
2048-09-16 00:00:00+00:00,311.04514
2048-09-17 00:00:00+00:00,312.62366
2048-09-18 00:00:00+00:00,313.06744
2048-09-19 00:00:00+00:00,311.98987
2048-09-20 00:00:00+00:00,312.13586
2048-09-21 00:00:00+00:00,309.3803
2048-09-22 00:00:00+00:00,307.38995
2048-09-23 00:00:00+00:00,302.39697
2048-09-24 00:00:00+00:00,299.64954
2048-09-25 00:00:00+00:00,295.5375
2048-09-26 00:00:00+00:00,296.14005
2048-09-27 00:00:00+00:00,298.9039
2048-09-28 00:00:00+00:00,303.23264
2048-09-29 00:00:00+00:00,306.94214
2048-09-30 00:00:00+00:00,308.8486
2048-10-01 00:00:00+00:00,309.49536
2048-10-02 00:00:00+00:00,308.6794
2048-10-03 00:00:00+00:00,306.3797
2048-10-04 00:00:00+00:00,303.70377
2048-10-05 00:00:00+00:00,300.652
2048-10-06 00:00:00+00:00,298.36725
2048-10-07 00:00:00+00:00,300.7048
2048-10-08 00:00:00+00:00,303.70914
2048-10-09 00:00:00+00:00,306.38297
2048-10-10 00:00:00+00:00,308.3296
2048-10-11 00:00:00+00:00,308.55307
2048-10-12 00:00:00+00:00,308.41806
2048-10-13 00:00:00+00:00,304.11282
2048-10-14 00:00:00+00:00,300.1573
2048-10-15 00:00:00+00:00,300.5227
2048-10-16 00:00:00+00:00,302.51758
2048-10-17 00:00:00+00:00,301.41885
2048-10-18 00:00:00+00:00,301.32916
2048-10-19 00:00:00+00:00,301.7257
2048-10-20 00:00:00+00:00,301.942
2048-10-21 00:00:00+00:00,304.17236
2048-10-22 00:00:00+00:00,303.67722
2048-10-23 00:00:00+00:00,300.5955
2048-10-24 00:00:00+00:00,293.74695
2048-10-25 00:00:00+00:00,291.79266
2048-10-26 00:00:00+00:00,294.15067
2048-10-27 00:00:00+00:00,296.1485
2048-10-28 00:00:00+00:00,298.36487
2048-10-29 00:00:00+00:00,295.70294
2048-10-30 00:00:00+00:00,292.43994
2048-10-31 00:00:00+00:00,293.92392
2048-11-01 00:00:00+00:00,292.5236
2048-11-02 00:00:00+00:00,291.76953
2048-11-03 00:00:00+00:00,289.55032
2048-11-04 00:00:00+00:00,290.3625
2048-11-05 00:00:00+00:00,293.5082
2048-11-06 00:00:00+00:00,294.03488
2048-11-07 00:00:00+00:00,294.62595
2048-11-08 00:00:00+00:00,293.28543
2048-11-09 00:00:00+00:00,292.5902
2048-11-10 00:00:00+00:00,290.55496
2048-11-11 00:00:00+00:00,293.84012
2048-11-12 00:00:00+00:00,293.0924
2048-11-13 00:00:00+00:00,291.86902
2048-11-14 00:00:00+00:00,292.3433
2048-11-15 00:00:00+00:00,290.5184
2048-11-16 00:00:00+00:00,291.35812
2048-11-17 00:00:00+00:00,289.20694
2048-11-18 00:00:00+00:00,288.07834
2048-11-19 00:00:00+00:00,287.48642
2048-11-20 00:00:00+00:00,287.78537
2048-11-21 00:00:00+00:00,285.91577
2048-11-22 00:00:00+00:00,286.69543
2048-11-23 00:00:00+00:00,287.28085
2048-11-24 00:00:00+00:00,287.93912
2048-11-25 00:00:00+00:00,289.4437
2048-11-26 00:00:00+00:00,288.7386
2048-11-27 00:00:00+00:00,290.3573
2048-11-28 00:00:00+00:00,289.38852
2048-11-29 00:00:00+00:00,289.04633
2048-11-30 00:00:00+00:00,289.37183
2048-12-01 00:00:00+00:00,289.09424
2048-12-02 00:00:00+00:00,289.0685
2048-12-03 00:00:00+00:00,287.10117
2048-12-04 00:00:00+00:00,289.53644
2048-12-05 00:00:00+00:00,289.00726
2048-12-06 00:00:00+00:00,289.5784
2048-12-07 00:00:00+00:00,289.82288
2048-12-08 00:00:00+00:00,287.04324
2048-12-09 00:00:00+00:00,285.8562
2048-12-10 00:00:00+00:00,285.60117
2048-12-11 00:00:00+00:00,284.18362
2048-12-12 00:00:00+00:00,284.663
2048-12-13 00:00:00+00:00,283.00607
2048-12-14 00:00:00+00:00,283.41696
2048-12-15 00:00:00+00:00,283.309
2048-12-16 00:00:00+00:00,286.78403
2048-12-17 00:00:00+00:00,287.1756
2048-12-18 00:00:00+00:00,283.3463
2048-12-19 00:00:00+00:00,282.23328
2048-12-20 00:00:00+00:00,281.139
2048-12-21 00:00:00+00:00,281.35776
2048-12-22 00:00:00+00:00,282.82336
2048-12-23 00:00:00+00:00,288.00943
2048-12-24 00:00:00+00:00,287.75882
2048-12-25 00:00:00+00:00,284.1528
2048-12-26 00:00:00+00:00,283.2421
2048-12-27 00:00:00+00:00,284.55554
2048-12-28 00:00:00+00:00,283.58484
2048-12-29 00:00:00+00:00,281.60175
2048-12-30 00:00:00+00:00,281.50394
2048-12-31 00:00:00+00:00,285.05087
2049-01-01 00:00:00+00:00,284.39972
2049-01-02 00:00:00+00:00,283.68008
2049-01-03 00:00:00+00:00,284.21835
2049-01-04 00:00:00+00:00,283.75287
2049-01-05 00:00:00+00:00,283.46216
2049-01-06 00:00:00+00:00,283.21436
2049-01-07 00:00:00+00:00,285.14072
2049-01-08 00:00:00+00:00,282.5842
2049-01-09 00:00:00+00:00,282.2885
2049-01-10 00:00:00+00:00,283.8841
2049-01-11 00:00:00+00:00,283.16306
2049-01-12 00:00:00+00:00,282.5239
2049-01-13 00:00:00+00:00,285.88623
2049-01-14 00:00:00+00:00,288.13995
2049-01-15 00:00:00+00:00,286.30118
2049-01-16 00:00:00+00:00,283.40213
2049-01-17 00:00:00+00:00,283.6753
2049-01-18 00:00:00+00:00,282.13602
2049-01-19 00:00:00+00:00,280.51868
2049-01-20 00:00:00+00:00,281.55212
2049-01-21 00:00:00+00:00,280.8241
