type	latitude	longitude	altitude (m)	name
W	36.552807124	-121.928781990	13.4	11200
W	36.552807124	-121.858781990	236.2	11201
W	36.552807124	-121.788781990	363.8	11202
W	36.552807124	-121.718781990	207.3	11203
W	36.552807124	-121.648781990	625.2	11204
W	36.552807124	-121.578781990	309.4	11205
W	36.552807124	-121.508781990	31.5	11206
W	36.552807124	-121.438781990	78.3	11207
W	36.552807124	-121.368781990	401.5	11208
W	36.552807124	-121.298781990	709.5	11209
W	36.552807124	-121.228781990	757.3	11210
W	36.552807124	-121.158781990	423.1	11211
W	36.552807124	-121.088781990	539.5	11212
W	36.552807124	-121.018781990	1110.6	11213
W	36.552807124	-120.948781990	903.2	11214
W	36.552807124	-120.878781990	837.3	11215
W	36.552807124	-120.808781990	669.3	11216
W	36.552807124	-120.738781990	520.7	11217
W	36.552807124	-120.668781990	446.6	11218
W	36.552807124	-120.598781990	416.2	11219
W	36.552807124	-120.528781990	200.8	11220
W	36.552807124	-120.458781990	115.3	11221
W	36.552807124	-120.388781990	87.0	11222
W	36.552807124	-120.318781990	70.3	11223
W	36.552807124	-120.248781990	59.7	11224
W	36.552807124	-120.178781990	55.0	11225
W	36.552807124	-120.108781990	55.7	11226
W	36.552807124	-120.038781990	58.8	11227
W	36.552807124	-119.968781990	61.2	11228
W	36.552807124	-119.898781990	69.5	11229
W	36.552807124	-119.828781990	75.6	11230
W	36.552807124	-119.758781990	81.7	11231
W	36.552807124	-119.688781990	87.1	11232
W	36.552807124	-119.618781990	92.2	11233
W	36.552807124	-119.548781990	96.6	11234
W	36.552807124	-119.478781990	96.8	11235
W	36.552807124	-119.408781990	101.7	11236
W	36.552807124	-119.338781990	112.7	11237
W	36.552807124	-119.268781990	119.8	11238
W	36.552807124	-119.198781990	143.8	11239
W	36.552807124	-119.128781990	377.6	11240
W	36.552807124	-119.058781990	603.1	11241
W	36.552807124	-118.988781990	757.4	11242
W	36.552807124	-118.918781990	935.7	11243
W	36.552807124	-118.848781990	963.5	11244
W	36.552807124	-118.778781990	1865.2	11245
W	36.552807124	-118.708781990	1644.9	11246
W	36.552807124	-118.638781990	2251.8	11247
W	36.552807124	-118.568781990	3058.9	11248
W	36.552807124	-118.498781990	3760.8	11249
W	36.552807124	-118.428781990	3279.9	11250
W	36.552807124	-118.358781990	3157.4	11251
W	36.552807124	-118.288781990	3976.0	11252
W	36.552807124	-118.218781990	3237.4	11253
W	36.552807124	-118.148781990	1713.0	11254
W	36.552807124	-118.078781990	1325.0	11255
W	36.552807124	-118.008781990	1116.2	11256
W	36.552807124	-117.938781990	1124.4	11257
W	36.552807124	-117.868781990	1678.4	11258
W	36.552807124	-117.798781990	2463.3	11259
W	36.552807124	-117.728781990	1770.1	11260
W	36.552807124	-117.658781990	2125.0	11261
W	36.552807124	-117.588781990	1490.0	11262
W	36.552807124	-117.518781990	2193.1	11263
W	36.552807124	-117.448781990	1726.8	11264
W	36.552807124	-117.378781990	1598.5	11265
W	36.552807124	-117.308781990	787.3	11266
W	36.552807124	-117.238781990	311.7	11267
W	36.552807124	-117.168781990	690.5	11268
W	36.552807124	-117.098781990	1162.7	11269
W	36.552807124	-117.028781990	125.8	11270
W	36.552807124	-116.958781990	-78.4	11271
W	36.552807124	-116.888781990	-58.9	11272
W	36.552807124	-116.818781990	318.7	11273
W	36.552807124	-116.748781990	1098.8	11274
W	36.552807124	-116.678781990	1250.3	11275
W	36.552807124	-116.608781990	721.2	11276
W	36.552807124	-116.538781990	718.5	11277
W	36.552807124	-116.468781990	726.3	11278
W	36.552807124	-116.398781990	739.0	11279
W	36.552807124	-116.328781990	783.1	11280
W	36.552807124	-116.258781990	755.5	11281
W	36.552807124	-116.188781990	772.4	11282
W	36.552807124	-116.118781990	842.5	11283
W	36.552807124	-116.048781990	1116.8	11284
W	36.552807124	-115.978781990	1297.5	11285
W	36.552807124	-115.908781990	1195.3	11286
W	36.552807124	-115.838781990	1110.0	11287
W	36.552807124	-115.768781990	1070.4	11288
W	36.552807124	-115.698781990	1078.3	11289
W	36.552807124	-115.628781990	1033.0	11290
W	36.552807124	-115.558781990	939.7	11291
W	36.552807124	-115.488781990	927.5	11292
W	36.552807124	-115.418781990	1097.8	11293
W	36.552807124	-115.348781990	1371.2	11294
W	36.552807124	-115.278781990	2192.8	11295
W	36.552807124	-115.208781990	1988.6	11296
W	36.552807124	-115.138781990	1844.1	11297
W	36.552807124	-115.068781990	1975.9	11298
W	36.552807124	-114.998781990	1254.9	11299
W	36.552807124	-114.928781990	808.5	11300
W	36.552807124	-114.858781990	763.4	11301
W	36.552807124	-114.788781990	675.1	11302
W	36.552807124	-114.718781990	588.2	11303
W	36.552807124	-114.648781990	625.3	11304
W	36.552807124	-114.578781990	842.9	11305
W	36.552807124	-114.508781990	571.9	11306
W	36.552807124	-114.438781990	386.7	11307
W	36.552807124	-114.368781990	493.5	11308
W	36.552807124	-114.298781990	626.2	11309
W	36.552807124	-114.228781990	677.8	11310
W	36.482807124	-124.308781990		11311
W	36.482807124	-124.238781990		11312
W	36.482807124	-124.168781990		11313
W	36.482807124	-124.098781990		11314
W	36.482807124	-124.028781990		11315
W	36.482807124	-123.958781990		11316
W	36.482807124	-123.888781990		11317
W	36.482807124	-123.818781990		11318
W	36.482807124	-123.748781990		11319
W	36.482807124	-123.678781990		11320
W	36.482807124	-123.608781990		11321
W	36.482807124	-123.538781990		11322
W	36.482807124	-123.468781990		11323
W	36.482807124	-123.398781990		11324
W	36.482807124	-123.328781990		11325
W	36.482807124	-123.258781990		11326
W	36.482807124	-123.188781990		11327
W	36.482807124	-123.118781990		11328
W	36.482807124	-123.048781990		11329
W	36.482807124	-122.978781990	0.0	11330
W	36.482807124	-122.908781990	0.0	11331
W	36.482807124	-122.838781990	0.0	11332
W	36.482807124	-122.768781990	0.0	11333
W	36.482807124	-122.698781990	0.0	11334
W	36.482807124	-122.628781990	0.0	11335
W	36.482807124	-122.558781990	0.0	11336
W	36.482807124	-122.488781990	0.0	11337
W	36.482807124	-122.418781990	0.0	11338
W	36.482807124	-122.348781990	0.0	11339
W	36.482807124	-122.278781990	0.0	11340
W	36.482807124	-122.208781990	0.0	11341
W	36.482807124	-122.138781990	0.0	11342
W	36.482807124	-122.068781990	0.0	11343
W	36.482807124	-121.998781990	0.0	11344
W	36.482807124	-121.928781990	176.3	11345
W	36.482807124	-121.858781990	261.1	11346
W	36.482807124	-121.788781990	550.4	11347
W	36.482807124	-121.718781990	197.9	11348
W	36.482807124	-121.648781990	408.6	11349
W	36.482807124	-121.578781990	753.4	11350
W	36.482807124	-121.508781990	198.3	11351
W	36.482807124	-121.438781990	40.4	11352
W	36.482807124	-121.368781990	97.5	11353
W	36.482807124	-121.298781990	509.4	11354
W	36.482807124	-121.228781990	586.8	11355
W	36.482807124	-121.158781990	322.6	11356
W	36.482807124	-121.088781990	537.4	11357
W	36.482807124	-121.018781990	462.7	11358
W	36.482807124	-120.948781990	728.2	11359
W	36.482807124	-120.878781990	1137.4	11360
W	36.482807124	-120.808781990	643.0	11361
W	36.482807124	-120.738781990	575.2	11362
W	36.482807124	-120.668781990	457.5	11363
W	36.482807124	-120.598781990	726.4	11364
W	36.482807124	-120.528781990	629.6	11365
W	36.482807124	-120.458781990	266.8	11366
W	36.482807124	-120.388781990	130.9	11367
W	36.482807124	-120.318781990	99.4	11368
W	36.482807124	-120.248781990	77.4	11369
W	36.482807124	-120.178781990	63.1	11370
W	36.482807124	-120.108781990	60.6	11371
W	36.482807124	-120.038781990	59.7	11372
W	36.482807124	-119.968781990	63.2	11373
W	36.482807124	-119.898781990	67.0	11374
W	36.482807124	-119.828781990	71.7	11375
W	36.482807124	-119.758781990	74.7	11376
W	36.482807124	-119.688781990	79.8	11377
W	36.482807124	-119.618781990	83.9	11378
W	36.482807124	-119.548781990	88.5	11379
W	36.482807124	-119.478781990	90.6	11380
W	36.482807124	-119.408781990	92.7	11381
W	36.482807124	-119.338781990	96.8	11382
W	36.482807124	-119.268781990	104.2	11383
W	36.482807124	-119.198781990	113.4	11384
W	36.482807124	-119.128781990	159.0	11385
W	36.482807124	-119.058781990	373.5	11386
W	36.482807124	-118.988781990	723.7	11387
W	36.482807124	-118.918781990	379.5	11388
W	36.482807124	-118.848781990	460.1	11389
W	36.482807124	-118.778781990	1830.8	11390
W	36.482807124	-118.708781990	2080.7	11391
W	36.482807124	-118.638781990	2876.5	11392
W	36.482807124	-118.568781990	2904.2	11393
W	36.482807124	-118.498781990	3002.9	11394
W	36.482807124	-118.428781990	2857.8	11395
W	36.482807124	-118.358781990	3086.5	11396
W	36.482807124	-118.288781990	3294.0	11397
W	36.482807124	-118.218781990	3377.0	11398
W	36.482807124	-118.148781990	3197.0	11399
W	36.482807124	-118.078781990	1825.4	11400
W	36.482807124	-118.008781990	1085.4	11401
W	36.482807124	-117.938781990	1085.4	11402
W	36.482807124	-117.868781990	1096.5	11403
W	36.482807124	-117.798781990	1620.8	11404
W	36.482807124	-117.728781990	1982.5	11405
W	36.482807124	-117.658781990	1770.0	11406
W	36.482807124	-117.588781990	1720.4	11407
W	36.482807124	-117.518781990	1042.0	11408
W	36.482807124	-117.448781990	955.4	11409
W	36.482807124	-117.378781990	1353.7	11410
W	36.482807124	-117.308781990	1309.6	11411
W	36.482807124	-117.238781990	764.0	11412
W	36.482807124	-117.168781990	1186.6	11413
W	36.482807124	-117.098781990	1596.3	11414
W	36.482807124	-117.028781990	723.6	11415
W	36.482807124	-116.958781990	-62.8	11416
W	36.482807124	-116.888781990	-78.5	11417
W	36.482807124	-116.818781990	340.3	11418
W	36.482807124	-116.748781990	998.0	11419
W	36.482807124	-116.678781990	1524.8	11420
W	36.482807124	-116.608781990	1416.8	11421
W	36.482807124	-116.538781990	692.7	11422
W	36.482807124	-116.468781990	692.6	11423
W	36.482807124	-116.398781990	685.9	11424
W	36.482807124	-116.328781990	696.0	11425
W	36.482807124	-116.258781990	710.4	11426
W	36.482807124	-116.188781990	717.5	11427
W	36.482807124	-116.118781990	805.1	11428
W	36.482807124	-116.048781990	1148.3	11429
W	36.482807124	-115.978781990	1998.4	11430
W	36.482807124	-115.908781990	1745.8	11431
W	36.482807124	-115.838781990	1507.1	11432
W	36.482807124	-115.768781990	1420.7	11433
W	36.482807124	-115.698781990	1421.1	11434
W	36.482807124	-115.628781990	1354.6	11435
W	36.482807124	-115.558781990	1232.6	11436
W	36.482807124	-115.488781990	1032.5	11437
W	36.482807124	-115.418781990	917.6	11438
W	36.482807124	-115.348781990	1072.8	11439
W	36.482807124	-115.278781990	1771.9	11440
W	36.482807124	-115.208781990	1503.2	11441
W	36.482807124	-115.138781990	1753.4	11442
W	36.482807124	-115.068781990	1535.4	11443
W	36.482807124	-114.998781990	1007.6	11444
W	36.482807124	-114.928781990	847.1	11445
W	36.482807124	-114.858781990	607.5	11446
W	36.482807124	-114.788781990	628.0	11447
W	36.482807124	-114.718781990	622.1	11448
W	36.482807124	-114.648781990	716.6	11449
W	36.482807124	-114.578781990	694.5	11450
W	36.482807124	-114.508781990	547.1	11451
W	36.482807124	-114.438781990	477.0	11452
W	36.482807124	-114.368781990	355.8	11453
W	36.482807124	-114.298781990	447.5	11454
W	36.482807124	-114.228781990	791.1	11455
W	36.412807124	-124.308781990		11456
W	36.412807124	-124.238781990		11457
W	36.412807124	-124.168781990		11458
W	36.412807124	-124.098781990		11459
W	36.412807124	-124.028781990		11460
W	36.412807124	-123.958781990		11461
W	36.412807124	-123.888781990		11462
W	36.412807124	-123.818781990		11463
W	36.412807124	-123.748781990		11464
W	36.412807124	-123.678781990		11465
W	36.412807124	-123.608781990		11466
W	36.412807124	-123.538781990		11467
W	36.412807124	-123.468781990		11468
W	36.412807124	-123.398781990		11469
W	36.412807124	-123.328781990		11470
W	36.412807124	-123.258781990		11471
W	36.412807124	-123.188781990		11472
W	36.412807124	-123.118781990		11473
W	36.412807124	-123.048781990		11474
W	36.412807124	-122.978781990	0.0	11475
W	36.412807124	-122.908781990	0.0	11476
W	36.412807124	-122.838781990	0.0	11477
W	36.412807124	-122.768781990	0.0	11478
W	36.412807124	-122.698781990	0.0	11479
W	36.412807124	-122.628781990	0.0	11480
W	36.412807124	-122.558781990	0.0	11481
W	36.412807124	-122.488781990	0.0	11482
W	36.412807124	-122.418781990	0.0	11483
W	36.412807124	-122.348781990	0.0	11484
W	36.412807124	-122.278781990	0.0	11485
W	36.412807124	-122.208781990	0.0	11486
W	36.412807124	-122.138781990	0.0	11487
W	36.412807124	-122.068781990	0.0	11488
W	36.412807124	-121.998781990	0.0	11489
W	36.412807124	-121.928781990	0.0	11490
W	36.412807124	-121.858781990	656.6	11491
W	36.412807124	-121.788781990	772.6	11492
W	36.412807124	-121.718781990	395.4	11493
W	36.412807124	-121.648781990	519.5	11494
W	36.412807124	-121.578781990	546.3	11495
W	36.412807124	-121.508781990	1168.4	11496
W	36.412807124	-121.438781990	371.4	11497
W	36.412807124	-121.368781990	47.2	11498
W	36.412807124	-121.298781990	70.6	11499
W	36.412807124	-121.228781990	363.2	11500
W	36.412807124	-121.158781990	412.9	11501
W	36.412807124	-121.088781990	346.9	11502
W	36.412807124	-121.018781990	603.9	11503
W	36.412807124	-120.948781990	534.8	11504
W	36.412807124	-120.878781990	1045.5	11505
W	36.412807124	-120.808781990	916.0	11506
W	36.412807124	-120.738781990	780.1	11507
W	36.412807124	-120.668781990	894.3	11508
W	36.412807124	-120.598781990	812.9	11509
W	36.412807124	-120.528781990	451.2	11510
W	36.412807124	-120.458781990	276.6	11511
W	36.412807124	-120.388781990	157.3	11512
W	36.412807124	-120.318781990	119.4	11513
W	36.412807124	-120.248781990	84.8	11514
W	36.412807124	-120.178781990	75.1	11515
W	36.412807124	-120.108781990	71.5	11516
W	36.412807124	-120.038781990	66.3	11517
W	36.412807124	-119.968781990	63.3	11518
W	36.412807124	-119.898781990	65.9	11519
W	36.412807124	-119.828781990	69.6	11520
W	36.412807124	-119.758781990	74.1	11521
W	36.412807124	-119.688781990	78.1	11522
W	36.412807124	-119.618781990	80.4	11523
W	36.412807124	-119.548781990	82.6	11524
W	36.412807124	-119.478781990	83.0	11525
W	36.412807124	-119.408781990	87.7	11526
W	36.412807124	-119.338781990	93.8	11527
W	36.412807124	-119.268781990	101.6	11528
W	36.412807124	-119.198781990	115.0	11529
W	36.412807124	-119.128781990	134.2	11530
W	36.412807124	-119.058781990	220.1	11531
W	36.412807124	-118.988781990	245.0	11532
W	36.412807124	-118.918781990	292.0	11533
W	36.412807124	-118.848781990	905.7	11534
W	36.412807124	-118.778781990	1409.9	11535
W	36.412807124	-118.708781990	1807.4	11536
W	36.412807124	-118.638781990	2977.6	11537
W	36.412807124	-118.568781990	3275.7	11538
W	36.412807124	-118.498781990	3344.6	11539
W	36.412807124	-118.428781990	2651.2	11540
W	36.412807124	-118.358781990	3096.7	11541
W	36.412807124	-118.288781990	3054.3	11542
W	36.412807124	-118.218781990	2982.1	11543
W	36.412807124	-118.148781990	2919.0	11544
W	36.412807124	-118.078781990	2339.5	11545
W	36.412807124	-118.008781990	1098.5	11546
W	36.412807124	-117.938781990	1084.6	11547
W	36.412807124	-117.868781990	1090.6	11548
W	36.412807124	-117.798781990	1420.9	11549
W	36.412807124	-117.728781990	2213.4	11550
W	36.412807124	-117.658781990	1559.9	11551
W	36.412807124	-117.588781990	1428.0	11552
W	36.412807124	-117.518781990	1072.2	11553
W	36.412807124	-117.448781990	496.8	11554
W	36.412807124	-117.378781990	720.9	11555
W	36.412807124	-117.308781990	1922.0	11556
W	36.412807124	-117.238781990	1741.9	11557
W	36.412807124	-117.168781990	1463.0	11558
W	36.412807124	-117.098781990	1747.5	11559
W	36.412807124	-117.028781990	496.7	11560
W	36.412807124	-116.958781990	136.2	11561
W	36.412807124	-116.888781990	-81.5	11562
W	36.412807124	-116.818781990	134.2	11563
W	36.412807124	-116.748781990	466.3	11564
W	36.412807124	-116.678781990	923.2	11565
W	36.412807124	-116.608781990	1730.1	11566
W	36.412807124	-116.538781990	861.4	11567
W	36.412807124	-116.468781990	680.8	11568
W	36.412807124	-116.398781990	662.2	11569
W	36.412807124	-116.328781990	665.3	11570
W	36.412807124	-116.258781990	727.5	11571
W	36.412807124	-116.188781990	798.3	11572
W	36.412807124	-116.118781990	981.5	11573
W	36.412807124	-116.048781990	1056.9	11574
W	36.412807124	-115.978781990	1533.0	11575
W	36.412807124	-115.908781990	2477.6	11576
W	36.412807124	-115.838781990	2029.4	11577
W	36.412807124	-115.768781990	1902.0	11578
W	36.412807124	-115.698781990	1892.1	11579
W	36.412807124	-115.628781990	1851.6	11580
W	36.412807124	-115.558781990	1625.2	11581
W	36.412807124	-115.488781990	1312.3	11582
W	36.412807124	-115.418781990	909.1	11583
W	36.412807124	-115.348781990	883.5	11584
W	36.412807124	-115.278781990	1029.8	11585
W	36.412807124	-115.208781990	1520.5	11586
W	36.412807124	-115.138781990	1377.7	11587
W	36.412807124	-115.068781990	1255.5	11588
W	36.412807124	-114.998781990	1244.7	11589
W	36.412807124	-114.928781990	706.9	11590
W	36.412807124	-114.858781990	629.9	11591
W	36.412807124	-114.788781990	717.4	11592
W	36.412807124	-114.718781990	741.8	11593
W	36.412807124	-114.648781990	1140.1	11594
W	36.412807124	-114.578781990	1059.2	11595
W	36.412807124	-114.508781990	626.8	11596
W	36.412807124	-114.438781990	470.7	11597
W	36.412807124	-114.368781990	329.5	11598
W	36.412807124	-114.298781990	410.3	11599
W	36.412807124	-114.228781990	681.7	11600
W	36.342807124	-124.308781990		11601
W	36.342807124	-124.238781990		11602
W	36.342807124	-124.168781990		11603
W	36.342807124	-124.098781990		11604
W	36.342807124	-124.028781990		11605
W	36.342807124	-123.958781990		11606
W	36.342807124	-123.888781990		11607
W	36.342807124	-123.818781990		11608
W	36.342807124	-123.748781990		11609
W	36.342807124	-123.678781990		11610
W	36.342807124	-123.608781990		11611
W	36.342807124	-123.538781990		11612
W	36.342807124	-123.468781990		11613
W	36.342807124	-123.398781990		11614
W	36.342807124	-123.328781990		11615
W	36.342807124	-123.258781990		11616
W	36.342807124	-123.188781990		11617
W	36.342807124	-123.118781990		11618
W	36.342807124	-123.048781990		11619
W	36.342807124	-122.978781990	0.0	11620
W	36.342807124	-122.908781990	0.0	11621
W	36.342807124	-122.838781990	0.0	11622
W	36.342807124	-122.768781990	0.0	11623
W	36.342807124	-122.698781990	0.0	11624
W	36.342807124	-122.628781990	0.0	11625
W	36.342807124	-122.558781990	0.0	11626
W	36.342807124	-122.488781990	0.0	11627
W	36.342807124	-122.418781990	0.0	11628
W	36.342807124	-122.348781990	0.0	11629
W	36.342807124	-122.278781990	0.0	11630
W	36.342807124	-122.208781990	0.0	11631
W	36.342807124	-122.138781990	0.0	11632
W	36.342807124	-122.068781990	0.0	11633
W	36.342807124	-121.998781990	0.0	11634
W	36.342807124	-121.928781990	0.0	11635
W	36.342807124	-121.858781990	437.5	11636
W	36.342807124	-121.788781990	729.5	11637
W	36.342807124	-121.718781990	1143.4	11638
W	36.342807124	-121.648781990	637.2	11639
W	36.342807124	-121.578781990	1105.8	11640
W	36.342807124	-121.508781990	549.5	11641
W	36.342807124	-121.438781990	788.4	11642
W	36.342807124	-121.368781990	383.1	11643
W	36.342807124	-121.298781990	74.4	11644
W	36.342807124	-121.228781990	67.3	11645
W	36.342807124	-121.158781990	201.4	11646
W	36.342807124	-121.088781990	401.9	11647
W	36.342807124	-121.018781990	524.8	11648
W	36.342807124	-120.948781990	392.2	11649
W	36.342807124	-120.878781990	994.1	11650
W	36.342807124	-120.808781990	1337.4	11651
W	36.342807124	-120.738781990	934.7	11652
W	36.342807124	-120.668781990	1196.0	11653
W	36.342807124	-120.598781990	1489.2	11654
W	36.342807124	-120.528781990	966.2	11655
W	36.342807124	-120.458781990	621.1	11656
W	36.342807124	-120.388781990	392.2	11657
W	36.342807124	-120.318781990	181.4	11658
W	36.342807124	-120.248781990	101.4	11659
W	36.342807124	-120.178781990	91.1	11660
W	36.342807124	-120.108781990	85.6	11661
W	36.342807124	-120.038781990	78.6	11662
W	36.342807124	-119.968781990	72.7	11663
W	36.342807124	-119.898781990	64.9	11664
W	36.342807124	-119.828781990	68.1	11665
W	36.342807124	-119.758781990	72.4	11666
W	36.342807124	-119.688781990	75.7	11667
W	36.342807124	-119.618781990	77.6	11668
W	36.342807124	-119.548781990	78.3	11669
W	36.342807124	-119.478781990	81.3	11670
W	36.342807124	-119.408781990	87.9	11671
W	36.342807124	-119.338781990	95.6	11672
W	36.342807124	-119.268781990	104.6	11673
W	36.342807124	-119.198781990	113.8	11674
W	36.342807124	-119.128781990	125.2	11675
W	36.342807124	-119.058781990	143.3	11676
W	36.342807124	-118.988781990	606.1	11677
W	36.342807124	-118.918781990	593.9	11678
W	36.342807124	-118.848781990	890.3	11679
W	36.342807124	-118.778781990	1407.6	11680
W	36.342807124	-118.708781990	1957.3	11681
W	36.342807124	-118.638781990	2616.4	11682
W	36.342807124	-118.568781990	2638.4	11683
W	36.342807124	-118.498781990	2942.1	11684
W	36.342807124	-118.428781990	2376.4	11685
W	36.342807124	-118.358781990	2666.6	11686
W	36.342807124	-118.288781990	2854.5	11687
W	36.342807124	-118.218781990	2657.1	11688
W	36.342807124	-118.148781990	2732.8	11689
W	36.342807124	-118.078781990	2162.0	11690
W	36.342807124	-118.008781990	1075.9	11691
W	36.342807124	-117.938781990	1097.0	11692
W	36.342807124	-117.868781990	1305.6	11693
W	36.342807124	-117.798781990	1428.6	11694
W	36.342807124	-117.728781990	1444.0	11695
W	36.342807124	-117.658781990	1627.2	11696
W	36.342807124	-117.588781990	1539.2	11697
W	36.342807124	-117.518781990	986.2	11698
W	36.342807124	-117.448781990	528.1	11699
W	36.342807124	-117.378781990	505.5	11700
W	36.342807124	-117.308781990	1029.3	11701
W	36.342807124	-117.238781990	1772.7	11702
W	36.342807124	-117.168781990	1833.7	11703
W	36.342807124	-117.098781990	1756.4	11704
W	36.342807124	-117.028781990	1465.3	11705
W	36.342807124	-116.958781990	406.9	11706
W	36.342807124	-116.888781990	-82.1	11707
W	36.342807124	-116.818781990	60.5	11708
W	36.342807124	-116.748781990	1033.6	11709
W	36.342807124	-116.678781990	880.2	11710
W	36.342807124	-116.608781990	923.6	11711
W	36.342807124	-116.538781990	934.8	11712
W	36.342807124	-116.468781990	766.3	11713
W	36.342807124	-116.398781990	631.6	11714
W	36.342807124	-116.328781990	647.6	11715
W	36.342807124	-116.258781990	705.8	11716
W	36.342807124	-116.188781990	859.0	11717
W	36.342807124	-116.118781990	938.4	11718
W	36.342807124	-116.048781990	850.0	11719
W	36.342807124	-115.978781990	1083.0	11720
W	36.342807124	-115.908781990	1673.2	11721
W	36.342807124	-115.838781990	2064.5	11722
W	36.342807124	-115.768781990	2286.6	11723
W	36.342807124	-115.698781990	2741.3	11724
W	36.342807124	-115.628781990	2402.3	11725
W	36.342807124	-115.558781990	2250.2	11726
W	36.342807124	-115.488781990	1557.3	11727
W	36.342807124	-115.418781990	1098.7	11728
W	36.342807124	-115.348781990	931.9	11729
W	36.342807124	-115.278781990	772.4	11730
W	36.342807124	-115.208781990	773.3	11731
W	36.342807124	-115.138781990	839.0	11732
W	36.342807124	-115.068781990	869.7	11733
W	36.342807124	-114.998781990	1024.4	11734
W	36.342807124	-114.928781990	757.0	11735
W	36.342807124	-114.858781990	893.0	11736
W	36.342807124	-114.788781990	826.5	11737
W	36.342807124	-114.718781990	1042.7	11738
W	36.342807124	-114.648781990	862.9	11739
W	36.342807124	-114.578781990	692.3	11740
W	36.342807124	-114.508781990	1016.4	11741
W	36.342807124	-114.438781990	367.1	11742
W	36.342807124	-114.368781990	372.1	11743
W	36.342807124	-114.298781990	684.6	11744
W	36.342807124	-114.228781990	932.7	11745
W	36.272807124	-124.308781990		11746
W	36.272807124	-124.238781990		11747
W	36.272807124	-124.168781990		11748
W	36.272807124	-124.098781990		11749
W	36.272807124	-124.028781990		11750
W	36.272807124	-123.958781990		11751
W	36.272807124	-123.888781990		11752
W	36.272807124	-123.818781990		11753
W	36.272807124	-123.748781990		11754
W	36.272807124	-123.678781990		11755
W	36.272807124	-123.608781990		11756
W	36.272807124	-123.538781990		11757
W	36.272807124	-123.468781990		11758
W	36.272807124	-123.398781990		11759
W	36.272807124	-123.328781990		11760
W	36.272807124	-123.258781990		11761
W	36.272807124	-123.188781990		11762
W	36.272807124	-123.118781990		11763
W	36.272807124	-123.048781990		11764
W	36.272807124	-122.978781990	0.0	11765
W	36.272807124	-122.908781990	0.0	11766
W	36.272807124	-122.838781990	0.0	11767
W	36.272807124	-122.768781990	0.0	11768
W	36.272807124	-122.698781990	0.0	11769
W	36.272807124	-122.628781990	0.0	11770
W	36.272807124	-122.558781990	0.0	11771
W	36.272807124	-122.488781990	0.0	11772
W	36.272807124	-122.418781990	0.0	11773
W	36.272807124	-122.348781990	0.0	11774
W	36.272807124	-122.278781990	0.0	11775
W	36.272807124	-122.208781990	0.0	11776
W	36.272807124	-122.138781990	0.0	11777
W	36.272807124	-122.068781990	0.0	11778
W	36.272807124	-121.998781990	0.0	11779
W	36.272807124	-121.928781990	0.0	11780
W	36.272807124	-121.858781990	0.0	11781
W	36.272807124	-121.788781990	527.5	11782
W	36.272807124	-121.718781990	750.1	11783
W	36.272807124	-121.648781990	1286.8	11784
W	36.272807124	-121.578781990	881.3	11785
W	36.272807124	-121.508781990	1114.0	11786
W	36.272807124	-121.438781990	342.5	11787
W	36.272807124	-121.368781990	286.6	11788
W	36.272807124	-121.298781990	186.0	11789
W	36.272807124	-121.228781990	143.1	11790
W	36.272807124	-121.158781990	79.5	11791
W	36.272807124	-121.088781990	207.4	11792
W	36.272807124	-121.018781990	289.9	11793
W	36.272807124	-120.948781990	263.0	11794
W	36.272807124	-120.878781990	531.8	11795
W	36.272807124	-120.808781990	639.3	11796
W	36.272807124	-120.738781990	994.4	11797
W	36.272807124	-120.668781990	815.7	11798
W	36.272807124	-120.598781990	714.9	11799
W	36.272807124	-120.528781990	674.2	11800
W	36.272807124	-120.458781990	780.9	11801
W	36.272807124	-120.388781990	627.2	11802
W	36.272807124	-120.318781990	343.7	11803
W	36.272807124	-120.248781990	143.3	11804
W	36.272807124	-120.178781990	112.5	11805
W	36.272807124	-120.108781990	100.0	11806
W	36.272807124	-120.038781990	87.8	11807
W	36.272807124	-119.968781990	77.5	11808
W	36.272807124	-119.898781990	68.5	11809
W	36.272807124	-119.828781990	65.8	11810
W	36.272807124	-119.758781990	69.5	11811
W	36.272807124	-119.688781990	71.5	11812
W	36.272807124	-119.618781990	72.5	11813
W	36.272807124	-119.548781990	73.6	11814
W	36.272807124	-119.478781990	79.7	11815
W	36.272807124	-119.408781990	86.4	11816
W	36.272807124	-119.338781990	93.5	11817
W	36.272807124	-119.268781990	101.0	11818
W	36.272807124	-119.198781990	106.3	11819
W	36.272807124	-119.128781990	114.9	11820
W	36.272807124	-119.058781990	179.0	11821
W	36.272807124	-118.988781990	226.4	11822
W	36.272807124	-118.918781990	331.0	11823
W	36.272807124	-118.848781990	1455.1	11824
W	36.272807124	-118.778781990	948.7	11825
W	36.272807124	-118.708781990	2183.5	11826
W	36.272807124	-118.638781990	2917.6	11827
W	36.272807124	-118.568781990	2493.8	11828
W	36.272807124	-118.498781990	2059.5	11829
W	36.272807124	-118.428781990	2368.4	11830
W	36.272807124	-118.358781990	2850.6	11831
W	36.272807124	-118.288781990	2859.1	11832
W	36.272807124	-118.218781990	2739.8	11833
W	36.272807124	-118.148781990	2810.7	11834
W	36.272807124	-118.078781990	2433.8	11835
W	36.272807124	-118.008781990	1129.1	11836
W	36.272807124	-117.938781990	1266.3	11837
W	36.272807124	-117.868781990	1707.6	11838
W	36.272807124	-117.798781990	2151.9	11839
